AVAL,AVAR,AIBR,AIBL,RIMR,RIML,VA12
0.104306449344733,0.125710737535719,0.228198283604631,0.289560288325786,0.283260495468987,0.507655152603172,0.354501117619609
0.112767499973019,0.132590211778881,0.178633805972871,0.275750755178367,0.278306124876763,0.461995876440663,0.351127440123844
0.114732514880457,0.140236163980316,0.206352243852318,0.274878187483988,0.286210450789703,0.432966170904646,0.370833316481978
0.121217787533067,0.118029689350913,0.199439868552401,0.266022470566666,0.283814846927351,0.488621595633134,0.345879896248436
0.102288979042723,0.0966187115624701,0.152176806367639,0.229447078578952,0.243571617906563,0.438646526827474,0.303459585441548
0.0925477178912187,0.0916913896055771,0.143009736472725,0.212124571890042,0.223611948896303,0.459380707256575,0.301504546678101
0.100586578003265,0.103126188735833,0.158078712255703,0.224877936873561,0.241297680287707,0.462075211917907,0.326625679340141
0.0965803851074838,0.098323287419239,0.146836693103644,0.220116758036987,0.252891077390906,0.446905721753404,0.332838687508703
0.0972443326239338,0.0995800623713736,0.145118877116976,0.180621093322605,0.236838259214613,0.442931251071506,0.376960330775764
0.105196376472252,0.115031621513839,0.136633550738624,0.213331631694462,0.263105083375381,0.43486293497806,0.314697621840543
0.123353901330729,0.121837436353627,0.156421227326562,0.243247882491593,0.291585880046228,0.44387726142858,0.370165439578833
0.106228621083933,0.106598328580254,0.141295032900842,0.215474625538997,0.228585819670898,0.408765604238344,0.330384548343054
0.115337859714195,0.0910722159155335,0.148936301815986,0.198781269815126,0.22382841547385,0.409448921218249,0.316749136395273
0.0909172378095517,0.0844695114467793,0.107164240708481,0.203916267501428,0.208091851678729,0.413722122297983,0.252019091805791
0.107860964309313,0.0846290644167449,0.12903452866145,0.201667687845068,0.25975458438893,0.410309265090332,0.320722963463585
0.0906656828085446,0.0817759601464427,0.130878263398435,0.159912853467525,0.226373588575072,0.372252571789244,0.314171423891938
0.0782214273862745,0.0856366491638392,0.106137397168854,0.149807560439623,0.230238751209609,0.37980355776235,0.257282971307911
0.0940514182270372,0.0881287692920154,0.135067312113101,0.187724197817637,0.231161443096813,0.415361766809652,0.281098164688238
0.100533924988698,0.0911486521759184,0.109932568568629,0.18712699584716,0.261042134000452,0.39859708946449,0.302414941654624
0.124176684372949,0.11674040627168,0.118591030874474,0.203007950153058,0.276518998870284,0.432560266144024,0.320709829906865
0.09924485000191,0.0946868841248969,0.102715110083543,0.181260306081142,0.2448567892963,0.430171340768534,0.271833865813703
0.122187557249479,0.110250876899258,0.121654147819725,0.176438527426005,0.248944877057426,0.413360380059237,0.302932088756965
0.0978485266131237,0.0701316100815111,0.109374552622796,0.153542542829352,0.21481979995745,0.434716086226739,0.233791933053816
0.105576291487585,0.083657193540052,0.121205780597722,0.142531403425275,0.200610150685061,0.554987078791274,0.283217270571488
0.116079885488673,0.128751672194236,0.13034648466088,0.19571969216275,0.268856923354096,0.440564500496293,0.293822574838624
0.134525764174158,0.104421388992046,0.152680776413466,0.22307471463245,0.294340728285038,0.462313125679981,0.323464335857677
0.128923961810659,0.110997386202536,0.151428956272733,0.210783868330193,0.267531607994137,0.407649771494492,0.348020795880037
0.143827038249436,0.117912239930177,0.139233177094994,0.206767229576182,0.280377060335207,0.444849038642641,0.339081068485998
0.125405085504723,0.118463300661608,0.0952971308332712,0.203951430443896,0.248738138039356,0.429018072485579,0.321289802926566
0.110359372540033,0.100665944309206,0.11166204234507,0.186384032327984,0.259374785933536,0.403938412358649,0.306478399462265
0.110102445269568,0.116278830120879,0.10948500318992,0.190793048069063,0.238982031810952,0.414080451806336,0.309196251755633
0.114533545754754,0.093642662311484,0.125428911783072,0.188863205357604,0.237890287698222,0.403205485951472,0.284505106717831
0.104527441233465,0.103223960271941,0.12208895222008,0.195271325474632,0.231294702341344,0.423389043734763,0.27603980213067
0.11198972686797,0.0957437399107826,0.152240690814058,0.188681467520312,0.265115878822062,0.410858944213298,0.268956003022968
0.114771975791162,0.104052132432962,0.17295178567575,0.179022524201202,0.243390567344987,0.386618305994643,0.278598758335805
0.118784124824963,0.0969111175133959,0.119713349086338,0.170899569750411,0.236932366576034,0.42738422133979,0.248041230887068
0.0975178552817133,0.0924027375021523,0.115404596477569,0.162088275578444,0.226204345176537,0.423887769224227,0.243795292645093
0.0977209746209248,0.102772037697345,0.0963330313610044,0.167134698957344,0.200240311591337,0.401757562458513,0.212519576076762
0.103687843883327,0.0862242742689974,0.149945515331155,0.179445657708677,0.232640780780143,0.397773330312588,0.231793856316745
0.107859294550427,0.0992385671131364,0.137249533248857,0.159370391749928,0.208522581913062,0.382799775970288,0.228589261267287
0.109928787807108,0.0941265042031837,0.122011928132427,0.158335860354131,0.239033121747927,0.366027786466322,0.237767740975985
0.101854807189587,0.0912607441526313,0.109028107984563,0.130651038994945,0.235597719268234,0.366049490676258,0.296604316926009
0.112715241755452,0.0973637888216881,0.0991692115415012,0.139436796922309,0.199891116731411,0.394718728819136,0.273228614435208
0.119754911731627,0.0721583158900347,0.0946173535779835,0.157094154754866,0.236714329186265,0.390429281005614,0.309578752021783
0.128784490112623,0.109248387902856,0.0959562049778732,0.158757894343593,0.221975695872159,0.416548799705436,0.374253040230975
0.128141997005562,0.106922195884955,0.0870054680798307,0.160842470241683,0.229065740846664,0.412074390360086,0.28977436146294
0.131903567626975,0.109405883672471,0.0772784999262039,0.129278838063659,0.23225409739821,0.380877968409524,0.324351603587118
0.140453821699223,0.134771476576306,0.0664596977690052,0.154000293949316,0.262767190419505,0.410682112321853,0.311145268300362
0.134675421848844,0.131545728272137,0.0935982743715765,0.151677991015213,0.257226654670197,0.449464459761756,0.332546432544356
0.148733303031179,0.112481550851399,0.101465432619499,0.180004362497877,0.246005989033079,0.437144441101743,0.308094763874829
0.144199244792195,0.112005937761103,0.0771806638526895,0.169769654781946,0.242720899904372,0.419604832174163,0.334896063265501
0.139811518201647,0.12230634718695,0.107940910348269,0.150458854941589,0.26442990748323,0.421313826954033,0.341990037011495
0.150847886145557,0.105447059656006,0.0839168175059521,0.159621746488288,0.243103736919008,0.418591484106972,0.311208807697586
0.150888109798375,0.112265828315671,0.0940229557594696,0.155318551391678,0.271286156528376,0.429315650795039,0.33498311882175
0.15406023690771,0.116478276785281,0.0910078712838865,0.164113042541198,0.246737521774295,0.41789706727615,0.30232461487515
0.129528259072321,0.118216989083207,0.0753066564065822,0.163215454616819,0.238054860689013,0.420357260871923,0.329692532252251
0.135618501112825,0.112860562756317,0.0825506870448403,0.16608045079687,0.251130880934605,0.444837656164208,0.300862172285588
0.143709488440962,0.107413750460655,0.0719544646281128,0.16125370867711,0.225879667217799,0.389420192481065,0.336350526169649
0.134112968549481,0.109686019113883,0.0696051168909143,0.145355185629962,0.23604950587388,0.38891456319061,0.323247465791567
0.131716777180386,0.12515192777399,0.0625266758146289,0.131619889690638,0.255798553539523,0.379407580280264,0.354213977481518
0.1164052169835,0.119663302699467,0.0610218021461155,0.156217957923681,0.216957541429326,0.410198551532405,0.308823079345211
0.125081008535477,0.105611032335559,0.0571181638006016,0.169093668101254,0.254688021072645,0.386872841653858,0.32900922166666
0.139028788613656,0.107054983442582,0.0639069610379538,0.159505985315035,0.226245436142486,0.39079152983904,0.313283613862836
0.139489941149025,0.102091111650481,0.0860729619540199,0.17208115615144,0.212287032902463,0.382331629517167,0.327913961064282
0.152810526178808,0.108410983782663,0.0516484563509143,0.175145209781785,0.227644390996968,0.394884077103805,0.301417475459715
0.144041349835433,0.110491831033635,0.0839633141666783,0.152463988566412,0.260151000504306,0.36939696110256,0.295910674398156
0.123970310782652,0.104245814574826,0.0487795043867659,0.156484765684111,0.21390583115564,0.367249965460142,0.26692934763733
0.121505543715769,0.116616021977676,0.0660745866431124,0.137638770176032,0.221586838378509,0.382211040018665,0.253230254005591
0.133963601659116,0.0968096386551007,0.0732130928106,0.174689053771133,0.221970008039667,0.402232170894741,0.308945280790692
0.130010323465048,0.111595944273516,0.0788333994173842,0.165506128480227,0.210585904148827,0.393695885730162,0.287717631003388
0.143386908536035,0.121496188250202,0.109157571462855,0.190815748975205,0.237383844132427,0.417045673992773,0.320797243370687
0.158528600816086,0.120081459565124,0.11691034964771,0.165286110052627,0.250019058793253,0.405051214146103,0.24710324287414
0.130958081545543,0.105921509664832,0.0951719651339228,0.18436862395878,0.218597658100819,0.400967002707748,0.263009410960985
0.143267160430239,0.11954415954134,0.124485891249588,0.198564061584733,0.212999947822652,0.41280039196381,0.290928238640087
0.132763436342548,0.131556821161661,0.122574857960457,0.206306331500532,0.224419272471243,0.392657521651194,0.318448729369685
0.159138445671247,0.113586122054609,0.11880009804109,0.201700319240295,0.24132168731158,0.406051200971454,0.303988025005117
0.146182573367795,0.0862681805945062,0.102474861677059,0.192707417486125,0.241030767394027,0.424518806178409,0.298763004687891
0.153271778678569,0.101549042992668,0.066916942890236,0.218620198960762,0.243534535626559,0.389290439914974,0.323900557509296
0.132727124174084,0.103742650992198,0.0826261734307321,0.165440689400146,0.201854656977678,0.364993571912562,0.255463705844352
0.145366946523479,0.109897772634094,0.0824420435874579,0.145648043210667,0.235859641844575,0.351706796278233,0.225360332073665
0.123102900384649,0.098981722378169,0.0893952642695305,0.153989656680168,0.203668229831262,0.334125066978662,0.248016668897071
0.144121144045678,0.109030978898995,0.089155185857964,0.187791032852372,0.222823476529782,0.349330931744839,0.221959011344614
0.12128569298178,0.112898268403737,0.119200830854636,0.176930473918772,0.200296819814109,0.342562792544008,0.195354224109322
0.134159591846833,0.100128120898759,0.120444289582111,0.180432289285795,0.201698750441651,0.306106869191229,0.199296980733103
0.114627432907468,0.0814040648462721,0.126704596748804,0.161335826133789,0.195973947219487,0.328695905555244,0.170039393139634
0.126750846673647,0.0836438689879563,0.121106427282281,0.169705239847292,0.189225108711822,0.310533881782865,0.134704797554423
0.109212582940643,0.0985343430905674,0.127999126250344,0.186065324142753,0.198417425827968,0.34208954681352,0.20871328076519
0.118443617476132,0.0887710156107286,0.117594989246505,0.195539221026951,0.205561677952407,0.339070723682308,0.180842706582174
0.150937696523431,0.0929633136938639,0.146513958914358,0.200709145649107,0.222007743722492,0.35235322544218,0.203481029798722
0.12922457931811,0.11393234233132,0.158152591922246,0.189853194503963,0.211520526359257,0.336160609466188,0.272951350030795
0.127629014632955,0.104165133067074,0.133813884679558,0.210129470524193,0.222680513704841,0.322670226734321,0.245299899933637
0.150941136876208,0.126735710350796,0.169651693080171,0.219625972839508,0.228147408797949,0.369560903512622,0.24186216073806
0.143809279027348,0.10087963872162,0.130067037232518,0.220660515081852,0.209957915825795,0.334570376068264,0.285908966856378
0.117461398984,0.104725527527305,0.10555163204941,0.214125172346134,0.190386625297397,0.306029171382766,0.23574760464115
0.129143264704052,0.0857008221839703,0.118573710961728,0.197729773592406,0.200486265927145,0.320428069812819,0.24713802258959
0.136015514005483,0.117242065117654,0.147615029081337,0.200243501118513,0.214754609267513,0.327540815467723,0.219480610084557
0.123500310909719,0.0997389974543081,0.147739806497222,0.212290804781839,0.235224159853634,0.336008136651372,0.202581672665508
0.129560177660354,0.109807691974209,0.182255585593421,0.209012123717588,0.220254499536723,0.339792156875558,0.267487019750632
0.130961011847509,0.106377154100133,0.161867315429132,0.207325189129273,0.201123902814946,0.367459521500539,0.259942528262957
0.119080495108047,0.122694336626968,0.181479429166772,0.212281845024357,0.199419952924898,0.36033510841276,0.25166164152624
0.144231809413107,0.088465692186222,0.126546450768696,0.188646915554741,0.199281855555432,0.376714938756923,0.227867504793934
0.151718138710802,0.117746253665828,0.150991995053712,0.181366935615283,0.213311657315902,0.356707993392597,0.292472587399072
0.140728389583609,0.11339239629719,0.131952781931944,0.163342152133847,0.200133373045399,0.353959371757129,0.282763741817733
0.136605462453009,0.10353123912717,0.132701642064394,0.177716012165513,0.20227145666764,0.330115150906623,0.236139456181933
0.125717681298553,0.10712232585972,0.112182977610758,0.175737586459494,0.207066827008999,0.365232672538986,0.227693925428407
0.139858089922658,0.0895333937068192,0.145107076846224,0.17036809318607,0.204683613913465,0.329939106042762,0.253796040963161
0.140962044909884,0.0999230696355223,0.138059642806043,0.192882065662747,0.195248848915298,0.351311871868003,0.270180823512956
0.144993275378836,0.106472912051445,0.140708287440428,0.180604425475088,0.204454011523715,0.33930986547217,0.257221370800674
0.150928501094539,0.101835001110692,0.160263016412209,0.201964160327221,0.191490869757658,0.348553677823671,0.250408291791268
0.152349616004069,0.118967881749777,0.14256535362726,0.195482580766574,0.222317306731151,0.347046262069677,0.244095058324887
0.138239727125705,0.115345958819742,0.153703086805946,0.220947270445819,0.199456064169193,0.345536517785006,0.276699362116913
0.148603250760813,0.0948126931937017,0.164397301611572,0.24516561810387,0.213527290025659,0.345240341999178,0.21615387487818
0.149631448978865,0.111061944493404,0.16721438036697,0.275488990196297,0.200133774312783,0.343249752852091,0.307369214732927
0.165742823645282,0.120772286343005,0.176976775818673,0.26234518550793,0.229013236383053,0.350930844797219,0.256013530906655
0.165203357052536,0.114454900297467,0.178867055832537,0.279453789503363,0.220265434214403,0.387601586380137,0.265106635117338
0.14771134508398,0.130397832284153,0.177639992882041,0.291642035889965,0.237564275800086,0.361216723396137,0.274985890560728
0.13923610941983,0.0977375450522112,0.181952252239684,0.307752531723796,0.212258291023858,0.358934806034666,0.260445759698897
0.14730444468122,0.100213193039062,0.188414602643342,0.298261177096347,0.192865748201293,0.362103604051524,0.323503747938999
0.160069586625769,0.114688243517472,0.199991376902894,0.329513635763857,0.205791058916762,0.368702786648049,0.29258321463858
0.154157314236375,0.11890215310818,0.223693723979074,0.319696075758205,0.256076597302691,0.359654790779765,0.303727273141059
0.156785209440301,0.117896596484399,0.244077780899287,0.35245192485603,0.23559519612138,0.342176404506155,0.219781732541585
0.145380261378818,0.128545130732865,0.255764668084458,0.348114100476164,0.25224329186794,0.38529174422233,0.262362808149414
0.147135377136632,0.109753892186942,0.26045372919043,0.375411199462983,0.230603040912827,0.392364735390174,0.308995894465122
0.165388528606071,0.131812451930344,0.287625745929853,0.399286643582199,0.243834236569278,0.369900195946971,0.277666779760298
0.160464591886855,0.118330178718058,0.289542956884797,0.439089838428884,0.20583283152123,0.34965014407242,0.226822325760458
0.157130104027778,0.122856186682837,0.294697012315051,0.447399501255555,0.244994003784732,0.319781543874553,0.294539406545786
0.15273949979142,0.13240161811845,0.330488632305976,0.456940227072601,0.240819270257924,0.332582590694175,0.297189887164316
0.164519146424837,0.133308770780573,0.384232289195297,0.486773646719087,0.298773320939563,0.374800931577531,0.313133271779164
0.157290364909219,0.125988735814929,0.427917386495996,0.530366768460062,0.277444134363121,0.373131383036374,0.294130186938865
0.152081923442683,0.161719558128812,0.49498966584125,0.57446962306901,0.316530102536212,0.366422548559338,0.313157920201906
0.167884882264187,0.111472330520987,0.579949015284342,0.653740153421261,0.307535926022326,0.359820030395869,0.303988826615797
0.173158331129688,0.115102540406499,0.597886010367818,0.713306182748168,0.328811543641836,0.388677305980165,0.336504800176844
0.173042634352516,0.113149072384317,0.660450492670801,0.777644975130215,0.338882455983441,0.399566565462921,0.316182690760225
0.190720910887888,0.128347654037704,0.670072600378814,0.799706266980453,0.346869008649456,0.36589526246436,0.230151107865609
0.187717950097791,0.173602754242956,0.723969281487614,0.866466051318944,0.358026159154716,0.383504284118667,0.278291429034369
0.213058148485355,0.217786561913569,0.696690299658555,0.882976047427002,0.366253801417022,0.346224553342426,0.279459280679673
0.286786043231275,0.302577752618033,0.724769413094984,0.84647506257823,0.311460835182548,0.393914278915681,0.278294902435554
0.404864131709449,0.420599024166804,0.807981127052086,0.947613987408489,0.384355294316245,0.368254883895202,0.238393469676764
0.538700417319141,0.499430098376409,0.811641331375333,0.994566622567849,0.412104296439257,0.441436804655854,0.228092702651761
0.623259822821436,0.626167960427925,0.837285767967902,0.961471112685968,0.40788282630133,0.419533711779204,0.199374850390954
0.786324922513619,0.823556544898242,0.94795841860483,1.01267535678858,0.487222174802423,0.473245065247848,0.198950610891276
0.979915478032794,1.04600339253235,0.943930276362137,1.07272900457098,0.503206484855803,0.502187701016893,0.196893826613639
1.17891098158243,1.16470829429241,1.02524983934686,1.12786839800911,0.559991243922213,0.58024470040632,0.258296548917302
1.4187565289606,1.44912047350302,1.07476108605744,1.1946246124545,0.637479544923937,0.639411358792173,0.316418160867933
1.64754941625286,1.57775103983914,1.1071011605416,1.22167250392205,0.678867552593685,0.689442591487745,0.194892332029119
1.91491924674646,1.74720572217188,1.20359865458018,1.30773960635329,0.746670336242544,0.760227274080215,0.239333805249777
2.21642591610029,1.95283979099534,1.27311730753946,1.45744198663344,0.811929891218676,0.869090783409508,0.26151746035305
2.39920279002767,2.17317198205399,1.30631530681985,1.43165441963668,0.858088046017415,0.897707383714775,0.281116526360822
2.49991356427702,2.26380159458521,1.32210385864351,1.50487720538752,0.860096256239051,0.935824607447995,0.246443902366189
2.74296540004235,2.28097997351756,1.42117419574583,1.53928019954373,0.954749335985105,0.989660635224518,0.290144892810632
2.93049294711353,2.37768752996586,1.46113596799807,1.58730421848625,0.976250394338439,1.09302711307754,0.260504832004639
3.03482438628782,2.43318116366273,1.49002331794862,1.57795839814819,1.06777693183342,1.08714776898526,0.196471150532495
3.02204657609156,2.51015898385735,1.49100530030674,1.61718495640447,1.07155578399876,1.18447864827902,0.284148545805606
3.11480898960544,2.56676071434814,1.58917346643978,1.72819678860974,1.14418053678312,1.27876745658838,0.250009587785506
3.11420710744008,2.52621972872773,1.57688268776819,1.79055674363448,1.21198586322171,1.30846807539791,0.197525915762303
3.19055931432502,2.54964704636109,1.62725348070466,1.7895203265216,1.23145438944787,1.36441448507334,0.265813874393398
3.2068880600117,2.59388110642049,1.65546759736985,1.78766937076804,1.27811284326434,1.38640360164792,0.223124347531651
3.25071985275952,2.64523928764109,1.71025067124913,1.78363838105517,1.31279662518334,1.3871075686629,0.242243086947276
3.26001173273598,2.62139006947359,1.7559369878618,1.83452404481383,1.35056804559355,1.39871529505479,0.2401205676667
3.33808090139158,2.75514384249401,1.74725893238384,1.96475009565553,1.43052170701713,1.47331155612945,0.276006520887866
3.40680235814782,2.74745804748295,1.78181207603962,2.00564617914359,1.47536021762639,1.47434834186207,0.248257050859024
3.32735345441627,2.66277079264639,1.77791103328494,1.98167846907598,1.45219537267517,1.46025805728438,0.28487344697768
3.33143576144365,2.75892501308512,1.90973138560143,1.98669912624343,1.59269120938594,1.44628333546973,0.293209090168115
3.4021887643809,2.76017937464321,1.92034337903875,1.98748239783161,1.61885606805418,1.49883157145499,0.294858324830945
3.35372845647447,2.71921581244755,1.88543777023548,1.97259365110746,1.55562442394931,1.44291530339049,0.26204713113778
3.32086822057009,2.68714135481375,1.90008189066232,1.99382478767351,1.55676665200237,1.50753001240087,0.268707943691044
3.32838990768531,2.72659014877935,1.93743484748318,2.02372189896482,1.52602136718653,1.43117462042399,0.286185250703926
3.3572116571065,2.66476920649814,1.93208853447222,2.0496277402963,1.61715375947228,1.48782124062225,0.299916376453199
3.34683683419416,2.65147238662632,2.00215278649338,2.06130487004899,1.63940653787122,1.47268137603105,0.24940464995592
3.37627665483423,2.62701483323423,2.03376035878826,2.0507094269054,1.64734104221595,1.46050726630138,0.291073603272935
3.34202504880144,2.6601570141964,2.01971800366887,2.03984281093725,1.64981318512091,1.48029782436764,0.306507929420046
3.2790132840663,2.73899561208927,2.06562986694661,2.07475917360675,1.64340348510649,1.40681796805581,0.269350387600402
3.30771586220479,2.70298631172507,2.05673837318551,2.11444718060948,1.65320196625848,1.3806656153638,0.255445418346941
3.32881093942624,2.65184124337615,2.07562979715152,2.17167897702685,1.66869352858927,1.42563859878787,0.314805436107239
3.35208733569891,2.53956728075944,2.03186373673576,2.13931514595731,1.56604057440499,1.35647443312388,0.27490855742717
3.27925626204287,2.4796095004935,2.07471542957661,2.07912981427778,1.6302396451103,1.29196579558171,0.26654799530934
3.32575757277156,2.6570741286431,2.122388455868,2.11076915823598,1.62336845610474,1.29821263955455,0.29879350462544
3.36703859822459,2.67567209212567,2.0722596291283,2.10457066373366,1.64922991753187,1.31759855174689,0.273342889826958
3.41407615492463,2.70506458565829,2.09849534618338,2.27736573175749,1.74004078174878,1.88933225493617,0.311725635880017
3.30066270864988,2.70319764362825,2.08016058308751,2.26628403421527,1.74415132268971,1.86598605673075,0.288953479811452
3.3016190268603,2.63083225562092,2.0363240506121,2.28769381097147,1.70159202825545,1.95288887751114,0.322942665348767
3.30243220490531,2.59080248792233,2.05979149231772,2.2123716523987,1.66499802543555,1.86825311391513,0.268947407534197
3.31053356350542,2.55695452004685,2.04245423907218,2.18442577640143,1.62399161569689,1.85895902900063,0.241092524381198
3.20939289465215,2.5910980196547,2.0751018456018,2.19286469450389,1.59156371768978,1.82391842337446,0.308560285921558
3.26109164400117,2.64383219167816,2.10013894271384,2.20523971512969,1.60800665982265,1.87823467452238,0.333247208096838
3.28969241684387,2.60737908123262,2.10379556458815,2.24504857420098,1.58742379320127,1.8904452732924,0.281201536754249
3.26582771201161,2.56052563812441,2.14071257256988,2.24364700377012,1.54716399581539,1.81821111332935,0.293984280653653
3.14313596151438,2.43550165658142,2.15710853637336,2.26655350086542,1.49695425365128,1.74194320980086,0.284930136387539
3.04503754091696,2.23548620899458,2.13943104694147,2.18306597791305,1.39143912432849,1.61246708086038,0.267505482044557
2.7964579597874,2.03485951847947,2.0425791023284,2.13494556063039,1.27960870757235,1.48277133401434,0.227681446396613
2.55978591903206,1.8796822645448,2.03078735708073,2.02618464710147,1.15536289730064,1.24641181281392,0.233151561916731
2.31866424534719,1.69946473886284,1.91017907102211,2.00490629053714,1.04363357630249,1.23878192300906,0.260764028395715
2.17057448732946,1.53650545946395,1.84091167056713,1.97324676150321,0.974534995433349,1.14318209774541,0.231730647372838
2.02699134551243,1.37227614598417,1.7781686024742,1.83616689068221,0.886944247290611,1.07579522764852,0.227215104632193
1.85743644245033,1.18885389469561,1.69023544544928,1.74155254753214,0.826543426770854,0.894458447411685,0.243648070757116
1.69587053736591,1.09798213587151,1.6475754664748,1.68461017051677,0.753592403765605,0.853081569253902,0.203515676557657
1.52755466103761,1.00854631016154,1.56685947256654,1.59101186307661,0.646023986189437,0.771660978191803,0.211213283828362
1.43173821625869,0.926765530496251,1.50631044682719,1.53131297866429,0.654914961969443,0.738698258963497,0.248425582708432
1.26021824721157,0.789418141041084,1.37611480810095,1.44338174660675,0.582645744833788,0.643248586847672,0.205969095897061
1.11967670915426,0.724594987445067,1.33268267717353,1.36447645251201,0.499016273661508,0.589527744279554,0.237676986034018
1.01590397215239,0.604338818504566,1.29009660301634,1.24091198883076,0.465276487390317,0.529995544465793,0.203691222082635
0.92999845470221,0.611219041481424,1.23367487522974,1.2006852849682,0.424479964337882,0.514390497536818,0.191054874437868
0.831993377404314,0.51330656897606,1.12330950141796,1.13031005799316,0.410041182747553,0.471196591675074,0.184795449196723
0.763868770723186,0.444595582948831,1.10177836821645,1.10101684398396,0.361824970200848,0.453578115326249,0.1890696059253
0.719200252963925,0.400305578670707,1.04822724357525,1.06470869997017,0.34662398845978,0.424949512895379,0.177279223115404
0.644063515059382,0.366575707180038,1.02085537296869,1.03735842181249,0.320101639891323,0.378602546415517,0.173833495236384
0.582281014283668,0.319882900161408,0.964589351200267,0.952471533323664,0.290836441720664,0.359028413752828,0.174030938243997
0.53369736714447,0.286720663313124,0.875035389064776,0.891767864259255,0.303665340275287,0.33308583035805,0.202170669013493
0.466433865574447,0.251812488523278,0.850084989430671,0.830488980348946,0.256079073069709,0.3381254885536,0.225953335332619
0.447922492885598,0.274812402793292,0.852005538318973,0.807400419182212,0.248658097267792,0.346117032167436,0.224386320769372
0.42305887390447,0.220936128381426,0.779289220953336,0.769696239984555,0.21784257401003,0.310756975754825,0.215434511833784
0.375036327571053,0.214383000260349,0.773481479705733,0.751366704712261,0.20109125076611,0.324469674499889,0.203826354095189
0.368069613565281,0.179515620553078,0.768924912368271,0.668273631809404,0.245742817327244,0.315954094576511,0.206043223738573
0.330379474652415,0.1999027377231,0.649820523967966,0.63764554496445,0.201887101891032,0.299211544526787,0.201116103305172
0.28613173571891,0.137378807193388,0.649877664307453,0.574616219746127,0.186717175212606,0.274383031422978,0.226467828831361
0.265672803420953,0.153025851253996,0.592265156686349,0.522763687657998,0.166157476580639,0.302635572811596,0.157873374602916
0.246942481509183,0.159507944174267,0.569733997162634,0.53820094416915,0.176456065177186,0.280865261680738,0.219405083263357
0.23991702479595,0.16112505630446,0.566527387209288,0.531630332829748,0.209768095696115,0.277002831737811,0.203266934065256
0.229640856245326,0.128184851708881,0.519225630727402,0.497206543856754,0.162583608266448,0.277303561080876,0.150408678505836
0.175047843643829,0.116921032824038,0.524111423214074,0.453710531325096,0.15714841769597,0.261605750342977,0.220506212062512
0.178951541879365,0.120590794748804,0.485285369542589,0.44076210649293,0.165650395613628,0.256189881082841,0.192789244801058
0.148463334356445,0.0903318491362708,0.441313054801255,0.407081357262494,0.139973108147933,0.271139114579159,0.187018729566542
0.13996669479076,0.0906331599297047,0.393558756565895,0.355121729599965,0.136235975775742,0.23827768845131,0.183534856964326
0.127849641465046,0.0754997980697714,0.405648808734953,0.342744562562247,0.111178280177444,0.238210791536634,0.159863181511358
0.122656462438459,0.0802325510351795,0.384182305452984,0.320652903977316,0.122563074323166,0.223791207563762,0.150273416846377
