URYVL,AVAL,AVAR,VA01,DA01,VA02,DA02,VA03,DD02,DA03,VA04,AS04,VA05,DA04,AS05,VA06,DA07,VA08,VA07
0.321700041123049,1.26851373078247,0.949589963066282,0.457315901998382,0.881884291039678,0.958553126668884,1.06952111060288,0.557963908572237,0.266204257844706,0.792694089996814,0.701421607530082,0.533237293683228,0.640487462801705,0.306299794001686,0.260965325856591,0.8441064487576,0.510672172521113,1.22320570006124,1.1835068661917
0.343793946378408,1.26944904961012,0.970184011725751,0.453522769155337,0.872212144686218,0.954172405253848,1.08753445754826,0.570772308109989,0.262851567103166,0.789897443702693,0.675379358096981,0.531429067515825,0.662846358515057,0.299651376568198,0.288222063344507,0.84859584944986,0.498222795335602,1.22605988549422,1.17500173785476
0.376306940822456,1.27948210680559,0.939826585654229,0.477091246244134,0.875024004012072,0.950753056304832,1.08863546697228,0.576827658150659,0.293012345666323,0.797548622055146,0.698818874275307,0.542382608655597,0.655968515799911,0.275773465152722,0.277348540002991,0.863657384852169,0.488915062810049,1.20341592655305,1.15684050124681
0.337393109136921,1.26000524424817,0.957699707051975,0.489172694401268,0.841336844303572,0.90878775644544,1.07303733543447,0.544350375323835,0.278888891320397,0.787952181234937,0.68679533820327,0.548548415211578,0.65224119926726,0.302722451415271,0.275931302971329,0.860841718322405,0.496800040118407,1.18818326948899,1.17430628521582
0.31409569094926,1.2312229609377,0.923622443228894,0.47834512752826,0.812089011271297,0.930479613758238,1.0686189279545,0.565972942630753,0.299816744807194,0.766871381871032,0.685116925362013,0.525464525766779,0.636529430128992,0.290337212706067,0.267530862078364,0.850249427602418,0.49732470739681,1.21445900414529,1.16124374332748
0.326658514404132,1.21625931249191,0.927162971154094,0.453119090619237,0.850808083655556,0.872390438028435,1.04765036504954,0.535575123890617,0.257373768820368,0.763266745009002,0.634525343480397,0.543286327102422,0.642243129236207,0.282359144698126,0.244976809543699,0.83701367249108,0.475429460412371,1.21037456648467,1.1071495394535
0.334523563994642,1.22541260109617,0.90472589364833,0.456088605681787,0.800182953801953,0.866887078192192,1.05217766787614,0.520715301196595,0.275340522826556,0.74656436695209,0.632208312453306,0.545015625894557,0.560594633066797,0.277496425978813,0.214303696239859,0.827938282250828,0.466291855874352,1.18948805131611,1.08539195665733
0.333204513820839,1.22376799350048,0.886732894873416,0.462036669533717,0.771490875968964,0.861863447207105,1.06342521202282,0.572107683165779,0.288636000948286,0.736161557681482,0.620108612519589,0.518636123895418,0.621013352752897,0.29141774561309,0.213791469565531,0.794691285663266,0.452467954120211,1.14365743432319,1.07050031817084
0.346691635207719,1.20390544933351,0.880284961743604,0.457250859165199,0.771472516253524,0.847754338049216,1.04797009353612,0.561993216601956,0.238724500244406,0.747068925106829,0.614104829404552,0.50883255461331,0.597716582031628,0.279652121049217,0.239425007427772,0.789291436315812,0.450372904751014,1.11809344724795,1.06489699727892
0.340815529604715,1.22895992452715,0.842116563679762,0.463895552409031,0.735675729386732,0.809923030024054,1.01561537367214,0.534099322275506,0.245750981846322,0.73696101714207,0.613814213379341,0.478506683850743,0.576503483823505,0.268034593208694,0.200826928215658,0.797206875563911,0.430392600393363,1.1480946208335,1.06745855862363
0.346860127018242,1.17900397433636,0.788253234784233,0.450175902417737,0.73054876240511,0.831955032682323,1.02158652075749,0.554155803001927,0.263576753568322,0.732392953320369,0.598403315883013,0.514360233340244,0.575850807321255,0.281832418973266,0.22393110760459,0.770215768516412,0.443235551410874,1.09960487829992,1.07578105486594
0.349166057796532,1.18405465706265,0.834974281007035,0.457168006984836,0.738274262010878,0.811983666225705,1.03629883206352,0.56922536416901,0.281684725615026,0.739245374089457,0.588251585683501,0.534732178170814,0.552937636929247,0.271198529892507,0.207948716573304,0.794390299222739,0.456714501305301,1.09907296258823,1.05474755321846
0.339222819105691,1.19359251837363,0.81911817173815,0.44578215579368,0.761771411974971,0.781169031405946,1.02984999905011,0.57118788367097,0.258893689867461,0.723467662200709,0.573846261752667,0.49256956893922,0.566602425759779,0.296704592100573,0.233787068539257,0.765928743026107,0.45662361637119,1.10783792111013,1.04964829749816
0.358262023383032,1.17738532283235,0.791141781904079,0.462863642698464,0.789759550390243,0.770905018114089,1.02066686349312,0.589840600438852,0.239522299658608,0.719068408217464,0.59546977875896,0.490326058297211,0.544266045717928,0.253678559996499,0.215909668511015,0.744518358861046,0.426325964288821,1.09268999218786,1.06157680370681
0.361652226735408,1.16914279847868,0.797675810643441,0.415420058021582,0.784764338575153,0.729041442494449,1.04546473681159,0.529038770671902,0.222710280147326,0.724194751059962,0.595607189596968,0.485179204155948,0.534000289370151,0.240591944501036,0.208021837122479,0.741021127397519,0.427853300770348,1.08134026234925,1.01711863270074
0.322285503875655,1.14016413534416,0.795070431731895,0.412075772348791,0.806596977811017,0.69951089520324,1.01815864668951,0.54574834142125,0.2350983321623,0.726040346057153,0.580307028037781,0.520003540671947,0.564894292409555,0.235597546478984,0.232343033400567,0.774747657155484,0.407539197279019,1.06992423109014,1.02163315729307
0.372573088238949,1.14181096756833,0.787579820101717,0.416845838221976,0.792433557548497,0.696295107210564,1.01703444564695,0.512266105494184,0.226176605438997,0.72645761191116,0.560280670720768,0.523390314344721,0.546385854493973,0.287732206213554,0.217121325778766,0.737755201144186,0.397052602045139,1.0391821109215,1.01127903788348
0.361468922458027,1.15427298580993,0.765266134636861,0.409294416910805,0.797020352722932,0.68670123336934,1.00492508970874,0.527337607919906,0.228184542085203,0.730051642044062,0.579726146972897,0.520262817099704,0.549110806687991,0.259649415388578,0.217913401256483,0.738638326159945,0.392278452653741,1.03725593435805,1.03540241547702
0.334221019359045,1.15327600215262,0.753790883018868,0.408166491589349,0.76573341385087,0.655236846720755,1.01009152607372,0.512147723532767,0.198717122882912,0.697955117699068,0.537565764185013,0.512499520468287,0.529017932629809,0.256473851357614,0.222035332947434,0.723060627001225,0.388070744347921,1.05116745189512,1.02539911726496
0.378712115128702,1.14316235554211,0.749929411733863,0.39568859187758,0.779189064661666,0.621305685541891,1.03700345291199,0.519079060305198,0.221880889385162,0.695946008254676,0.552608302359531,0.538303247264841,0.528291037802985,0.259141219837595,0.227853967643337,0.719890632591273,0.376643798213424,1.02920309932489,1.00825038266071
0.362318047120724,1.16431147323455,0.734603027875096,0.395942826761249,0.743814876687695,0.624075983931535,1.01295952024216,0.523228262719971,0.206795313464366,0.702908185688507,0.530268950349109,0.529587691850809,0.513973572470204,0.25488886632934,0.220267423543811,0.72261624457462,0.371647866103372,1.01111363737384,1.0122759774212
0.370800406267587,1.12505706743554,0.733837250450196,0.372241166728317,0.707103404507969,0.650117601240928,1.02136707379513,0.533899727778599,0.228518608802084,0.675801449193868,0.564477053809445,0.531065606952713,0.52434190021037,0.25564719255483,0.219088689664695,0.732676766887204,0.371546513259735,0.99084563160303,1.02724585320099
0.389953296228072,1.14342441595134,0.72288041571341,0.359490964679217,0.734718468439591,0.611016046732405,1.00506688490195,0.516019901247151,0.194673901856443,0.66673226342772,0.564546022467603,0.501651347374498,0.510116721333614,0.24847023682795,0.218442855285328,0.725886929616693,0.352979474519054,1.00782229106633,0.991207603446063
0.399291075336047,1.13031480465073,0.685583439642355,0.375817748233902,0.701517582076765,0.619717704692854,0.994100297582738,0.51987282658036,0.194848597295546,0.671134759890893,0.532210953329174,0.541850638146287,0.506906153360453,0.246129845024886,0.221537653816921,0.730878006851267,0.339627020017313,0.971215400479114,0.964523895232006
0.442175759074835,1.13196097318991,0.689542340371757,0.354899250384323,0.753803157439531,0.564137219139456,0.990471120609861,0.535233402411071,0.207776059789153,0.68046483798506,0.521683668604329,0.520526434533101,0.50219648641939,0.255261147679537,0.207729737755878,0.684232075646919,0.339327559540119,0.964972081401518,0.953328379124091
0.44149512622266,1.16446894250731,0.702348861313378,0.336296483881218,0.754499742838605,0.581189112948846,0.996919068952977,0.495971281800485,0.187320661983817,0.663169003390152,0.532586507854508,0.49407274080121,0.493624686887929,0.224853413877588,0.208450606834922,0.716049339205824,0.336405251825561,0.94592503714524,0.96120535757197
0.461588607828697,1.14025279567869,0.718097868387864,0.355186781004025,0.825328869106202,0.587328932234632,0.984293395025151,0.458057555785504,0.182537637599852,0.672933629529913,0.564928421210921,0.517682286565298,0.480899162921581,0.230002586208048,0.20468776977814,0.702937512062167,0.33073859085839,0.919770405633047,1.00736433464304
0.489904860099892,1.14375626575899,0.723498522534599,0.349163608166158,0.849162741306309,0.557591418229609,0.963889801262493,0.488811751592797,0.189279797070111,0.661389088423801,0.521811778325588,0.509523958420662,0.507453478757782,0.239677203177369,0.213269289308592,0.699500331777562,0.315029682742087,0.893808396217308,0.965543983016211
0.501550791856186,1.17735321855216,0.694365830121841,0.345661361327068,0.859552080004917,0.592963595347005,1.02535458431362,0.488300087283591,0.193478617273108,0.639700324295689,0.526332121065557,0.53461615492917,0.507638607612339,0.23198185429938,0.217120177288464,0.667160120107375,0.317443660943578,0.935326687537639,0.961475291171569
0.50634151395009,1.16807024045794,0.704017278086185,0.347143666846774,0.869428643635281,0.543435707760545,0.990230159674201,0.478157417834139,0.197140148804425,0.646976641190615,0.484321258116731,0.493647322248513,0.502386618756502,0.262590071188143,0.216169610149184,0.685040523218802,0.293595708593313,0.909836289881386,0.927146817946838
0.493749806184842,1.15481317206183,0.721763982486064,0.350307794195909,0.900251045647357,0.548252946985931,0.958684412003603,0.506570920201845,0.194841053093048,0.660707952007179,0.483000324045618,0.522894255791158,0.47023785348066,0.248972171838106,0.217050885040293,0.695955553901933,0.292996494146135,0.910550919310675,0.955210419123983
0.488239198201586,1.16505010139879,0.695510648645139,0.333441826202661,0.901052035829423,0.563954482250465,0.970096747249011,0.504666246517818,0.191696535189197,0.65104114771463,0.489272962082528,0.521806636559957,0.482352952575229,0.237490653931059,0.234904549602309,0.705620571763637,0.277464073027826,0.876811876470528,0.979363888011546
0.481396208824355,1.17105540147559,0.713811421981116,0.349872626669142,0.944732825002652,0.561283978682236,0.963672186004605,0.490504673539342,0.202617947087223,0.648350615818827,0.498494931592686,0.490921565343613,0.478046343951143,0.233972154050582,0.226403807223041,0.724551140174789,0.26657979506288,0.877294096592158,0.945565751384371
0.491727163835232,1.12608776808419,0.701983680906416,0.323695209271587,0.950934804209762,0.537103339790734,0.963250002916455,0.485998210902054,0.181691272382067,0.662201189471352,0.525455359192396,0.471302193036227,0.481437315267558,0.239589005769003,0.22332087642456,0.683448655399245,0.295988555313891,0.892179269996395,0.932709156935441
0.494206770787445,1.13939882840745,0.700898115551416,0.356652051495994,0.958249274037574,0.553335135464829,0.959892128348963,0.449003690864641,0.212231147120767,0.666354645165911,0.505483580126494,0.48204854981592,0.461924011272065,0.210361704838974,0.216531384594057,0.705615801348785,0.257273138677558,0.886511827595003,0.923318463807513
0.471457784185243,1.10203956682433,0.668630726439903,0.306480023209706,0.948200936596964,0.554271405337114,0.952270826739372,0.461923778329402,0.202820933285695,0.659327219418684,0.501347742043068,0.515494419722853,0.47684328436778,0.223516337820256,0.228225312840719,0.676480998247321,0.263854029686996,0.88718558940659,0.920615658337633
0.478172645724143,1.09822926537902,0.665920325438873,0.3020720807292,0.90308912280686,0.558340055618661,0.959022554392365,0.430129684354775,0.161643733024298,0.64925351062961,0.477154133437006,0.483608154751227,0.465421167607159,0.23263751328702,0.224459413143135,0.667221117281244,0.260541767884853,0.899639024149742,0.895627674669104
0.513941420383821,1.06734739265057,0.653967620225485,0.305752421040099,0.932410242314424,0.612614434476006,0.936302585245959,0.478311007318043,0.166930332925028,0.642029790227266,0.491115460662656,0.499642251037037,0.460290374217669,0.243892815722095,0.209553923184259,0.671563207920834,0.261405223674371,0.887059480933679,0.912824888634575
0.484660135896757,1.04246471428317,0.663410046355308,0.291504943295401,0.900943320829773,0.553625374268284,0.938664692462252,0.472327533444173,0.182362470648094,0.652333549273752,0.473107796665693,0.495055386623304,0.461648263789002,0.218024331674183,0.212283501800075,0.673070011210482,0.261966675382511,0.874882744787875,0.893382383269783
0.491446837899924,1.03371396238975,0.633586241202949,0.302533317010536,0.901216863917414,0.577433389099734,0.916374114384944,0.458677852759563,0.175903218771523,0.672795812517222,0.471263543157876,0.483337433854056,0.504090860509182,0.196530068197388,0.216580386846908,0.654517415058079,0.248551022099893,0.8623888471025,0.880394613503784
0.493419117862213,1.05602262726787,0.640076868505982,0.280706800561213,0.904935988188456,0.583592780964977,0.921385802020194,0.482667035634139,0.187051428257156,0.654563866190296,0.459318101367976,0.47619884739789,0.45699724878234,0.209264817666268,0.22162379058951,0.645233734795932,0.253511050258579,0.861696124650671,0.901637141184185
0.475368275436045,1.04419544122554,0.63411953161637,0.275291726592305,0.941144968808824,0.628886179992807,0.911089499680242,0.455354095384232,0.185384159505017,0.659649350586824,0.442328646415865,0.468650233227204,0.444728431584815,0.222102400753005,0.239896271281358,0.640933449802569,0.261054988944429,0.876864569664389,0.893270815931886
0.5018777770621,0.999592267357691,0.639701359876642,0.276007972076753,0.909068131043205,0.64152967636581,0.897735849914391,0.474085596916814,0.18562863881723,0.654234343626508,0.451947931554694,0.477407225513251,0.456519972140789,0.205236583282565,0.232661165213995,0.617468939647438,0.259188081304346,0.859680296118514,0.881927696375036
0.491234649312167,1.00955516172438,0.636828468783474,0.26017907592369,0.929609919299941,0.618869478249497,0.887773550846727,0.464517114051239,0.197753822526401,0.660217407157407,0.433556113886725,0.504039295113249,0.44382224529975,0.214787805687093,0.218030930097304,0.655100275917796,0.260271950179495,0.860784441110937,0.873489672638117
0.496590096705074,1.01032336303535,0.621801736159224,0.2690760063197,0.92350938759734,0.61947413670992,0.89393960380053,0.456384945653795,0.168400745143226,0.682179008433548,0.426055201960652,0.48843022274326,0.483422307985856,0.206224907937179,0.23606911876771,0.627595897422176,0.252719108879001,0.874589990883156,0.867229011099457
0.479041396905429,0.992112214118891,0.64163357514695,0.269834323160531,0.934586061390369,0.633381193258716,0.866217726847138,0.463533995215408,0.17271249262737,0.679060542131502,0.454299008178942,0.450866711668566,0.444866305326346,0.205448311095706,0.231744287123549,0.657767993147376,0.264588642141504,0.8710301029794,0.880294611349142
0.45813285931047,0.999225452560959,0.641396815723273,0.264232380099464,0.918607121522976,0.62591116528213,0.885100827761312,0.472252370858079,0.181260074058019,0.713680561068153,0.441387478696537,0.48750006362572,0.43182861964278,0.184433173063483,0.229990925263741,0.621044103088961,0.266500649840387,0.882730214131708,0.878185806374395
0.495590995815428,0.972652523749461,0.648706898706059,0.266659355339199,0.929013345472001,0.597797352378412,0.902939146112034,0.452716042679367,0.180335201982985,0.709031858185396,0.418975297187044,0.454079055841996,0.448404045464392,0.197056892498021,0.21553564350293,0.64211005636736,0.262677319259133,0.876546682228621,0.858803315456563
0.47346968749638,0.98271772014057,0.637488516327787,0.278863662181234,0.906576359240562,0.6519149588874,0.884820055448926,0.454014402463878,0.195703213984814,0.704654769199448,0.420419076196351,0.448602679908987,0.425269887926179,0.187152204997518,0.249223161017279,0.638955606328109,0.270619136337909,0.850334294675601,0.836674628204817
0.46851713920204,0.972963601085856,0.668866804532489,0.263128716787212,0.941325310284201,0.640020002238123,0.873235870140503,0.445341398524166,0.159896307120614,0.702829205393571,0.421342168160488,0.466490780239856,0.422410397645667,0.203077003222791,0.245196171191225,0.637334470855024,0.277385612621844,0.846955553089027,0.847774669691915
0.456657907922975,0.979935819467641,0.662011149021156,0.273782319892106,0.923675904673474,0.647616583503211,0.841851708660267,0.479610553203938,0.167972375895115,0.711652752184624,0.446105601786998,0.461059787547625,0.416764801495459,0.197539767168641,0.235925940310163,0.61150344868529,0.266171840084148,0.846989044373342,0.838995669544832
0.467603950620177,0.985607559147133,0.669180778672155,0.264107714669198,0.915359437404327,0.61011731676123,0.855338561874667,0.473069841424262,0.161170334317526,0.700615356958097,0.431500567085216,0.432037007750743,0.448437402014762,0.18460364385967,0.258500665670249,0.649331592712204,0.277760305084325,0.843486838493478,0.830567491356555
0.49909044111089,0.974107541347485,0.691356532526208,0.252472016404547,0.940213039129167,0.63530621798737,0.879913466443104,0.47781811308549,0.203780225784628,0.717794525314883,0.41353449487447,0.467534594777782,0.415670428672053,0.192278734518673,0.224511095206688,0.623031093052244,0.279635626184401,0.851135900902548,0.835467108804197
0.528283591420143,0.978738538242219,0.646674033622632,0.251620265017636,0.896377326738023,0.613089510549617,0.874797375122224,0.471025672889104,0.144464876666533,0.689857510403217,0.427519162638376,0.446345751613182,0.433687969354683,0.17759346429323,0.23087296581505,0.626868259521072,0.286624667834431,0.839452782121337,0.818822781877472
0.558199590112119,0.960642517454738,0.666687971001543,0.272039068720227,0.904216968796723,0.616827185205157,0.87678188309933,0.448015040710144,0.150806486135394,0.716234603765894,0.427044805684182,0.4929235582173,0.436621122017263,0.200172094244415,0.23448879611328,0.62085366347248,0.285084906824775,0.816546357092218,0.82843031808447
0.526680141882645,0.957046691756016,0.661807854966192,0.255643370735147,0.875376182355978,0.596217702950911,0.857478682469347,0.46505314046897,0.162741178731482,0.692915194080924,0.406455994043012,0.450595990771394,0.423249314887486,0.186781408840359,0.235382704397702,0.605496098744568,0.295276737466108,0.841861878822602,0.811241238460325
0.518564761602217,0.955601044859731,0.65985547318036,0.237810019651553,0.870362117307992,0.610770853729171,0.847037506537153,0.459791116607429,0.143227627456801,0.663505294179419,0.412479256855391,0.475624650742811,0.425476976509729,0.185402801306841,0.224051316256114,0.602404474905767,0.297086707504843,0.821901980104785,0.793362188539367
0.521752404470295,0.980677986437968,0.677343736612889,0.261742684984874,0.938043489414265,0.616140829342335,0.844483913088279,0.432806862068975,0.170313907745546,0.666693646243123,0.389085017811428,0.440953827971709,0.407589248402292,0.178898350333749,0.227292355886057,0.618824529381991,0.306963522551088,0.789236012510227,0.78314906086456
0.514680932791762,0.973739572596507,0.673232120085007,0.258596108876439,0.888900190500678,0.603617748885729,0.856644569735871,0.482239917276837,0.16341096245954,0.664381798820576,0.397184535572039,0.439142839346172,0.42000594630646,0.179745257605567,0.230941875233122,0.584143712555297,0.313055063247907,0.810615351529651,0.796985622208122
0.495921684138057,0.983520331535408,0.660333490361794,0.24720664419455,0.8773624453969,0.621418056366279,0.873152313359948,0.443026098678368,0.163855598894288,0.657988189700948,0.402034102746366,0.447233684584953,0.385191436713509,0.185602497848747,0.211290440519651,0.591458255653175,0.283579093147882,0.789549868447619,0.76804461765498
0.511040769061138,0.959695819463685,0.655193397725515,0.263870256706786,0.846567630333153,0.597396324126743,0.852206822892211,0.461097994249284,0.158586680718163,0.633758587937875,0.376080652654303,0.425883434937928,0.381347650225814,0.198190591975132,0.2146340786165,0.606895824327392,0.297518435399602,0.768802258380697,0.75682645278274
0.497177411016037,0.96380586600641,0.639568125603883,0.260721615746504,0.808706425358207,0.589058978265345,0.832074955267546,0.459555091133923,0.155171043037028,0.64211544119024,0.397225249894412,0.451355272121478,0.396958515799211,0.188009222439519,0.216882056966018,0.616895664165149,0.282547465989433,0.759822853377959,0.761194994982137
0.480181586541908,0.952736336974572,0.634904837784268,0.244137758136861,0.805293174606271,0.559662349133525,0.847787808965416,0.451462901469875,0.151648843495603,0.63827082803303,0.382590030436388,0.449428654891172,0.411388559489493,0.183827038842787,0.205614984281296,0.599696795350638,0.292880564493905,0.773407061329052,0.767523801613431
0.490335162262148,0.964670869585335,0.62593257685753,0.249205420782502,0.810174877486908,0.561529966690999,0.84203292444273,0.450643499807379,0.147040986063397,0.622639854236623,0.393127318249058,0.384662429293288,0.400234129045595,0.178802885169933,0.214327431706084,0.603037078157358,0.308674389857579,0.771566772386728,0.765902268194811
0.461790057377981,0.957115924318949,0.635293253005057,0.247416484763507,0.797846086276822,0.575954138059874,0.806621935673107,0.462138119986651,0.140751007230384,0.601750666259022,0.395251833708723,0.436689776522825,0.405366868233857,0.149792364785004,0.196562583727359,0.603830649608102,0.297821222128421,0.775353453021527,0.740161718939898
0.460601356912539,0.979990422056602,0.632929009011529,0.227753933049901,0.760469065729609,0.570381911431611,0.828096588931294,0.452242189535767,0.133475095433366,0.617180641043262,0.385452843974595,0.407397854376277,0.383408807067458,0.156908442299465,0.207954076194709,0.588070640480517,0.274437184048936,0.717151693737385,0.738405546938786
0.464873642666374,1.00359765731197,0.623181611186866,0.236470447015774,0.764394083768327,0.556511487109938,0.80237239190598,0.442652824178039,0.145727823316026,0.59343214088398,0.388615925640299,0.413844642388214,0.394741139113332,0.147265867041587,0.239821619411781,0.559154758761259,0.300517051239679,0.72756394388835,0.728275603016809
0.454912258703631,0.993065654863088,0.617502848485601,0.241932496364203,0.746478946178414,0.544741729987005,0.794246767518002,0.435595185292017,0.120173487647105,0.573751666051751,0.395724786720767,0.399421453831635,0.382155434687286,0.137064520047496,0.212953837305866,0.570096419487157,0.284568066020784,0.733037113575908,0.748734551912489
0.455728795939239,0.993310149305986,0.634919227816795,0.234320161923544,0.766234384960195,0.547955752150583,0.814066315456694,0.454681000911128,0.147459925058385,0.558853522885154,0.384285115090684,0.39896446432883,0.405941434813989,0.154654236484347,0.176936415800514,0.565061441144135,0.298785541606925,0.709556898855127,0.756951739854851
0.47195326120168,0.990107876800985,0.597788645438404,0.260121776284934,0.69988754294945,0.542967373161697,0.784237707171971,0.449688677013428,0.163406718845635,0.56923995475986,0.389681868718278,0.433213025642245,0.388653846641967,0.145283743607185,0.202508700846692,0.566360191523066,0.298443329013255,0.707593851926545,0.722380780667381
0.453899085970468,1.01150570416455,0.603987919818811,0.264290712164143,0.708728964346826,0.511010357821383,0.802992280944465,0.461789925032002,0.1303312847985,0.569057472989521,0.368578687771617,0.403127094100494,0.366450336859092,0.163600260889769,0.208921870688508,0.558724859259572,0.279362482227418,0.704367184006242,0.725915222936699
0.447537131454486,1.01346811473583,0.554051232716775,0.267637320795262,0.678086567083747,0.564392827058908,0.811248589808149,0.438980418217436,0.148785582891145,0.557279004164067,0.382789390221799,0.402211536547379,0.368929006522874,0.139258398038441,0.211130417537686,0.563563276242704,0.283373941687354,0.672052921503978,0.732247489193793
0.477838624596471,0.992773070622683,0.554397682575493,0.277403811925364,0.676255949842317,0.507706215355901,0.809109849028342,0.465242357760866,0.123018595014302,0.546003074960401,0.375123866078547,0.383742925371409,0.363514960426487,0.157412234092234,0.187527027697838,0.561051833477357,0.269610205955256,0.687228094160049,0.691210662910187
0.472113606155429,1.02210466118168,0.549201135230258,0.291378213013288,0.699003524214366,0.519628149056132,0.785798422477178,0.476250015046787,0.138098748539552,0.549558723536332,0.356332100390374,0.37159994868634,0.36502767998579,0.14133531164,0.217519086253075,0.54834831058865,0.26990340525292,0.667281769050204,0.690738645694524
0.457848830258447,0.998605572831727,0.56610561394844,0.286737200380545,0.671253833795425,0.472513559557855,0.797405566085782,0.463600264572962,0.11699525658834,0.567759557822038,0.402052003008789,0.373270051947023,0.375314284177548,0.158299113800487,0.210525928809162,0.537708560402473,0.275531325171751,0.678121356469287,0.699841916507486
0.467273262297548,1.00801335606156,0.532578266159337,0.270042615090603,0.680210367794029,0.496496324408098,0.773929711937621,0.448119326277939,0.130942600957195,0.526195325518741,0.364730657829101,0.364707615641012,0.376808657634147,0.156343596942908,0.198193822785141,0.544231707784051,0.263789852596817,0.671323681358437,0.672569451593158
0.432996103050581,0.979459460550811,0.526202186699726,0.266768534380613,0.621297049503475,0.489911240627649,0.765105621709016,0.464502661874918,0.140548021031912,0.536346182354206,0.371889885334228,0.379873116161992,0.337768429051758,0.147234585191848,0.204662120161413,0.512845605144328,0.264354434894721,0.630638561203088,0.701319886811899
0.449221308936365,0.954911796216471,0.495703411413054,0.277590164804561,0.653011721488295,0.485276666845699,0.746770179593546,0.464241036558197,0.148906525887447,0.531008200607232,0.385410023738996,0.393269854203202,0.367854925600943,0.120309045724705,0.210239954724167,0.523460541454643,0.26894202070232,0.664442953417809,0.680827073688286
0.472212109060043,0.928688091975008,0.489001062505273,0.294578475269747,0.637597531861876,0.473003446906813,0.737377556856057,0.450233537127238,0.115558321768729,0.541696534464572,0.373308217892052,0.400342141664143,0.340722985500826,0.147706940996798,0.178732271801466,0.539507301608613,0.263280446943517,0.653405554882079,0.67159561380727
0.448392551415599,0.930337199642151,0.472592452171901,0.278933867144034,0.617534958197024,0.473487117241494,0.738024117093011,0.44409803835436,0.135869436701285,0.528908008663605,0.394057078938411,0.385037334325814,0.320628721586379,0.128942808945177,0.209153100069146,0.515657802506493,0.262442133703048,0.62719523635513,0.648585559676584
0.442901940262603,0.916789797070455,0.480806577638644,0.299938056345266,0.596436163811463,0.461394438778628,0.751515643650686,0.423073709100716,0.132423857966484,0.524018720645974,0.367082260931656,0.349761533223279,0.341624724245842,0.136486460908361,0.166968668476532,0.528955924527212,0.26067501361172,0.637305163492449,0.662616763055385
