AVEL,AVAR,AVAL,AIBR,RIML
0.109006966890394,0.302978960009098,0.142840919358536,0.428546060754623,0.210761384396016
0.0879957208723775,0.320370947541895,0.145219357335495,0.435369718451894,0.218078424918451
0.111186882260213,0.348158347402111,0.186405644722823,0.463699902284236,0.203104573578864
0.104694164559842,0.395953947887294,0.27125097166021,0.451089749826622,0.264206212678375
0.109626170756772,0.467574508009651,0.361295140700299,0.43354567055834,0.270502814221257
0.111454979797267,0.557655014361649,0.501747382291757,0.45426513116929,0.309300880539929
0.119030202563166,0.661193414273779,0.668048437159897,0.453531401225406,0.369660954428201
0.128047607034742,0.781745588727792,0.810805184938896,0.45238068771862,0.436656951459073
0.115925898952474,0.881869869093152,0.98322722305435,0.474969738408394,0.51502338758544
0.113049500145606,0.938438850845202,1.14761808877965,0.462799063340065,0.557852428052461
0.143027989108596,1.07433175759157,1.30045231073692,0.488423334578826,0.595306805680907
0.155848553472493,1.15312639318986,1.44971849231026,0.490901490787718,0.679941548953108
0.162112526537541,1.21973914897213,1.57805478326807,0.500254115156688,0.724393113177128
0.18001962197209,1.34757883420545,1.7274608125751,0.543474609395326,0.871159653847259
0.217482165412451,1.38723606383994,1.83068933078207,0.549278493152994,0.93267955038318
0.224810389402307,1.45315689558567,1.93472451704105,0.58298354500853,0.977048705584275
0.252726895557263,1.50824560776553,2.01175653463864,0.584280610017608,1.04519184435547
0.237969480109612,1.51643864830118,2.06951939561057,0.599962134519632,1.07589617544373
0.262345855259396,1.58333490691331,2.09784536675989,0.606812918887387,1.1207279930763
0.277958925324614,1.58992863162321,2.11798017166666,0.601410784943651,1.28423326864856
0.271054257068833,1.54418227362272,2.19782001800983,0.639865872599419,1.2918227530127
0.25075445707113,1.56489741947822,2.16068491427603,0.620340391980976,1.3308425733871
0.257722235331757,1.58907202483602,2.17113618807166,0.645650059382977,1.39495468967578
0.274126422798935,1.6666075199145,2.17151381172621,0.639606115358577,1.43244069469049
0.304739894534534,1.67709167987511,2.27063996085979,0.659304906576982,1.50252323509529
0.280039745339105,1.68077598723149,2.23459757195845,0.665663730470352,1.53453950185297
0.282224981249582,1.69700511506947,2.23080841897928,0.670182628318564,1.53926416312858
0.337070946656641,1.6922732502615,2.19302030415488,0.684880125552584,1.57093182803005
0.317975885029499,1.64310137006794,2.21212944531919,0.710510168493365,1.63297771429047
0.332213457619968,1.68574720404959,2.19102347567265,0.723788683495182,1.61700866017711
0.330771836293451,1.71662516033227,2.24124581466568,0.710835651351345,1.65365801012329
0.445594393892511,1.61827207007391,2.2284246834065,0.759528897591432,1.56327401758933
0.453639092274991,1.70688911997294,2.25842436546783,0.798046363865675,1.63928892493183
0.439025007245463,1.65429741897888,2.28980348011437,0.789082933949813,1.64706848777242
0.453857918636827,1.65485109978271,2.2773764420579,0.836963369892686,1.69004318244948
0.479942663124545,1.67987059282029,2.29926040923259,0.862049077737665,1.76648906205738
0.462493553477897,1.64981078385013,2.28391498242131,0.847506791023291,1.73790727440418
0.489574453392129,1.65964828974412,2.25178353960629,0.862686831750852,1.76711573153412
0.510558310160916,1.64384034098242,2.26462192872482,0.879811883199107,1.73363462925012
0.516722911313048,1.59719206200344,2.26116601329794,0.887774379884246,1.76515012334054
0.532551421579837,1.6488380778842,2.23253472982713,0.89319314626704,1.78091558297437
0.542055392891655,1.63699431091277,2.28856754633344,0.910316345421186,1.78769369693542
0.545789916711254,1.67529582840019,2.28610980766737,0.932918462849447,1.85005641772935
0.574357811419075,1.67629744879137,2.27488213847478,0.951581815289176,1.8384858959812
0.569319797305475,1.66347819482874,2.27871024192707,0.95448946369377,1.84109990315575
0.607910908556244,1.67037223595033,2.3023555475654,0.984442332392214,1.80729552712182
0.611872377506164,1.6484108884005,2.29623854892197,0.985352822397529,1.81112642836964
0.640994812991625,1.66798017904993,2.28628396969821,1.01659721954679,1.86488840468747
0.654142312871329,1.66237472976478,2.29604147310249,1.0108691206829,1.82447977643788
0.64825277555633,1.65300922408995,2.27684662427366,1.0262678668536,1.85209732773565
0.668957432812369,1.59977650047502,2.23443036608948,1.05862923884871,1.79619218182977
0.628565515473526,1.57801926836934,2.25509449166683,1.05626273068871,1.86517811122
0.685874073582378,1.58228744544238,2.24225297354749,1.0632012584523,1.83518920165222
0.648548535521374,1.63599199929818,2.23671141912586,1.06607474913449,1.83178202744231
0.676632631704337,1.56365842688742,2.20335472161833,1.09066925130342,1.81983117037515
0.687672560511515,1.59176288621634,2.21815117764606,1.08799060105443,1.83380289249714
0.692142257235786,1.57417965266187,2.19382640784077,1.11954827125362,1.84020065189802
0.703436711179631,1.58027392601901,2.17053623555707,1.14551567822489,1.73731791914706
0.694019756079801,1.55290207509626,2.17262533842194,1.13860024855065,1.74376637325956
0.675766705164516,1.49351027158559,2.1534515634777,1.15119615140777,1.67746046029872
0.659861282550334,1.41927109540623,2.08170988236888,1.15488479156549,1.55285091168563
0.621005886728385,1.38367021406454,2.02687711062509,1.12379721893139,1.44783857824925
0.554609640175546,1.3356322462079,1.95264567601238,1.10286736085594,1.3768171490498
0.541497470551825,1.23401218942559,1.83536833480033,1.06506516746474,1.24251038468413
0.484501107904662,1.13095162224099,1.68532881011526,1.03868007297114,1.08993104591953
0.476143345718165,1.05718878215701,1.55276619546009,1.01786574106156,1.01270466106479
0.396711018993983,0.923877686020254,1.44516585511421,0.964737339788215,0.942253636274525
0.389808966961901,0.884034641217516,1.32007013275628,0.94254395534018,0.867473725300033
0.370913170592666,0.805842515970089,1.22460160671878,0.89615120907213,0.805788200367749
0.350069871909178,0.729675021123171,1.08087922236262,0.881766537943373,0.72948081213557
0.330263824112627,0.661691146701524,1.00278393860004,0.82917374798706,0.629969854313265
0.31740083441381,0.616999133426852,0.867941420382347,0.774028567131644,0.582671666011878
0.270363200377975,0.5643560015227,0.805196316124114,0.742400495278174,0.573915094743544
0.251648738210794,0.52086627576991,0.706384992336611,0.706914824181219,0.516380962096998
0.244368114016965,0.462670958906232,0.629896162195956,0.668528380730807,0.478393340315102
0.210884320559593,0.449669915230325,0.57649627942007,0.63234284116861,0.415649329122746
0.209550189303608,0.431264149358218,0.493402511097171,0.601876981493129,0.41127866242863
0.217902724106568,0.373681298870336,0.468841941589608,0.591866836209721,0.351177604372926
0.192790404553175,0.343371535134395,0.399855046581554,0.554180046814434,0.348106226316308
0.171408895213421,0.317615784456001,0.354107536984093,0.522144535575691,0.322186208921008
0.16104263158996,0.32611444347779,0.332242197106228,0.514393843428561,0.281086580704678
0.148960914310514,0.271945652625284,0.287371124999042,0.48879948316355,0.263386991736467
0.142511877874282,0.280030289657489,0.263130886775782,0.451454680132503,0.235502167544748
0.137545987803538,0.275785594173091,0.237682528825841,0.452432722668968,0.22398849613527
0.120886651745467,0.269442521976573,0.225262880919896,0.42214363736605,0.225081181691277
0.131858900742887,0.24655636994822,0.200605677221465,0.410830109889489,0.209327351884175
0.109884988742916,0.238630995897724,0.169523121533152,0.388100665339698,0.196051690969403
0.108226377367739,0.247180626655429,0.165468833871767,0.381905102964599,0.195566190184927
0.0991012042139548,0.234525400606452,0.154040977819918,0.363481383612135,0.171021484409329
0.0845660370911118,0.228295703934374,0.143249521109947,0.360902241961074,0.16372258095333
0.0970482156403337,0.196284442402353,0.114015634491185,0.334762851861409,0.167394820121886
0.100161962920459,0.200036146153226,0.113762424082954,0.336784319746474,0.144257144899367
0.105191101463055,0.192456659429575,0.117860526560691,0.338764835790293,0.149716701811604
0.0766188906439975,0.206518696777791,0.127258916724162,0.341324812049233,0.160386122902522
0.101763005890493,0.209793984761298,0.166893114683021,0.342856360058311,0.148701271792336
0.0785685541780193,0.255059283195004,0.253453187474646,0.372506070174673,0.198438362479607
0.0890388946037093,0.30936456258142,0.364847539503425,0.364312763091373,0.202814095416168
0.0774829041749379,0.420887189633287,0.489730572685091,0.360467881129088,0.246599756895759
0.122678042777987,0.513768370104665,0.625445669921864,0.392268479981086,0.311966440127092
0.113305763237484,0.586369109414297,0.787086762906782,0.369944363878507,0.341542206155704
0.127192590411022,0.689974625594264,0.938891719137483,0.372655805338688,0.404189860632671
0.131665488899996,0.756195175835809,1.09237680992127,0.395046222490094,0.46789596303034
0.140952084884961,0.847131073911866,1.23767512758942,0.414949338363548,0.525511204120324
0.161199331771166,0.968635061724483,1.3628100477246,0.417436002552432,0.596372944238258
0.160325684846554,1.01723497263013,1.47498034448647,0.442509157684835,0.663634672807837
0.185600350072579,1.09142360565032,1.53917891818035,0.446735145006816,0.701544932916926
0.209205065614014,1.16300911971262,1.68217701930245,0.453904978911039,0.764864391001491
0.209131828156605,1.24949869916661,1.80632098722988,0.477463899480101,0.857021926754503
0.202351870682974,1.30430860179272,1.90473396802777,0.475804939779839,0.864978595052373
0.227262038843072,1.35400868786812,1.95029085711883,0.485963295390201,0.967289661499386
0.240947408487778,1.41023638605712,2.03948461250194,0.519090951214321,1.05333097424879
0.256989515967492,1.46366814240308,2.08731537421844,0.507065682176149,1.08172780755013
0.256701805672573,1.52939518384311,2.2003283716057,0.540673601886838,1.09825982502239
0.259125727990077,1.58861160713964,2.20593965250891,0.562860133388074,1.18084055357469
0.282470096416118,1.61072095633082,2.24010194635487,0.596565857337165,1.22975994640676
0.304217315657499,1.67541579846075,2.36122339815786,0.631665452713025,1.33200760384618
0.293173077029994,1.60705716389567,2.36730418520851,0.624144269252654,1.36019525799047
0.300747021303381,1.57320814585105,2.27703724146279,0.646123083131718,1.34676099805511
0.343341640412079,1.60679041751948,2.26374692885002,0.647891248058503,1.37755991519035
0.345732968889521,1.66592738375265,2.28660717447037,0.698458886779089,1.4624730139076
0.340075350666883,1.71685235339253,2.35053800851697,0.723226347277138,1.50740575093222
0.389003099787667,1.71313470828089,2.33025221901928,0.748253456791196,1.56219413554507
0.351163591937459,1.65090664805452,2.32017357937919,0.771046306064605,1.59363317568032
0.404923119034136,1.77255789057746,2.31976748652815,0.816290615437118,1.6378306857694
0.400056696452329,1.62576562987142,2.34174343562161,0.808205416816452,1.64354994967144
0.386167643399072,1.68919568173196,2.31795707120598,0.806950653442358,1.63235931783609
0.411002908308497,1.72073622011286,2.34550065972987,0.820005593520583,1.69620473794654
0.431542918674609,1.72116420784535,2.36332258464434,0.876001594056876,1.71927754135694
0.428905471963879,1.66579264348354,2.33413554167012,0.874363451245904,1.74470809092586
0.452065997268025,1.68854269683715,2.34997830589535,0.876817754572101,1.71520050417998
0.428175591723771,1.70878604271213,2.36337440246421,0.920571765056789,1.74044724107319
0.618563941041959,1.63344593685244,2.34792718759365,0.9174738907687,1.24061270336154
0.603586602430158,1.64179095627486,2.2934418336214,0.940817066518027,1.21161214555704
0.616827798433052,1.60493601141255,2.28281933165654,0.958236943869917,1.21080952338853
0.649938410678965,1.60946425207055,2.27569527084861,0.950808722505076,1.21861395491785
0.653492567522857,1.64585930140014,2.30620434056983,0.956796099743687,1.19397395443948
0.663575750998507,1.65380729301362,2.3307213619111,1.01349052618567,1.24261436880677
0.660140976908788,1.56777112865265,2.24358730746453,1.01389210764353,1.2153123819842
0.652865943060438,1.56047474952647,2.15221963712249,0.975138262760326,1.23532385973252
0.662557472039067,1.49704988515236,2.11803544778392,1.00958046872619,1.14462878636203
0.637273581812881,1.47744684876545,2.07479883880846,1.02697520106905,1.14606345908738
0.639775984414395,1.40427873734566,1.97635358240119,1.04057434475889,1.09333323639771
0.603653925612758,1.36476388198959,1.93230183547018,1.03118101367526,1.04225723742513
0.572277322751233,1.24211966523891,1.79559813158251,0.983320996439527,0.932826898534944
0.548653678652922,1.1684297681671,1.66628771931036,0.94762335772908,0.856138870037382
0.493617210131775,1.03904807299356,1.52315304815015,0.937751595091523,0.778842384944384
0.470047927356501,0.956907976519088,1.39878173204383,0.882619723232479,0.740543855820756
0.395523878180929,0.906901238024742,1.28507384042199,0.868150475407242,0.659653692502622
0.403248765572227,0.821925491069444,1.18636641462615,0.83099126119262,0.593372706863167
0.351032778389981,0.763564964626739,1.08090158220217,0.775400738598382,0.544255129062015
0.361232590380309,0.705845280883057,0.970071008817537,0.749629221090398,0.502026996103115
0.332580446111004,0.618101928738154,0.864148597750906,0.71915266998685,0.470161553960109
0.314529517146146,0.593071376758917,0.779536275417647,0.670065145553628,0.42295805004163
0.313945645559508,0.574659177137194,0.706454248781712,0.637427614313278,0.371336927434917
0.320373096141635,0.521691971154594,0.649201453906111,0.622779980083549,0.417093448133383
0.257973663087513,0.438718110560877,0.569272947870503,0.562067473572879,0.36337442477496
0.273150391547195,0.433599318427835,0.500860636951352,0.548155131600839,0.314561039712505
0.245821572300496,0.422554048149808,0.460636622583701,0.530085417649631,0.284140642272413
0.242684605410772,0.392702864789798,0.411121641566555,0.48771953558667,0.26212448126298
0.217157324454603,0.359993355776177,0.373770836405439,0.464379009978612,0.250743546798899
0.217619117900084,0.35536225276546,0.332711642383083,0.447136275262363,0.232359073291778
0.202692937372079,0.350237740162581,0.316666310619117,0.422030766001714,0.222581653500398
0.195701715835868,0.328485078911375,0.274054102495838,0.416269455312812,0.211986621801659
0.195962964206315,0.304815521426314,0.261013244564851,0.387314322693619,0.182592958441947
0.166772410537701,0.277675142049102,0.238723148721889,0.359948152455998,0.148889423082931
0.169344791212635,0.277563985298316,0.203457559163506,0.326821303567099,0.173838106045675
0.169268998180522,0.238162318824238,0.179616173876034,0.300082192373352,0.133973986247547
0.163055236554452,0.253284150884768,0.172396956201375,0.294441583012636,0.142925446542457
0.139833727640341,0.27376531526342,0.157490423791305,0.285665714442127,0.0978641244025594
0.161751943134499,0.257094035520336,0.142886286729002,0.245292835531675,0.112107838717025
0.149782177444803,0.247835084772579,0.118250318210159,0.257630160891898,0.130059301758454
0.139978063097686,0.190761718226335,0.111009262916617,0.242150518069808,0.101578278322685
0.137180724040087,0.202265236296993,0.097280447955164,0.212815662418511,0.0914775664390129
0.133250338595287,0.236380064271916,0.0904887398904152,0.220085862374469,0.103483933684944
0.128801147259281,0.241945751875481,0.0686569656997009,0.201961154600934,0.08659517140317
0.11714020557472,0.226510748207684,0.0760111857160993,0.199559052137185,0.101992380647587
0.13640046332931,0.21574885422367,0.0529969674781456,0.192269570768358,0.0839310714960115
0.110193173380528,0.19448377406612,0.0619495467894166,0.186538629212772,0.0951071365854465
0.133061297376465,0.197468998402348,0.047764859638897,0.176059185370177,0.0857923133180145
0.136910607582269,0.179357120026666,0.0507979689222365,0.155094577548478,0.110943747372673
0.123215280953336,0.182750655566188,0.0461847281947151,0.142120983443008,0.0961021436943071
0.122018494644399,0.196947934512066,0.0300859253157775,0.121661247554636,0.0817295502607702
0.101625447834462,0.201549429136333,0.0300323852406842,0.126620246572946,0.0919105194401002
0.1166125314182,0.189528446402648,0.0317688519408426,0.110015920533928,0.106331632723104
0.0950226284782491,0.211189076098103,0.0370799928480409,0.10483369849025,0.0919526870864566
0.108963003896538,0.21630095483826,0.0357243922011585,0.113963480038425,0.0892927728688833
0.116701714879415,0.198512269709044,0.0349678665295201,0.104373184084856,0.107022328923299
0.103292246913752,0.196932040234073,0.0433092131110731,0.106393575312916,0.0771912273738766
0.12333374053485,0.168186458220671,0.0128430690631071,0.102422284854066,0.0984637384062657
0.111471024880777,0.197372802952589,0.0273566049522772,0.0965875339135795,0.104765794013255
0.139156175147806,0.223768877211842,0.0355015002032975,0.104620003567062,0.12287561360397
0.0886779947852739,0.166406080112457,0.0221822332974195,0.0811587647248405,0.099116335600302
0.101548355942811,0.155065560546042,0.0172451245543026,0.0729280705356464,0.096228218919928
0.0804351912130785,0.194976221646146,0.00602148999901964,0.0773117571398277,0.0835985298965515
0.0813708685647109,0.172446283489188,0.0234810599754504,0.059957342209438,0.0915674664736301
0.0847906961928918,0.148855809633564,0.0199071759784627,0.0515123593908837,0.109810361334334
0.100349622248246,0.15650263450338,0.0204872978824802,0.0613934921741144,0.103182782143242
0.0909065816541079,0.166605105826891,0.00664413335969671,0.0523592970738396,0.106581977673322
0.0796207099459397,0.171688500906753,0.0157508373265501,0.0582798438779221,0.103262845989811
0.104515758625209,0.168491844363637,0.0258839706522711,0.0520103049482397,0.102282446391518
0.0887206881372814,0.161994503823698,0.0244481573960904,0.0651939522794718,0.0993055594529761
0.0973267738225095,0.164270595089183,0.025555406278584,0.0661227002927864,0.12007730404755
0.0941529854879251,0.169382307337825,0.0370102041576414,0.0665751838021588,0.108987716367642
0.0699083695734711,0.181707854473423,0.0276602302975956,0.0555644235918015,0.116804497588305
0.0958038550688103,0.186995356268314,0.039750862654412,0.0572806199901178,0.122916341315799
0.0815006144597469,0.186844108475789,0.0446522398203917,0.0453025427038548,0.126163386213089
0.0752051389254644,0.185031171277294,0.0346172547578519,0.0632934857524464,0.0961230398167789
0.0788875476066715,0.170418187026038,0.0412639406590204,0.0657024341340623,0.118415885793552
0.0874564708224165,0.207521426907417,0.0430375745730581,0.0875883793570847,0.113366422088724
0.0825893472080665,0.178350294756859,0.051956959073981,0.0984851701326165,0.109546533458779
0.100280660212037,0.220211703518463,0.0863453569182948,0.114013585972127,0.139235858116756
0.113922428917801,0.282795892146343,0.156329160194535,0.120542913337821,0.152864584467193
0.105415038449885,0.346718488726695,0.243733252144285,0.123582797699877,0.154913706859098
0.0988458097265794,0.450090370753557,0.383000349638653,0.134169556828003,0.176033987200664
0.130568670536159,0.528463322182648,0.5348745273559,0.150845636409277,0.188528190270066
0.143877863831185,0.685337865967909,0.698603286099373,0.14671250901817,0.214896358411168
0.134300810186408,0.787705905408964,0.858466049698102,0.162672999975025,0.246208193128408
0.137963940971197,0.903957183317322,0.983344973620767,0.16538530671161,0.283414400436943
0.130893683790362,1.03215212825052,1.18171929721658,0.163389243234029,0.29787971518064
0.129551679622213,1.13070337939836,1.40641123640843,0.181808345131922,0.370090908547871
0.144666659705787,1.19629324876618,1.52562478419226,0.194267580269252,0.424986571674334
0.114732692567914,1.23534160440917,1.56454065351053,0.180023822715968,0.445206812735882
0.147132637690475,1.34047148966357,1.69880631372426,0.195942833171721,0.471625652316651
0.168689997345356,1.45177169771043,1.79868624613103,0.232958125145746,0.515410717067644
0.17246158100366,1.46297412997107,1.88563932904799,0.232572876792533,0.556939434850201
0.187353083718755,1.57248787113158,2.03600294604851,0.267160058874874,0.625018197904382
0.184982052508603,1.68467843798512,2.09336510831219,0.280539216072499,0.695125129096795
0.225048097595854,1.67321847991562,2.1796860544286,0.329333041271405,0.735449605182867
0.218468171689596,1.66243339222121,2.20956773748058,0.331762147841312,0.787936775523071
0.20344802341897,1.65834038338833,2.2319637890914,0.326422483232288,0.804633028746596
0.228658236650833,1.67385858718746,2.25689388634585,0.356097123042875,0.810991933882356
0.339056653706533,1.65563844639173,2.29941122092819,0.383540164671964,1.18995153553221
0.319549961244353,1.71692371126645,2.30498992011042,0.407106642137244,1.24193164390567
0.352744984391033,1.77236189576169,2.3571390078355,0.421520992082654,1.27289480663042
0.355896726065815,1.71468675926921,2.32973611318822,0.46358319939601,1.32293546535872
0.359890100158303,1.75842511174803,2.34678258178151,0.486682709182938,1.38838389487523
0.382497127011899,1.72868659008655,2.32096031682453,0.504814103739901,1.41350970861054
0.399635035946385,1.72878456560815,2.30151355675998,0.503891318361582,1.44853553629136
0.406822147674819,1.71088194729476,2.25879170970898,0.537813973698583,1.4849620661487
0.426116515059131,1.65622954452409,2.23899618712575,0.578123863832492,1.50464982742654
0.424080714701387,1.62498809962524,2.23052210874652,0.590866600593102,1.55846792994146
0.436859377679017,1.62713336163374,2.2332862193414,0.604566344332702,1.57747117352245
0.439614445202215,1.67149548475572,2.24375393552282,0.635603058963944,1.52015807161712
0.43802877794883,1.6460160123887,2.24466478518914,0.652796944526849,1.58843956758601
0.479685526903534,1.64855256226264,2.25788261425451,0.673035181690735,1.64882386091352
0.473977418769584,1.68433403751107,2.2545914617151,0.696092410300683,1.64451577429398
0.490627555952004,1.70045323930661,2.27322276207858,0.730138828437124,1.6404675426388
0.522196805725059,1.67792845530419,2.25644232347831,0.751620006323935,1.77370759283883
0.521138416831293,1.70188532109521,2.28787100825973,0.762942388306672,1.68390566931836
0.54018150923433,1.692756037392,2.26072738267243,0.793094085190385,1.73281174863605
0.562327550714337,1.73728822058402,2.3101112482179,0.80695502723539,1.72548039349893
0.58954211047376,1.77826451307982,2.36392791797253,0.84884545827859,1.69756941749157
0.64543021701554,1.71487256989418,2.35917073247525,0.909843797759156,1.77822906366463
0.64080872461922,1.66775713759122,2.35743904005428,0.920249864026819,1.75214977189451
0.659714810322237,1.72601373483448,2.26839788784322,0.925030822325568,1.83193475918483
0.661103570498229,1.77415279179484,2.3381447986449,0.972537454232678,1.79487163457908
0.68331725162131,1.77562302790218,2.33867642008602,1.00105852876043,1.81204945244764
0.732775802761295,1.7244809610727,2.30840508066625,1.05898325439195,1.77411166896307
0.729050140369601,1.72753913099481,2.29854276349993,1.03821388667944,1.86231989285094
0.741713219212403,1.71259670711046,2.29987537854949,1.05167238749208,1.83892790204539
0.766146862147023,1.6970361060155,2.28791623678753,1.08258161266506,1.83539932423239
0.756879085247321,1.66168846373433,2.26946793657396,1.0903892896251,1.80089673979712
0.753294068581548,1.67525544246268,2.2616822856442,1.10601714777276,1.79141039495429
0.799949260767979,1.69011545912065,2.25679978417798,1.13138015960791,1.83049244670382
0.795681554700525,1.76034399241389,2.29668380794459,1.16394831973007,1.81916806089663
0.811710979211961,1.72847279465598,2.38995694160391,1.16727027618658,1.81529086753585
0.786804598521063,1.74186959674818,2.35713225085551,1.20430024309954,1.77832910020387
0.830319941009928,1.71205137627505,2.33444216786991,1.21769304655195,1.8097104145685
0.862246516537349,1.69831117255134,2.27498527436324,1.23411410709816,1.76527608863143
0.823853849921842,1.69800617770466,2.30717676332921,1.23282911276879,1.79023062100822
0.828385108367998,1.69159322449829,2.24797894354308,1.24291923311045,1.80553231365385
0.857863525053143,1.62099859484952,2.23346896662065,1.26041668308485,1.79976001831475
0.848494554525669,1.59740169982613,2.182814571012,1.28193617802451,1.82655256832976
0.853148364523339,1.59554841182904,2.17633327398697,1.2725337188617,1.81235067033749
0.867639021095107,1.59249280670257,2.17895284352023,1.28139953565949,1.75688178861443
0.837763227780724,1.57211148791359,2.12508371932321,1.28865985219729,1.74195100668906
0.868333134524424,1.57733590525803,2.1311692506872,1.2862743429109,1.79786049426425
