AVAR,AVAL,AVER,AVEL,AIBL,VA02,DA02,AS03,DA03,AS04,VA05,VA06,DA08,DA09,DA07,DA06,DA05,VA07
0.487510148048538,0.278184795488285,0.585177008643176,0.424462289753322,0.159155860912127,0.181796697244604,0.164199046082265,0.199753548022568,0.26340549397804,0.217328702504793,0.165523135284148,0.290111197498294,0.225241679578828,0.146719288180011,0.222682096021799,0.19575284108793,-0.11439187356313,0.244693105438231
0.470632545272038,0.255922274265537,0.552429889356682,0.392496161909772,0.167937987680628,0.174483804707084,0.137282620051824,0.179206661704481,0.254698048345759,0.189106903652449,0.18115378180568,0.286350280960913,0.236889677154877,0.133764269914051,0.198899019100529,0.184238492687394,-0.120860600685311,0.230314110057866
0.417568850477869,0.233166255731867,0.474151651242286,0.358689364995598,0.16370602021919,0.197832448447644,0.135711794983992,0.16679167892889,0.251777087524726,0.189188787676897,0.1848415867473,0.316927509823141,0.207985369250936,0.136205858680084,0.194458826406463,0.181613965747025,-0.130144602256755,0.208411602414196
0.418010972955962,0.222608928898127,0.48827359389338,0.348062238169014,0.162972969244987,0.17045713770202,0.146663175739247,0.177850311982054,0.290433363498149,0.198443919707939,0.158788894585756,0.337367491650024,0.227176793875942,0.124251565255462,0.186609163219708,0.187945566324999,-0.141788928812354,0.206208499944062
0.399664141022745,0.205201443079399,0.49566379813925,0.329941212301111,0.170407549227921,0.191844187198052,0.122203222625906,0.20080387501703,0.278699298694807,0.193042706270175,0.172500365616209,0.297555587336868,0.201265063977356,0.135221629367135,0.192932301908042,0.168619193666176,-0.131681674446511,0.217848587737497
0.395544255780275,0.192592284979501,0.448612744906481,0.313782503815146,0.152985641770901,0.173183309903807,0.148916799140192,0.180052250821225,0.26088205579751,0.197167334343186,0.165985342270586,0.288766048200525,0.234309053783142,0.137309613027443,0.181249969256667,0.173831895213071,-0.236015764129547,0.200772528999659
0.377893217736252,0.18257082600912,0.452337101402797,0.28586758368416,0.151149774249741,0.167594467654145,0.135070322411843,0.191685760577935,0.265633784153377,0.185708492911018,0.142493108792869,0.282875249221142,0.223169082335523,0.127046818145229,0.172605797792224,0.185587945157071,-0.146547664557154,0.205780193381238
0.388232195251471,0.156424096342471,0.422755757870039,0.275202840814404,0.179709360922711,0.150974225160698,0.10631407578734,0.165566349058618,0.254014263045769,0.152057291038723,0.156153127400097,0.291269665354189,0.203293770844171,0.115890663268043,0.165710261184733,0.196274442756784,-0.157293632667674,0.185659219410599
0.368648050370777,0.140952236298616,0.437675973173796,0.26433246442797,0.168901061099408,0.181148421673163,0.150814015748496,0.174555611822782,0.263204221581828,0.170308926870583,0.149066423297787,0.290319940797623,0.189139353762753,0.134479950600864,0.16608476785741,0.17368640712428,-0.16138377333968,0.170488755002031
0.350146348298678,0.139238591568861,0.444781715004463,0.257439315046786,0.162689538355526,0.148877048204871,0.116322140327496,0.187582949793905,0.25362620523004,0.17672183309128,0.139627804698719,0.29255194270298,0.208893710710174,0.116907705890441,0.147950768164839,0.169333540600254,-0.151332223605042,0.181919015018325
0.343010730372906,0.166475174010414,0.42818462608836,0.272148115017822,0.138368356288196,0.16079053741373,0.132625050852812,0.169491369310409,0.251474019972272,0.187673709497768,0.173785939851381,0.279785663238613,0.191665595873996,0.122494274430725,0.140085060294237,0.183872609753493,-0.15588300488982,0.179585972371387
0.338890570573374,0.162368085825749,0.433358609517605,0.273144624761423,0.15130725436436,0.144411884902444,0.120005670746189,0.177730752495218,0.240960144926005,0.202266963996917,0.165013031180423,0.275754716321272,0.195570639434826,0.121077462499976,0.16054500526263,0.193071607041188,-0.162504539778801,0.178683074216019
0.334925006292458,0.1581891126146,0.429203033860061,0.261753147225265,0.15889024954014,0.129084180358346,0.115147503003183,0.165278910706846,0.255163756356572,0.204875171529742,0.159472036175083,0.289762276469499,0.184908648497724,0.103157232845813,0.147393415640469,0.18090642367953,-0.157424501413454,0.187414458897033
0.328949060425517,0.146204039387547,0.416707214140419,0.25659893528673,0.15214986277978,0.15217156815272,0.120075504347756,0.178175538565417,0.245604669654331,0.19413091363333,0.149636457351222,0.284852567391975,0.173668550967673,0.115051597019243,0.140909025736869,0.170965913163457,-0.151602835621978,0.179305858758847
0.333024748373451,0.149233421268468,0.398509054380567,0.232910619972562,0.150400752149419,0.1648435836599,0.100317755878014,0.194640986132096,0.263174088670304,0.165997263157031,0.149876860872178,0.267195435068059,0.179683952642366,0.119694074798916,0.144473348882591,0.171843808147177,-0.167290308383759,0.163601565415966
0.319935214924014,0.13427890414907,0.39799831504418,0.239215852616246,0.160411440354825,0.135692809043064,0.0781143501676028,0.155279277357034,0.268871140545423,0.203883166708971,0.142684606959909,0.281608834297571,0.186939788366766,0.108755074768944,0.14435273001041,0.174235891280388,-0.168877402323657,0.171997025074327
0.346820391949478,0.164132775839316,0.414485498027136,0.243530710758275,0.148424760120475,0.137846446176693,0.0960864343451459,0.188660224133846,0.21756599548031,0.177935774940063,0.223782809353664,0.0740194758722866,0.18374397119571,0.102991317606205,0.15420896204633,0.213894297657528,-0.146272680747473,0.199217205749001
0.342467996326407,0.171085849172769,0.414696582069326,0.255584944426159,0.155969110291628,0.125722577107566,0.0718534999842775,0.170812408718071,0.201263704025902,0.199219356944924,0.227909187964595,0.329768042224241,0.193821339072211,0.106604190727813,0.187923416703825,0.244515740509912,-0.15349009599761,0.200864544035806
0.357832311011609,0.191225674701366,0.400305369882023,0.248721864892845,0.163083752600915,0.162928526703479,0.099681822881576,0.175268012910149,0.225957045541579,0.238178254434711,0.22310903841236,0.356351691158245,0.185179026276096,0.107915870134457,0.197428301238341,0.287877439782639,-0.146855259241235,0.186074495470167
0.385722519156601,0.297296428598439,0.437234571551115,0.238248942345294,0.0959775738989648,0.140290184370054,0.104274251066602,0.193223307968235,0.221446187318223,0.225025353349211,0.188193880141539,0.350239244668069,0.172103078013841,0.119743959498695,0.249339827430766,0.302626375060348,-0.110155703154487,0.210694300587848
0.39652482659437,0.264779129682933,0.451564042464209,0.261866911158731,0.161543914647266,0.172313816917954,0.0977528301120042,0.207250175638895,0.246747981855078,0.26390147190718,0.179911899783088,0.334218546677643,0.194908357199557,0.120024088694074,0.26954017365927,0.280689894371109,-0.0969917969880818,0.22799150161783
0.443126531567787,0.314011502144557,0.442153993444027,0.276841856923837,0.143550673324103,0.160394195537709,0.111168559596856,0.207195971208334,0.263849954423034,0.25059419930018,0.190915943463581,0.343528838181623,0.195182687459928,0.1345228042352,0.307957563856924,0.32437999147036,-0.079942969961327,0.248143270852404
0.446737931031954,0.343980571632894,0.45348287075585,0.301517108932456,0.161121527833589,0.170229088541854,0.0959007718378518,0.193446010742938,0.229858871264689,0.293211925576364,0.185641250087141,0.373914154214975,0.199602804964041,0.126452675826661,0.370225192011457,0.307350119511005,-0.0643857955010324,0.259128042309905
0.483365186051246,0.366136496338769,0.498273579172363,0.304778371331768,0.150386835243601,0.17376335371686,0.107421953320129,0.197280277290991,0.275691802332984,0.259817114665865,0.19856069465433,0.375453477876239,0.216227570341322,0.159395424579841,0.378727945267857,0.342841061050116,-0.0370856050826454,0.272639397116227
0.483574387565384,0.393673674620166,0.50580860064779,0.323791542465821,0.160313385238214,0.174484968563762,0.112534640399827,0.203135285010341,0.237110279159306,0.298178214031815,0.197942326396964,0.381879892828995,0.200512089787071,0.1440229419141,0.392943728643394,0.324843637904021,-0.024594429707453,0.268871861556019
0.487417612317644,0.394944201183858,0.442645499242114,0.304841536613689,0.145746927395435,0.15521446628033,0.10067193232927,0.215782882227937,0.250582781166014,0.296468940953175,0.207375984075191,0.380661946671097,0.221408565354253,0.128633345400481,0.402783894942853,0.301077861515859,-0.036507391045018,0.267145446586727
0.499843379456089,0.423063460765654,0.484650900385224,0.296660801517657,0.159050977627545,0.147611631145535,0.118836976569388,0.204637831825479,0.257464288255693,0.282222015606609,0.175307852259188,0.389043186006399,0.225410040280438,0.119097068444855,0.440342878215039,0.310221676386807,-0.0157913645250559,0.289478915741126
0.520542406550639,0.463344158323146,0.501979995141357,0.31822019663048,0.164819389289452,0.14383553075093,0.10963986523408,0.199023491777818,0.257893682244924,0.262097338647213,0.196828726590092,0.416788499838111,0.215871041717366,0.134550778301128,0.462187994301826,0.311271888730243,-0.0238634411721778,0.280914131528726
0.519282334542691,0.474930500780344,0.508981972841024,0.3298298544607,0.172885331799849,0.161851531250424,0.106970429524632,0.213401913898114,0.258372718274296,0.270054407536597,0.202663840671173,0.40217894913002,0.196691073625916,0.141568960966456,0.488688170001052,0.286037806599635,-0.0256104036690094,0.283112207373744
0.524594469070466,0.498385504868356,0.524941122465759,0.33218493044923,0.158450933871665,0.154481753256436,0.109063693633555,0.214635916477276,0.258054004787012,0.240633432807092,0.181643999709298,0.419464925328333,0.229542036126959,0.142087983465163,0.489433739422428,0.297900842954188,-0.00320681059510014,0.299218966325689
0.553489344667143,0.502190578827703,0.511647514972571,0.347117267641725,0.164996346504141,0.165595244664962,0.118090323343208,0.199100616939016,0.247911189503819,0.296357972439169,0.193257655211023,0.41406358463788,0.207860331872878,0.155800658087451,0.491772242463787,0.277069268025434,-0.00570361670394326,0.294777062101957
0.539548556118686,0.546421709841104,0.549304681822386,0.346975004238544,0.16028226271623,0.155653946369493,0.12118725272575,0.197477891157834,0.255796740658286,0.283963505350605,0.189307970067824,0.430794743610418,0.209205712534804,0.138671098317896,0.522951410483198,0.295289742329023,0.00093707905763285,0.301691708770366
0.574628989835279,0.574982615327097,0.557299207074189,0.367766524428939,0.17193655635944,0.160670109426587,0.128429863986109,0.175806650080119,0.28114354140274,0.310814306110553,0.182088333402652,0.406317877257489,0.23361558548278,0.140988401409322,0.545598933856735,0.295867079028602,0.0124553775751907,0.314400018985984
0.591384393265556,0.615347227175332,0.551798576746578,0.376018835714579,0.157320598279673,0.163059846159756,0.144204399001335,0.20492217278122,0.24774314057416,0.287049593419552,0.184745554976248,0.418027876076203,0.220493155491862,0.146851364273051,0.572306657964157,0.313557358737955,0.0102814025531484,0.31634136293292
0.599247881021243,0.636211282151793,0.592618610075429,0.386682581370635,0.16369948473657,0.161703616107403,0.139318646723052,0.17856550072585,0.248678999268639,0.276473130655205,0.211292392865835,0.444445707771773,0.224356520476498,0.169779491555599,0.597393480726025,0.289465877988804,0.0113307123693822,0.319777388741964
0.59388949887717,0.637082361963254,0.629513870206343,0.408007640039895,0.170205491233631,0.17677364936124,0.134607256015182,0.236378087924124,0.260182817722379,0.313128984025685,0.23290793321992,0.443365455541576,0.221947863493845,0.138386460895633,0.619414174490295,0.2870239622426,0.00737300956135745,0.316881279646766
0.607010697540691,0.660237514529178,0.632053343767517,0.403965612898586,0.169109633569158,0.180850113023154,0.151685566912852,0.213212353260954,0.277219888634743,0.29307992673914,0.186268496587292,0.449519963848672,0.221579330177095,0.140657789095458,0.632116732330097,0.289314639771798,0.0216103164217158,0.327508888401898
0.631575301386111,0.691754579732612,0.673625424606559,0.406737233189785,0.159060757269293,0.184782567218847,0.143051428357974,0.21233300252746,0.240554509578553,0.288675640112687,0.209533939026867,0.465443077105546,0.213326974216225,0.156489908244668,0.62734480037995,0.299181020389345,0.0421728036842843,0.341370558507474
0.622737355792013,0.697014664887166,0.685807527537617,0.448906964095801,0.179436261316129,0.167868421839023,0.164326778421281,0.215516815908785,0.261658364588658,0.285283493722853,0.208632162985721,0.451816455790775,0.233544189689503,0.143633877632067,0.608304228940605,0.290672847684195,0.129815844070011,0.340971650284625
0.617610754266755,0.704050508288721,0.649583178478014,0.4501718694384,0.149541013801072,0.181635338305954,0.145306048619249,0.224987723755929,0.265845680332498,0.286153791141165,0.206613877472634,0.474359943895704,0.218221829855497,0.135346974949841,0.612982148248264,0.309122822507413,0.203146279927665,0.340370692923862
0.656170252942093,0.735775321849867,0.744047812896563,0.472949163903533,0.172911888789274,0.142642528219818,0.120810210917234,0.231305792182068,0.231659892207376,0.301582889124843,0.222082025993687,0.457620458216832,0.214577273697945,0.135686297789098,0.619069353499518,0.299971749651666,0.193674748020186,0.354271762095901
0.644548629541604,0.744208053202783,0.758944754002713,0.470885313236042,0.174312608753683,0.162799129530134,0.130912250433016,0.21651324821229,0.264574689577148,0.311678339177269,0.225443154511486,0.473871209624828,0.227013739660987,0.130517918533479,0.629767702653527,0.298570854112526,0.143876245560562,0.373233219369499
0.678314159824689,0.759026337449397,0.810906662930664,0.491327306353143,0.202699306385327,0.169011865837471,0.136550412922427,0.231240127386189,0.256615737740761,0.313631027060824,0.196226156913481,0.494800536152418,0.271338981840734,0.145740333750116,0.589879080885277,0.32889540875721,0.144077340768327,0.395177190300494
0.676280201791598,0.782618236156315,0.80773118959459,0.526364098571453,0.200029620607308,0.149906186497173,0.14077585606396,0.225537511551615,0.242576505205757,0.29728420156817,0.234313556047885,0.495200316340233,0.239871893461967,0.148605006511306,0.566051638708347,0.313768829047123,0.123762112887855,0.390739474921264
0.702622862955784,0.776805212068186,0.862371732390244,0.525172620584963,0.196320304443224,0.16135758241483,0.154314163785772,0.223845404099316,0.265491232302701,0.305950037095398,0.207606254941039,0.488635274930307,0.244316586687899,0.165551062071707,0.595086780906586,0.313732638296631,0.131195723242059,0.402504425829586
0.700047570253434,0.821097416787685,0.879698726003537,0.558317971844694,0.212963558691756,0.162562013147324,0.142506789830096,0.204226807372029,0.23457274032146,0.307873193035711,0.211319886453294,0.502821313269726,0.249988721386739,0.148410744631488,0.554986533164628,0.330408480537512,0.144623705003206,0.414995865282385
0.707214629421736,0.817453340969848,0.911818411712862,0.565869000309395,0.218066048038777,0.152107544625711,0.164067748229531,0.21841628833437,0.234989965250268,0.290622063644645,0.211439824888786,0.491707996770113,0.240991736661112,0.138626266948001,0.57706300273554,0.326336217788797,0.167726955352684,0.432228828334982
0.705953696787123,0.830101333246805,0.892054254032045,0.583734117982511,0.226324527101831,0.180342745186258,0.15091522992823,0.225916942565539,0.244114635811357,0.326289939277524,0.205053714630404,0.513333580859136,0.2528090911169,0.165179969362799,0.559651211023792,0.33260606961104,0.157492833259847,0.455577533353035
0.712811383214018,0.827996712676664,0.930502743600515,0.60843360543754,0.2394081474168,0.152766391451264,0.162585606932673,0.233962738498345,0.263661237406625,0.312496284514377,0.213461246860169,0.49102925830709,0.235348321151352,0.129254701877353,0.542662596912139,0.332032766280638,0.181459474989541,0.464936664526212
0.720442230630891,0.828897940880637,0.93386812792401,0.624954450522241,0.213602304139389,0.18164884218731,0.147319977762217,0.234867797618905,0.209379501529971,0.312449301877398,0.244729587305678,0.482723441176334,0.230488403103796,0.141612148651509,0.515018412490919,0.336595601088991,0.177175831190152,0.45927675241788
0.750650651480291,0.818888469686444,0.968018164121845,0.647197942355707,0.24346059711195,0.154030978400556,0.15425947090871,0.209414635986079,0.264534319202093,0.288872967187996,0.229435615480428,0.486919280898162,0.238191215727014,0.14378780709961,0.532108404988812,0.311696866829982,0.181450809675853,0.473633199269538
0.738255370331167,0.830034950985747,1.00257048836027,0.640943167102448,0.230483103910373,0.162674305918262,0.161388046453866,0.237476734296686,0.272802133381612,0.314993970986881,0.210365310223181,0.492457436260763,0.247493687424908,0.144804495123663,0.512536714064676,0.347291041376475,0.175466383902336,0.473457281659538
0.759030586413409,0.822072756342987,1.0000589761615,0.670003412105041,0.241027685040126,0.160817813701172,0.165424506075726,0.215002648167468,0.256585411669547,0.290538389805456,0.218454345467097,0.505330886807802,0.237618166869386,0.149374784418395,0.509385513507947,0.368322016495614,0.203186450225645,0.490321104028167
0.753594070154194,0.856336978401077,1.05846363554105,0.703719967598726,0.239397600492304,0.165515273476298,0.131953817285453,0.214836937479754,0.237340911828286,0.308457567548984,0.194461966094778,0.507255366598148,0.234159860407869,0.15541875119567,0.491909780734712,0.369922371812233,0.198561785769089,0.484658191464504
0.799266433012265,0.838633513802605,1.07597730761432,0.732765600505335,0.246153615304982,0.152858260382815,0.162615283939662,0.215114154424621,0.257747074040774,0.316108130663795,0.228966585796655,0.516008745046531,0.237228420174711,0.154268376589967,0.496431839537962,0.353531519494996,0.197284623751602,0.491080849209899
0.760272681308911,0.852266666364887,1.11710022876481,0.755246601099529,0.251867716100284,0.146626331320741,0.175671613284345,0.244041045707371,0.242733544033127,0.311817049819776,0.200842255212507,0.48586639415658,0.270079949802077,0.161814478738439,0.479930216943344,0.342574816660365,0.211803824065503,0.498814131719111
0.743933823742824,0.838208927338357,1.06721020830305,0.729470928903685,0.261689894765941,0.155908827136888,0.171399253341489,0.225943580171414,0.253435556616737,0.288777212099297,0.196925568213448,0.512961737845969,0.254744501559684,0.167611989225269,0.474455431242132,0.355096584293887,0.206633958926744,0.508509057681501
0.772904799482391,0.806984006429635,1.07150041872869,0.7167837005227,0.245935477795464,0.140157734845633,0.114989707263978,0.236169633171168,0.217674744385365,0.314145151345473,0.190619164023562,0.497495562604077,0.242717315357487,0.15117187494022,0.458053596032441,0.378340152872602,0.216143795401333,0.518715405891038
0.775896004792511,0.793327214329395,1.04513204585038,0.734092446536019,0.252643715871498,0.172945680639758,0.145593379401933,0.248789353824476,0.239533467461109,0.292963588780907,0.21431060860105,0.527089362413265,0.217194630233847,0.153590346280614,0.457537277438956,0.353096706817169,0.214649826439327,0.521386776494424
0.7716963482694,0.831934100503246,1.0276720337327,0.71525247568486,0.266154157721947,0.160816784897983,0.14837731008303,0.244419547502485,0.260257377362434,0.280220555271333,0.203928957449999,0.52116651269163,0.206585200610818,0.153632607987366,0.445978131438166,0.358722148116984,0.209224330842995,0.515271337435353
0.777934929337622,0.797168029593642,1.02919665530237,0.705073060280366,0.285590836580484,0.149381765618047,0.172130580741677,0.226766248557522,0.265621808252643,0.267221578253647,0.227693794772511,0.535732235732669,0.239323623405202,0.136616773198096,0.437636802194578,0.391037439089348,0.223110688753855,0.527032712045899
0.778683702055388,0.785432658924089,1.05411087570933,0.723214554496137,0.28593988674751,0.137958208340601,0.135011357364413,0.211970916931315,0.237530208323764,0.26214342637682,0.198857539156519,0.512329381924171,0.238316596841154,0.139679451149894,0.421458495848057,0.373400541994041,0.216067266011643,0.530986801713791
0.804329666735376,0.809518326835734,1.07702464650666,0.724180920590342,0.299325101013478,0.168860447039479,0.150450399465003,0.231153090557689,0.239200653316509,0.272248720410327,0.184201948944625,0.382510640666852,0.22978597206968,0.147403133437418,0.418570684098572,0.37900967829951,0.239667888833623,0.53875474599268
0.79518131135894,0.794533751005041,1.0408437749412,0.743745016773556,0.315133827041992,0.161007343895548,0.13797364196592,0.199886426312342,0.229325557362634,0.276937587580762,0.192824316706887,0.501181787022024,0.235214714920299,0.140100994399534,0.420274054624313,0.402787678024288,0.223355277765161,0.528906521137668
0.776599796494939,0.796172945045807,1.0528647363791,0.750976520274798,0.330447190561549,0.166299984554105,0.162629201412774,0.219018731862601,0.250807619044316,0.259803243601615,0.212542244163091,0.520537767887453,0.226361404697726,0.151901670779119,0.410327761839229,0.382660221023702,0.240250941358491,0.556921948199623
0.804719886066623,0.795221326800464,1.06888401101432,0.747440314225684,0.337734313258924,0.178484123452462,0.123134312066475,0.238845163863637,0.246413236113585,0.279457646737542,0.196232098679147,0.518747962573233,0.251683003476315,0.148044753875004,0.422574885408666,0.37619706071935,0.229185937738869,0.53278186363308
0.811190159573688,0.816277243825011,1.06372893787063,0.734553800039916,0.343687977067906,0.153364637693158,0.140586924137877,0.230167499140297,0.253300731153631,0.230356764012036,0.189635512129347,0.516055200081648,0.256897850756019,0.155712198867279,0.407686052645447,0.397357743314901,0.22899573187706,0.533134314997371
0.85114021299061,0.823987116292538,1.06619891209173,0.738263449500239,0.368829554213002,0.155508527990372,0.12900546954104,0.215519603565214,0.254504116017739,0.250471149536665,0.216445401893197,0.525506638111401,0.234749773786857,0.136915341278393,0.44655408885762,0.398718658603696,0.23318707494414,0.52798805710948
0.825213060628355,0.804603948401876,1.06775391941938,0.753311170415709,0.364435272513984,0.155737450643925,0.123169253438505,0.226629963132113,0.253144271805329,0.300356866026552,0.194064364746477,0.512853487712752,0.221801904905558,0.135974615474877,0.403287670995247,0.392685624896417,0.22670554678554,0.520684175194247
0.891606673515167,0.816080979410496,1.06823912178894,0.772731559961024,0.395151212969184,0.16014261371892,0.139433868156628,0.233903578234134,0.245565265077721,0.280683669835833,0.202653719872933,0.52153600723925,0.234284330249462,0.142421128725852,0.422209947554434,0.378850999036065,0.218484550214731,0.521473151720065
0.834287263294219,0.828548574069609,1.04265916235458,0.758250332534669,0.375742935545088,0.155190439984306,0.133520975556048,0.238858482666575,0.223038016317438,0.275903522113554,0.206383207301946,0.547940536150069,0.215661809555498,0.163004248398282,0.411740594796938,0.37028087879872,0.224447043345315,0.521268172982726
0.87230412219954,0.807611839867614,1.07455321764821,0.79682458919141,0.395535833480446,0.163557298439296,0.142455397111495,0.260770391415979,0.226519719716401,0.263206576333586,0.207746054879294,0.523199007904234,0.219444868995337,0.150269604207896,0.412341994744959,0.37196197691696,0.20133223480098,0.516629567213407
0.867871920654805,0.814447063353335,1.08836871669747,0.772550782877057,0.413881090464565,0.151136621911874,0.145519001333037,0.229528816078492,0.237098110098883,0.28108637815279,0.205874336236552,0.528424231651667,0.235333489711046,0.124827305662011,0.417151312208254,0.385053990627377,0.225073998440352,0.522350702572233
0.835217651181009,0.797547696870358,1.01921865121001,0.813880840033134,0.39725123548262,0.162421296411798,0.130309053136638,0.252618045059671,0.25535807500397,0.244155340765724,0.174074205493491,0.522156853123409,0.237705337878399,0.146800027679591,0.384077289803008,0.363506269462927,0.228795944703761,0.530816614804266
0.907255444864443,0.809385064950358,1.09323140773372,0.810845760676639,0.378005276385739,0.164426735913047,0.166691798568405,0.241406090902922,0.251925627325769,0.258984403357136,0.183526174699823,0.508351233473082,0.22679485204284,0.159554319006011,0.411359477047488,0.358663409305059,0.229703139412331,0.51600835846175
0.876302139384119,0.806959850456475,1.12241482713794,0.823287338514,0.413158887155259,0.148552956155034,0.1481469298419,0.25516596303562,0.253496981397923,0.254823084081914,0.196003241146034,0.52685631153428,0.225095425300912,0.148538776719731,0.390933171776743,0.363433297339048,0.23313081182239,0.52893235722245
0.888880293440323,0.825251423971327,1.12105635747897,0.853472081491072,0.436700749864797,0.199479879387364,0.146222085717434,0.281175726735403,0.234388659137592,0.287965083660101,0.182640534213259,0.492638428546357,0.228473686256962,0.149813395369806,0.400904544868718,0.344081668736546,0.231799904946633,0.524621938352403
0.906948166218424,0.809240041066983,1.14623322074088,0.837585590359304,0.442960392700481,0.168673261565097,0.135092581109296,0.249153607597843,0.245565651397099,0.229857853152695,0.195505284378997,0.492041916650967,0.235418063134459,0.145449095041398,0.410820014675571,0.32591328392493,0.230383914957491,0.530896142201911
