AVAL,AVAR,AVER,AVEL,AIBL,RIMR,RIML,VA12
0.799497118052948,0.642001751379971,0.246894882694638,0.177999774163903,0.324458952576552,0.302770484944011,0.468563340174216,0.160916916240045
0.719738738345119,0.616612974186726,0.226974470931175,0.172704968421948,0.311824248757551,0.287410398937216,0.463720476837739,0.184411031740408
0.672594832937939,0.56482091042208,0.221099622417481,0.151109570885613,0.319201624957647,0.286104447146313,0.421961504525968,0.18098591653811
0.614617502828233,0.490359317266909,0.225161708778049,0.150369886415034,0.280228233435478,0.272613447589678,0.447257686773323,0.159109277551909
0.551497406502661,0.48590514075294,0.207911900091756,0.13512798012392,0.280446401783,0.237971669860578,0.406146336845478,0.177859031576369
0.504283335144483,0.443826729388567,0.195378251687145,0.116072342921418,0.265570869386537,0.22688899816141,0.395409999593337,0.201284526560838
0.45885713093895,0.380394718605737,0.196763319068053,0.118435633162112,0.282473463786237,0.241458050773878,0.367055139507759,0.223753840387753
0.413063476659677,0.362240517939273,0.196276873378816,0.115926011632628,0.264950614092036,0.226334968222352,0.361267872792098,0.198007739025956
0.376542663981332,0.324902946130502,0.173174892363978,0.088068944147258,0.295214506683415,0.201850676043836,0.346818520209432,0.213783407711712
0.336313259311282,0.312791529076148,0.179937523410597,0.0978655661916395,0.301510412507082,0.201841597585226,0.319464559545228,0.220274435259786
0.325382704227888,0.28511156955083,0.181211538674154,0.0789807983676856,0.27107126761423,0.167414310603196,0.309875893335619,0.179417654450085
0.295331489148592,0.262192608590433,0.17479432678784,0.0789339666629015,0.249103921219683,0.187784728269674,0.303380464882891,0.176423197985009
0.261235983133889,0.23391627033483,0.160410577856071,0.0825253449349591,0.242024665022069,0.156757037373183,0.274199057884708,0.17233376589531
0.237419824629895,0.225565810655748,0.154254793320927,0.0708194502243062,0.223051825495803,0.173848930962036,0.289534407527095,0.184700354334631
0.224514443528473,0.211424603208359,0.161920490272581,0.0636355915595818,0.229663725612336,0.180062577460598,0.27089984781977,0.178707269938976
0.202351257833013,0.196633967006157,0.150280121417922,0.0780330632471239,0.233816058289962,0.195686181439679,0.264020343784895,0.182716772273116
0.169662519201712,0.164130216977795,0.151881728202611,0.0787590865165402,0.219070455841767,0.209519936405783,0.27997359334969,0.174395960213871
0.165969324631433,0.158385863867303,0.137639695986492,0.0804956558811533,0.23438231034266,0.145230339046011,0.255622612628663,0.183930934097851
0.154494401623366,0.137167783147867,0.136932399920752,0.0994039047639146,0.231566636899336,0.157801964085707,0.262176963613185,0.176498704519271
0.110907930233405,0.124984025150975,0.135629799226385,0.103276914686798,0.217821807925798,0.15458881247826,0.252585893568241,0.165082323328812
0.12847770312277,0.122786307316661,0.131083564739129,0.117568324249914,0.22086070361555,0.162453154156187,0.220456157063444,0.185847025388338
0.11828395150073,0.117736427254537,0.10688159113313,0.13304611225598,0.20398574364071,0.0959032451538574,0.241563920170607,0.152229460198996
0.113518324287688,0.111969696679153,0.108839609396937,0.146152211124516,0.19450081920003,0.110818318770753,0.216062594581028,0.154922368237546
0.104269671419671,0.0904104560747067,0.0917208655832103,0.187852621265767,0.20273433276585,0.100251133680523,0.214543041086448,0.136053772268515
0.0946275677956345,0.0779872013307179,0.104176551252898,0.190041849542554,0.185039074790877,0.112182652878629,0.203831090965286,0.152152216345104
0.091789100098671,0.0892909076479838,0.0988608998462243,0.190455178585869,0.177953533314911,0.100230492926111,0.199158578757981,0.153656876323298
0.0884201408384828,0.075315602095483,0.0929442591412999,0.175563235750328,0.181749152636495,0.0831417128333314,0.210365799992494,0.133895833059064
0.0754106726696384,0.0759152602818307,0.103124091683696,0.191819117324199,0.171732207108044,0.116446655297647,0.196530089988954,0.14353110398114
0.0827956785382697,0.0874459242494867,0.116977013644212,0.180495274692998,0.155653877937123,0.127523754898467,0.188527585010754,0.151714685055579
0.0679875920696091,0.0590430375717361,0.100859164261556,0.190277323774851,0.159824421620087,0.114601066498668,0.177166153252356,0.146784221113186
0.0719839087386052,0.0635194950960065,0.101246952173035,0.190782861887202,0.16423779819426,0.102529606576798,0.185602896980979,0.133845357769614
0.0655013555258833,0.0545535586778085,0.109167257804801,0.177901275577988,0.159321847249159,0.127817542888198,0.198488134371121,0.139835986245354
0.0623779382231209,0.0409833624035225,0.115615563695745,0.178202725198148,0.171105599206793,0.104921547230052,0.19045511657982,0.15172051187792
0.0602182092980321,0.0489501257233813,0.104415413926501,0.192103596750213,0.159190224845756,0.142376450029181,0.165245513037204,0.141500572257338
0.0575020955661252,0.0564485055539521,0.125598846089287,0.221479507874007,0.169432461692139,0.106103651119341,0.180693155065749,0.153453526103945
0.0668063009281989,0.0394713402498819,0.108497610766226,0.203450767294556,0.173477477400846,0.1287053069846,0.155247332640078,0.123311934807338
0.0658433486101013,0.0468832967677668,0.104394769579592,0.263707177838394,0.167293242155834,0.132647118357785,0.157436569220978,0.135094922945953
0.0616779581643357,0.0418948582795052,0.102192987155588,0.250848170897243,0.147138733991905,0.151452280588862,0.158564914278886,0.147234395317842
0.0475704186184525,0.0413179633764097,0.0771454402684491,0.245647504145134,0.136187350559708,0.122689508184521,0.177576409539069,0.129211800938825
0.043750338373903,0.0286694871646518,0.0851280073879789,0.236616347974236,0.143265899358064,0.177862443821825,0.160172659653991,0.161002390806981
0.0485671036101019,0.0334503553751235,0.0852315549434479,0.197442813017977,0.127236796337609,0.171896358808475,0.155525679170687,0.129240833191093
0.0389617047892874,0.0288725240767094,0.0771003944478854,0.190487096787255,0.129710196091091,0.127517389034903,0.13664831134369,0.151517207369712
0.0395190801609072,0.0277560621968681,0.0694568589820943,0.160592529547229,0.115792194824235,0.159864388145597,0.14042693264252,0.141313805524013
0.0309946927824438,0.0172326735131154,0.0750196047172867,0.148907729131063,0.125355343727999,0.15603771928002,0.121254426453931,0.110610502037932
0.0336131013352691,0.0226998161318006,0.0811685317979781,0.138707872304552,0.112356682400555,0.140474661426717,0.155054268651951,0.123735875221662
0.0408731672604683,0.020612152984735,0.0801763888167827,0.12599159748585,0.0971879850113069,0.175630253645277,0.141891485035576,0.125726806174967
0.0388908463614392,0.0222932600347353,0.0518017841176596,0.113596834142595,0.0990717804548361,0.129920197492604,0.115883027662522,0.0833421325986666
0.0294204328821521,0.0103406072356058,0.03787754406425,0.0949399426699216,0.0923363038550127,0.111584885533095,0.1270553079704,0.102241491484842
0.0217472876402084,0.0330817059319481,0.0470171997954003,0.10410865047683,0.0874181109111266,0.139475963374844,0.113597130346152,0.092261303341821
0.0149802962031249,0.0135776232777199,0.0327981487375844,0.0882949649628465,0.0869988848791832,0.107073222087994,0.12859895025558,0.121313181699716
0.0286719209978847,0.0217058515813242,0.041909511951691,0.107918267459481,0.0715831299331167,0.124390417497431,0.118793541011439,0.108438776349005
0.0319202388379818,0.0143266896240566,0.0396636307022873,0.125253848416505,0.0767667768942163,0.089049856270497,0.115616816144796,0.0886129927291495
0.0299094857506317,0.0255718480051614,0.0437734743601452,0.149483818294618,0.0727619170198137,0.0808954288300089,0.125579869490796,0.112723969005883
0.0385488585664329,0.00599079458807228,0.0433179323250114,0.171096882577703,0.0682643189160042,0.117892099153815,0.102869350700552,0.124792626599478
0.0301360226938251,0.0169384870134597,0.0373592984313439,0.197147835838975,0.0808722290335128,0.119087536148598,0.118665359792919,0.131543370908845
0.0343271783525639,0.0209397127725485,0.0228059714475883,0.191843259694717,0.0840196343342818,0.106682106469423,0.135050352184893,0.10166526687645
0.0379318120505594,0.0130705614978214,0.0309652805165344,0.207195808666898,0.0694610047752873,0.104716014564302,0.104295950008726,0.116023060455521
0.0407747951980655,0.0162342720514967,0.0492353035068999,0.206936766338116,0.0638301798650902,0.108384126696527,0.0938111221700579,0.126648500716713
0.0510604187522959,0.0296727113557731,0.0278499925073049,0.227375568858769,0.0915901829767396,0.109316856066422,0.110814049585849,0.108016922767274
0.0443408389923932,0.00150854978839876,0.0566789583642087,0.236708586696583,0.076623335895617,0.129244638700949,0.127551564498165,0.107292316186632
0.0431614444600182,0.0148829432448812,0.0488708856587662,0.266165520176442,0.0758886924742653,0.11194739215401,0.113147531196375,0.111759942475623
0.0421075384992823,0.00894625968182738,0.0513167012409262,0.231621665554083,0.084068472972471,0.111459516244583,0.104399940258997,0.131534943477246
0.037742303112602,0.0223441880582822,0.0412403115917873,0.214324602156202,0.0697088213726793,0.119518137955763,0.11574515324655,0.142534159857465
0.0402167500681995,0.0181431083886076,0.0608209113470756,0.21066754196571,0.0607670699999575,0.148821842906153,0.112742137067897,0.129964782051933
0.0392917660990745,0.0232402511998566,0.0427822144251838,0.247374379000675,0.082981149144552,0.140926399426406,0.0995450286094869,0.125765035037408
0.0439889984497497,0.00248958942380828,0.0347808595203046,0.247882553626969,0.0917585697538048,0.19136333306797,0.115986400515644,0.131084752376821
0.0470910003960139,0.010210682902807,0.0550407092045357,0.25326938896891,0.0751976782563397,0.141013884983051,0.105882291874775,0.139076683689348
0.0442448595092968,0.0136975163331534,0.0459283304306403,0.270259256976773,0.0753061754067689,0.166072437385756,0.101847094685915,0.130000002233095
0.0412416914735815,0.021898278488476,0.0553746141754228,0.285516190340126,0.0710667608861355,0.151246092981736,0.114634425280955,0.147611955098233
0.0499872857846577,0.00930015157272479,0.0544066476887844,0.268991542744382,0.0790681279857293,0.164859857944517,0.128924063785077,0.137517440033257
0.0456350319966797,0.0161074342655796,0.0632650294171221,0.280499523963639,0.0685412834642952,0.176399971957468,0.101465850522398,0.14574339526779
0.0477739224265658,0.0100024374428866,0.0424432850900217,0.300377273587303,0.0747248925986286,0.105520528928684,0.10567899460481,0.131091617951043
0.0518893461623533,0.00722946443350825,0.0509002352021083,0.289254017339545,0.0547712215084109,0.153812018716945,0.102231777277274,0.133245335931797
0.043408670582154,0.0205792619695275,0.0546996550860919,0.256798022223122,0.0685811933282804,0.131989362380784,0.100552026588568,0.11867035751158
0.0511058453433518,0.0337429021467484,0.0529227434096017,0.24920539973004,0.055358206408939,0.15535414322014,0.100374585149993,0.143869096733465
0.0422523453218079,0.0122626578515537,0.0584428983524284,0.242475313831229,0.0521054754547957,0.142531961176956,0.0944812725841847,0.140091630522405
0.0429813851755478,0.00757226404654987,0.0510934882806165,0.22806683047065,0.0719696619408443,0.156851596565414,0.073120179797391,0.137971210427282
0.0398765032991442,0.0178813306312089,0.0604244199610134,0.234758721845101,0.0614967255535441,0.146090124892314,0.106852705603721,0.145247353149545
0.036709679430817,0.0141140072529939,0.0634860191337829,0.218732414686712,0.0597995610296969,0.132175278596943,0.11424598781255,0.115011600248536
0.0506506602060738,0.011534618605848,0.0448094391071672,0.203642511191907,0.0629012302567437,0.14976014281559,0.0937385427138876,0.142639054275593
0.0432236944053803,0.0125492244385953,0.0558581306283508,0.193751882421682,0.0621157925469233,0.130219601018883,0.0901714764563508,0.121737080552701
0.043469561043929,0.0134287938452711,0.077958943883893,0.19323224508458,0.0636974481797943,0.142848655757938,0.0739355176813428,0.159667725822688
0.0385148045860996,0.0123093418731383,0.0462205763084305,0.21877027505754,0.0600503247213252,0.136986090888706,0.0875442775535146,0.0844187736103335
0.051384322099384,0.0174391827904148,0.0612887241600132,0.204166052831838,0.0448086542726985,0.122240046699584,0.0904286349184613,0.155600810772543
0.0430449054997456,0.0276553636048547,0.076828897251888,0.19096429380333,0.0642154622508044,0.0983384207710619,0.151647428535734,0.127227053136239
0.0306699006912583,0.0222580541093667,0.0470806909780387,0.174880981691381,0.0623000233545273,0.179191440122432,0.154177746340004,0.147837445807032
0.0292412362248463,0.0308654688163447,0.0686704754223879,0.159903286121637,0.0515641861976593,0.153446076425819,0.145777428697892,0.138874545350126
0.0327377118308358,0.0254731749595392,0.0644978630334496,0.151790314457947,0.0553755074662594,0.124107188069433,0.120318387815796,0.130782302137135
0.0229196311420691,0.0231354050604712,0.0937873995832885,0.15003266927985,0.0453574688012883,0.169596287746967,0.155580203149428,0.144107501015308
0.0296311621501892,0.0263694310102938,0.0666170562790646,0.140015698213628,0.0555228297257472,0.17804648693411,0.135305973639529,0.139489919521565
0.0260668865024073,0.0285943490390019,0.0698700091327289,0.148018905899441,0.0646499338446644,0.173402621282978,0.133445223705279,0.134928779632624
0.03500867005729,0.0318520063633871,0.0724766275333909,0.140876919646713,0.0636893459643357,0.143132202873411,0.136504375098158,0.137180838188505
0.02186249216437,0.026498294342602,0.0857975925030777,0.148332061731055,0.0502902560342618,0.162024930476575,0.149698195322001,0.144094045654177
0.0254117609255133,0.0313133074779519,0.079968687898409,0.142601971627071,0.0502261224951779,0.155895225872272,0.125121534727615,0.140834248228486
0.0157329095593698,0.0303888866869023,0.0838800682488868,0.147957853095681,0.0522135738751749,0.183603008139483,0.121344773665541,0.140367417106142
0.0280517646514907,0.0279499359228708,0.0857349193533822,0.137748012004939,0.0650308317737577,0.134988632012771,0.150005387314482,0.176361221960191
0.022206344518829,0.0288969270879922,0.0978658025210359,0.148529868152318,0.0561340180600932,0.104602813475382,0.130141904867786,0.130959475942174
0.0216469045649204,0.0514056666769017,0.112739207834058,0.149301893149422,0.0418820004181955,0.117028189160164,0.141007003869408,0.157109498982844
0.0274508079409708,0.0187135408341697,0.115074411520987,0.129036839396667,0.062820796122889,0.120490316086214,0.143062731824267,0.159648622120457
0.018341596297221,0.0360258858386673,0.10979625482459,0.183954174265316,0.0509536777742688,0.1354892310011,0.132596881804248,0.158049415305386
0.0247929873020131,0.0281371542821599,0.107647310043178,0.19677139354702,0.0560998790491952,0.113761764360922,0.137244774252295,0.144008643631441
0.0278630511746032,0.0405223094630784,0.107176664281348,0.190097634261504,0.0390051769980118,0.116298033795371,0.153029044583401,0.154648567721028
0.0359968001027944,0.0279486820132001,0.103828451047385,0.188549858056402,0.0400667397871185,0.0915104340760997,0.142267843895732,0.161327302966695
0.027167999745899,0.0432284394415514,0.133538841275936,0.195840247496062,0.0530045284834276,0.119763838694954,0.134747215843907,0.148024042445015
0.0404351605092541,0.0346305737389884,0.0974984854584794,0.192981551172695,0.0374615171179224,0.123853130269481,0.158780105991514,0.117296586108789
0.0260403821075712,0.03251850758064,0.0926657780741073,0.191377826406708,0.0505605120185895,0.103270797902568,0.131431092087787,0.155071323041923
0.0280618115867476,0.0322386928149019,0.0937100934964713,0.19253431078547,0.042567916194763,0.0994326024989636,0.148687245985202,0.147268418444054
0.0304338182350559,0.0190027116951428,0.0914147967482183,0.189037069512619,0.0464061902134357,0.106614466385297,0.146910730421377,0.13534115383703
0.0321524210041957,0.0237164475109389,0.0944538351133629,0.178524662086247,0.0480175370324637,0.113279424239459,0.137326553105999,0.151139805786898
0.0212549941877489,0.0154438266860282,0.0880247903198356,0.170922959417393,0.0487379996728496,0.1138792456846,0.133605064579135,0.174032016491924
0.0101558448375781,0.0312539879050704,0.0805960361161195,0.17320946060845,0.043033122816829,0.145152543521907,0.150153164425961,0.139855263291458
0.0268916097590574,0.0226453192884217,0.0899020246379529,0.144721037927119,0.0273201924009343,0.125988511372691,0.141717279555659,0.122144089037867
0.0306925143651235,0.0303743220438046,0.0696022505243916,0.135392941055157,0.0365252259776273,0.113196284673326,0.135785420598789,0.148509939693221
0.035218212631884,0.0321357757673173,0.0699641363708802,0.13381234995794,0.0386661515983971,0.131652228857404,0.162850718290783,0.134272635358696
0.0190790572712048,0.0263007553421775,0.0684478990731551,0.147287376858227,0.0335980420941944,0.120434118951061,0.156299677224007,0.15784301993251
0.0294448058669143,0.0280568076086473,0.0882739618305928,0.165607400945117,0.0314936220415584,0.13449653956788,0.126679679984477,0.160245321205912
0.0388941353778232,0.038041979679915,0.07152419538453,0.157218824207711,0.0415425474788702,0.114982762406452,0.132767340649368,0.133722263120683
0.0512637049355066,0.036595450192919,0.0598732468476342,0.217518343591166,0.0269846716210058,0.0981352343577171,0.145748860819084,0.168976370767759
0.0560176496376629,0.0353064310514764,0.0688530891903976,0.227513667840671,0.0352025507065389,0.104970543602778,0.118838645386509,0.143414912216086
0.0464980747212109,0.0428795631893367,0.0649609207913435,0.231814089285409,0.0268170134331724,0.121347341270631,0.136121133627226,0.154081012221953
0.0529974451359003,0.0482597037677956,0.0657896719406885,0.214003680775467,0.0180412159274455,0.137749665091232,0.145301343574137,0.148329543952386
0.0573606741861139,0.0358451299369116,0.0277013691103539,0.221371405896686,0.038635936345754,0.0858535724835845,0.146673895099947,0.12950825941961
0.0569580932805647,0.0279211924550355,0.0407291565638099,0.228608549394874,0.0341970562618521,0.0739854297407291,0.138736228406361,0.159656306890608
0.046324025078731,0.041388278772557,0.040543125959895,0.237847142183088,0.0215030907996523,0.111610501222639,0.121341033938316,0.116902923220645
0.0563255819313049,0.0296907483641126,0.0498052808104703,0.228159116672533,0.0340433821585406,0.0761199684910558,0.140390048457581,0.118017863733955
0.0725237339167931,0.0309217018423444,0.0477710700535569,0.256886180354029,0.0325818405877454,0.0869914336074735,0.142557121332171,0.155280841607437
0.0710323918129488,0.0368688025011237,0.0501065191130414,0.223494226809223,0.0341908497702482,0.0882903887172217,0.126928931999015,0.159791148902401
0.0637793167699479,0.0435664163250904,0.0503610477279237,0.259117269209045,0.03514004618599,0.078071877633373,0.15295971965405,0.127539186467741
0.0419308830360603,0.030227807521517,0.0563965546664603,0.255607526716209,0.0245676898425319,0.0667846332654009,0.139187160130995,0.115262934346921
0.0513051885470706,0.0309031825610546,0.0605760161341276,0.289508175867686,0.0152328623913137,0.0752373114568862,0.147068906028681,0.1566494052075
0.0651418863879177,0.0473295921559331,0.0621343151940879,0.303429122408197,0.0268416446972379,0.0936296162042932,0.150265963736469,0.130145864144888
0.0624991427447363,0.0497768380147091,0.0733572798790768,0.295005211078079,0.0354292841641653,0.102917746184391,0.127771954731995,0.150764455672217
0.0615095891753941,0.0450351303677982,0.0624849226633821,0.313519942699625,0.0259825533444464,0.111578888306737,0.147997554601662,0.149681165127277
0.0624877050561322,0.0310250047082892,0.058572187409008,0.311608677767073,0.0302547598111567,0.0863621269063154,0.150958209341104,0.142051963969185
0.0573573226471206,0.0339430454211045,0.0714418535695965,0.312181781758014,0.00404943803847668,0.0833629268390624,0.136477147430478,0.135661559111706
0.0573538005229759,0.0408998327285383,0.0626711036404902,0.291876880100319,0.00781944328595385,0.0891240064892975,0.146626050592622,0.119827131414656
0.0510042821045484,0.0490215985746092,0.0714615549321547,0.261658307991137,0.0234688120141633,0.0854435752782243,0.160103920685683,0.151674765097898
0.0557828402427634,0.0425085988360003,0.0620294649901262,0.226440066213129,0.0159265995022767,0.104634814799701,0.137078185585799,0.131881180950708
0.050963812119492,0.0329738697002712,0.0933589048204677,0.21897099903344,0.0237659955827983,0.11226001740261,0.159335251541855,0.146218533127081
0.0523326227029607,0.0462494936565412,0.0652465909219602,0.187089814437867,0.0230139885181099,0.0788725605980015,0.152277431487557,0.140745035460298
0.0671723113584616,0.0400799687131042,0.0510557029517299,0.180548739023452,0.0104514971720481,0.0812416661008556,0.141389322642472,0.138829457332944
0.053206782743351,0.053948113216058,0.0617846233632359,0.161765462135367,0.0184023558460412,0.0936642025592711,0.143935634879468,0.150450974041809
0.0553424454373888,0.0566217379976839,0.0787194842408226,0.166840441176133,0.0309291899155525,0.0841893188976401,0.167075625168546,0.151598821086108
0.0611747695067875,0.0420577700821014,0.0771487601940875,0.171358883141437,0.0221424515559716,0.0975712156733309,0.150677429693596,0.1493603395249
0.0535715051741265,0.0377724855553123,0.075766290591793,0.167856513547695,0.0208404751690023,0.0918316688043257,0.165155137441254,0.146513624526238
0.046340306190178,0.0323802881530968,0.0832581852679661,0.162506825339681,0.0187225467272105,0.0970627241733737,0.166934507135006,0.153855290859591
0.0596460478426079,0.0495231624428747,0.0764831436992631,0.164174888982345,0.0184240244695851,0.112874929653003,0.145969010043734,0.152653684446934
0.0471845160578311,0.0428361586238137,0.0762196266660422,0.179197265603142,0.0170734955897767,0.0892870592498287,0.163362755219687,0.163643024883486
0.0540920428404956,0.0495449611802263,0.0785756181644806,0.167126711831321,0.00660030236989939,0.119141522095701,0.149084659675538,0.164161862931705
0.0521859255463861,0.039371606203769,0.0844377945308601,0.18419884328784,0.0157414124062613,0.0978130765992919,0.162677348486803,0.171826915679794
0.0629519173068978,0.0392575004237385,0.0663708140793909,0.193488527428954,0.0140011685141105,0.101315793786887,0.147839012871497,0.152335531585977
0.0684653920555657,0.0552108002544167,0.0581168294838295,0.212477635638129,0.0263838677462528,0.0846909088065899,0.140483784528845,0.152360433415891
0.0641455553151302,0.0457722363449684,0.0733663111016849,0.178643045396747,0.00625424467764474,0.11365301725876,0.140051886430633,0.151558729583891
0.070399185453228,0.04233806712079,0.0778482997370713,0.17735914214799,0.0287592746281082,0.10662297752538,0.158092407854418,0.166639147605473
0.0583911452473082,0.0339622398845245,0.0641741784592998,0.193587315282288,0.0293018589357132,0.0836495085949993,0.143724540991155,0.16587487804113
0.0595813519531198,0.040591467404145,0.0600009249879437,0.191460184692089,0.0205978456453889,0.0835275021394268,0.155341894403991,0.160321177513822
0.0608072804207125,0.0434860696515779,0.0541896265363895,0.206269772495621,0.0111370785117317,0.0802941329666351,0.156205401954639,0.169514018011482
0.0572660022097624,0.044902601761068,0.0654056330220131,0.203120011549983,0.0274445055690569,0.0975397058889778,0.159337251010367,0.145797916907804
0.0626177622210664,0.0486620158628988,0.0518172417951717,0.176918212155737,0.0169515218388021,0.0687070827654135,0.13727889340414,0.174101402315515
0.061596289687369,0.042727357846236,0.0610940473098534,0.191924287561736,0.0215787610366367,0.0805251429269385,0.139290729535362,0.166470973261882
0.0622491193617164,0.0482935593289037,0.0585005999411748,0.177613772894525,0.0125782741392798,0.082181285560924,0.135351020558557,0.151272169702554
0.0918195985131895,0.0600261992081266,0.0551949817123193,0.178815226222926,0.00921337820368118,0.0869528678818852,0.144138650508463,0.166597116791689
0.0935807296631844,0.0762467747078361,0.0725996075461369,0.190889729356099,0.0166368547036857,0.0854299323408653,0.146739040143403,0.144357003333855
0.110636386204845,0.121867770255605,0.06986443800076,0.188171998258494,0.0252626549517871,0.094662576083707,0.154819126585585,0.153504797288753
0.156153337202278,0.154650177594625,0.0663638864391102,0.196681885767458,0.0174909637231552,0.106683250283025,0.157802065786505,0.169087979180193
0.192102839103821,0.212977618562772,0.0871274892740572,0.221370540203115,0.0133203462281014,0.132279087534846,0.153419286929278,0.168112422888443
0.232590049381516,0.241397963521322,0.0858926740058754,0.207051192777183,0.0147852274172925,0.141760611724984,0.188250151886308,0.171146688269189
0.302351720209745,0.282683518155474,0.0915772914056711,0.208392547224632,0.0238744454716729,0.161825413210887,0.200454003049924,0.167518702290307
0.364929356099813,0.355633474975365,0.0859621720593703,0.203706201971794,0.0388129309405249,0.23089967159101,0.229244711838218,0.163924025534326
0.458819175754177,0.452678174208375,0.10459792084607,0.195164954970501,0.0321144916880374,0.226701977657615,0.230016868304877,0.161602702313426
0.548879747377599,0.480696014162641,0.0984955710388624,0.195486648255468,0.0378410268219737,0.249302560772781,0.265877994899581,0.185757014279282
0.641101274554208,0.566153430583635,0.0768315683195467,0.195602995539143,0.0352388364438326,0.288578324603372,0.256662093764591,0.143063460585589
0.723483580999549,0.631153021363976,0.0877187131085864,0.205661562346732,0.0525473556216672,0.325838048746298,0.313381837260535,0.162256796064237
0.827862734394852,0.69648026838672,0.0784796131862546,0.226961607899242,0.0322129645987987,0.334010112808176,0.304695799856216,0.161316219769227
0.906920977382099,0.817088631060028,0.0883966610592928,0.262857888724091,0.0413500929924621,0.431698732126749,0.353548748446888,0.164844041171639
1.01367053995648,0.888507178353677,0.0901002853531189,0.248810027910595,0.0403219211986047,0.404461319371034,0.393562883303287,0.167288651172045
1.10988638412834,0.959716515641506,0.0795832563428702,0.233584222943948,0.0368934725613301,0.456622151705218,0.386349268420298,0.157531391110682
0.866984406185244,0.992947147460493,0.0941451403792301,0.174419224352437,0.050657553128058,0.540169776481632,0.256161200210919,0.163819141286816
1.25677673522309,1.07521741486243,0.0852023670354234,0.212947702580297,0.0406512666127375,0.545779645827901,0.466700495923611,0.177719826614447
1.35115640827177,1.12030771725574,0.0762920485168497,0.207064642177747,0.0276106411208904,0.571482018654114,0.5025301338413,0.142822092177466
1.40856605761549,1.19496887495772,0.0867396835831201,0.195352337326613,0.0406017641156507,0.601143969096908,0.522567936234028,0.16579944198429
1.50812630907023,1.25969482406609,0.101635836742221,0.219532335231261,0.0398449190032594,0.63214055081869,0.544314308658777,0.170914437589231
1.52568877379777,1.25516280869795,0.0944838639862019,0.220700255429367,0.0326175629378866,0.715558416971239,0.582942161688877,0.18687185661189
1.61062304361602,1.33646988056363,0.109311138746116,0.238143528643584,0.0565296114691481,0.728391497310342,0.635770457037411,0.169719438380777
1.6759166934727,1.36524016277489,0.112279265561292,0.259548411692589,0.0753353838872174,0.86038540633833,0.680349180039234,0.156914495855949
1.66406694921192,1.37710677807969,0.100263262288457,0.238916913596422,0.0718751526288101,0.8757365418323,0.682738150921026,0.169775723794227
1.70678496129757,1.39658404635789,0.120311574020378,0.276618596495098,0.0917576502733862,0.886985223646702,0.699828418185382,0.191983799701935
1.72614232133669,1.37872219955387,0.121197919735248,0.26329019292855,0.0720056772596238,0.921329639684728,0.723252784914042,0.162714677342253
1.77346943393592,1.42291701753314,0.106687534073313,0.26366696179977,0.07635908873394,0.992031902334783,0.790310095002006,0.162080592311804
1.78069150618987,1.38771900144088,0.120709300250853,0.26719566765225,0.0979164261128159,1.01378161015577,0.812968006782297,0.166611988046842
1.8082598652974,1.40988667759937,0.143167182304634,0.263409466876284,0.0728893406327883,1.02554560227679,0.829144065347529,0.17190991693366
1.79285311656056,1.44190612913109,0.149382044243742,0.278996915680638,0.0997013291809682,1.06388504881373,0.859638415975448,0.162703706949965
