AVAL,AVAR,AVEL,AVER,AIBL,AIBR,RIMR,VD13,VA11
0.269800944306334,0.178463212264073,0.214289994825187,0.185943890474808,0.391272139764069,0.364874975560273,0.0392541527498497,0.0863591859689778,0.103654721830855
0.383845632620621,0.266213874719668,0.203900721516292,0.171365866590999,0.433391550914913,0.377537549308509,0.0565631923488674,0.0962388436363504,0.0793434067059484
0.565389471283999,0.421998195846045,0.220808840624217,0.235892510597272,0.461404099836277,0.454197668031888,0.0622279039360211,0.136540061554774,0.115726648739702
0.73834387349113,0.557400438094008,0.217483176219358,0.241686311671846,0.482465098064665,0.487066453151302,0.0862482525773387,0.129808771973397,0.126369165082107
0.821863594800363,0.673542024095161,0.227847381943515,0.210131741028079,0.435773581135119,0.493532891970138,0.108193775190949,0.107314689531503,0.0971062181012666
0.912151780187459,0.778277299078619,0.206720976830306,0.195777070290129,0.47797998383248,0.47187426599099,0.108142123839966,0.063879937847906,0.0932890466123203
1.16854122240662,0.95529326930606,0.241509435862462,0.23948510517397,0.545880921928869,0.499289303180687,0.147363516476123,0.12910591570681,0.130167636856176
1.22547836131818,1.18061926768142,0.231706366803373,0.252694947143105,0.580449966558603,0.584153651503294,0.164481877910725,0.123271082850203,0.125394024257981
1.26163119975084,1.19959838731204,0.246601611957785,0.193799205831333,0.568291131795397,0.592495014721342,0.187866970452308,0.113233220363971,0.117065697538505
1.27880473003165,1.2783946224099,0.242420489574844,0.238638992712813,0.573156143208496,0.608060354661691,0.197575274699289,0.0949066881026568,0.120405130785961
1.25421699737089,1.25930459064132,0.215499098754791,0.252042410020783,0.612165131973349,0.621607905226019,0.218356232551449,0.0890416558094993,0.103789009162264
1.30453905282045,1.29919488177305,0.219124434112009,0.274246812363335,0.637796058363484,0.621801988325879,0.234564131875728,0.0782399515155235,0.103988665084174
1.38013250395717,1.39664044706178,0.248956552743359,0.259594268866077,0.712568291924274,0.68982928249111,0.305881330795049,0.106074026277832,0.163438913417258
1.46293660323784,1.45033694645541,0.264927757046794,0.253251284534932,0.739845813770624,0.798811571997456,0.336062352290068,0.116602650560444,0.128673086494836
1.34322180037854,1.4311483801441,0.233649839597432,0.239164614268599,0.74564607760605,0.755138140015918,0.340731737113435,0.120757098487792,0.137790057295526
1.33273346354305,1.40633762236544,0.261243265053054,0.280400578112865,0.719612091862219,0.772597400742009,0.352408854591173,0.0930671485110214,0.131761655678984
1.33420314953177,1.39195315082432,0.257120785252463,0.265792687489207,0.765228135926121,0.787705749751343,0.378101459474025,0.0906794095267534,0.134660521448428
1.30742731392821,1.34450965085485,0.266497673069779,0.277498412926862,0.734583211067727,0.788527888703748,0.449630262763389,0.0612872561563891,0.0866842642690036
1.27778587862592,1.33387924674451,0.2500888305509,0.285630126485896,0.806288230024436,0.801056879625671,0.440326393128689,0.0729678171334827,0.112364879728223
1.23307760413458,1.29325491086962,0.245242196389187,0.275206784964232,0.792039945187814,0.797367550797788,0.481897530505426,0.0748161008727964,0.121401345346113
1.26197771713536,1.34527175750533,0.267868739086666,0.30104471046083,0.828198823134767,0.829407955142344,0.479432000129504,0.075310634106674,0.10760688342128
1.3474647059682,1.35175989001068,0.297464681109528,0.283413778414766,0.86683972399416,0.868101269345444,0.497693311573798,0.0378106164684949,0.118524469047495
1.35219374202325,1.3540724775237,0.275407727048498,0.300971911489746,0.901857744935152,0.923831393325314,0.574472528793842,0.157137446174521,0.117749175247801
1.28752079018182,1.43149308610236,0.259842963862881,0.279796745412323,0.853659010973877,0.924643896879321,0.579078202226892,0.0931797608410269,0.0987118053983028
1.31450092962508,1.31903789748243,0.296901242937212,0.293572377369235,0.89147732230044,0.898283113880196,0.586478487275671,0.121390308875267,0.0944505044266131
1.30487794293901,1.3317993308793,0.309308396541034,0.327094388762731,0.913284210683191,0.967737820406122,0.627520207579572,0.134317092484268,0.0988088285432861
1.31652361060522,1.33638690085299,0.274398629823467,0.291697639204998,0.896713406888553,0.967569933677073,0.615125130193802,0.12835788599998,0.110776164673081
1.25958433078367,1.30317375342254,0.322751076319933,0.321213774090774,0.922854936249716,0.903137964834966,0.616830226524256,0.0860415471220006,0.104893542693786
1.2914445960517,1.26177968689974,0.283104195027862,0.305265564572907,0.882143158865615,0.92758302261581,0.647984808285579,0.0897915852033648,0.124951914967027
1.26182701638416,1.28587753620167,0.309674072615004,0.332533042734262,0.927918003807916,0.979448790112924,0.632900890367978,0.114883126490938,0.120280386270286
1.28502007538123,1.31360176515502,0.31455803121349,0.324477419457498,0.943605349449504,0.935299155511872,0.660456280269897,0.0952566495658125,0.105937839199192
1.30727947584015,1.30124595422149,0.331284715356041,0.337865828630443,0.978586438654684,0.975971972508975,0.624137340747374,0.0851656517157323,0.105336762980177
1.30195724383316,1.31256024383036,0.358695558606682,0.337777250064015,0.944037826778548,0.971026041904643,0.679829564054304,0.116885955357911,0.125465173855018
1.28835492557705,1.32411113615546,0.366839412814565,0.340309603940657,0.924607300791161,0.996432297816933,0.688457600733581,0.115464989455304,0.120976060324148
1.30181943214915,1.30526489860724,0.360675413632748,0.360458825157499,0.995460860734993,1.015889920566,0.685356624871992,0.112220184315679,0.135293404958589
1.31020668309413,1.31055962450865,0.38681800801065,0.368977628575529,1.00013481958539,1.00678466066202,0.679418651548428,0.140242663333397,0.131041807230962
1.25217997263047,1.32303003243167,0.367951452487539,0.365076754464374,0.945395170201695,1.00885325701208,0.683494759680346,0.118761477256926,0.127775917663639
1.31088708387057,1.28032604156111,0.400305829482079,0.341429489846988,0.973056374955284,1.01428161078383,0.655369049338578,0.113341614271295,0.108774273111317
1.27344401238024,1.23019341355012,0.398495379667709,0.355934737282603,0.938786825560406,1.01265726872082,0.670263733497302,0.102369804177914,0.118978045550331
1.27261022597809,1.25291454219432,0.461519454405403,0.395294214883203,0.968675928276497,1.01408811506983,0.668454111186795,0.163516036508486,0.13459472532816
1.22212529306288,1.27442139914431,0.407149207959272,0.395071566844883,0.967727335878991,1.02737809797471,0.65256544402975,0.148250123554067,0.11117356222735
1.30544792328824,1.27638396781573,0.469063848993804,0.391274906951002,1.03019543381619,1.08952283519183,0.671948415530502,0.156247833910393,0.111410166887889
1.32323017098232,1.33902290360798,0.499002934863199,0.453820734047957,1.06879767644466,1.1245228392649,0.720357443737315,0.189922999321895,0.130974338107613
1.3234011382834,1.32169081363417,0.48258320679906,0.45428308731828,1.05024650784446,1.18113770622207,0.642880923837764,0.222192731565964,0.151677368474654
1.31833882621143,1.30160054006047,0.511134484072372,0.488698495208972,1.04672480542732,1.1204649288673,0.645580718660119,0.217105146192114,0.123096042684753
1.31686771954088,1.31566298221398,0.523685323499063,0.429057964307819,1.02833010109303,1.12106761105307,0.682938179831679,0.198402112722294,0.123463918149852
1.31921659939455,1.31592997615177,0.49789003954843,0.476667401195602,1.09301949065427,1.11891011701213,0.691820000617376,0.209374341864286,0.135272401981566
1.29508960469989,1.30944284252948,0.51474898510861,0.44265546298596,1.06465948541338,1.10742517732442,0.678979878193043,0.21453950710428,0.128348634140834
1.28796215468341,1.31761404013736,0.558377097169672,0.461911105279806,1.10748441912172,1.13285969362998,0.665568105511316,0.225897288904771,0.157953101273057
1.2914948298896,1.28199295760833,0.537245643571565,0.489327389845401,1.07603117546176,1.15301182154949,0.674767436105019,0.224510545305379,0.152446697337056
1.30413166647178,1.29148261367085,0.57243251333791,0.481048280666771,1.07535570604153,1.13871907773309,0.65201900631178,0.250937426896088,0.135662212599704
1.27709236760772,1.29102710413788,0.574142618786546,0.493453727612575,1.05191009259529,1.11941044342737,0.648070816284116,0.247552436027868,0.128278909732879
1.30149550453134,1.30959471763065,0.580774915616606,0.498845181620461,1.03496940605985,1.15193562916779,0.651744332869529,0.249563170945297,0.137145551159318
1.29431945210252,1.25918657514642,0.595547476433064,0.492576434461445,1.04679984652234,1.1210628510285,0.627894925239828,0.259484565854304,0.107350913485962
1.28485411403976,1.28634843845713,0.596519344331381,0.542091963936483,1.07338869876447,1.07632264536129,0.658477332040126,0.268466202348759,0.134448935671612
1.27937970904996,1.3021998585424,0.598260511826349,0.510894511597818,1.07140407619416,1.11803243206033,0.664691362895145,0.269740948222775,0.143480077020389
1.30714392966619,1.31726632737402,0.627414000168085,0.534572942619469,1.07893224614241,1.14264826321737,0.652041598581769,0.262550604856567,0.139912342609509
1.30317461862258,1.26886973650337,0.632276381945513,0.551699023192582,1.11083359883709,1.13253368920999,0.655969070506956,0.281035258127018,0.148562822876595
1.30680037529166,1.28111636059079,0.621254603061774,0.548334128628207,1.09934282122094,1.11488101256806,0.659261378170107,0.287456786975302,0.133755592347194
1.28515637636259,1.28817115598295,0.630419417992341,0.539369951972157,1.06371400100691,1.12777087817009,0.650231873273148,0.284178374137092,0.169274858446184
1.27792334306374,1.29433765077725,0.647800071126462,0.578625071889381,1.10491313609897,1.13546401546085,0.642980751130039,0.342102904874781,0.118802913179238
1.27033850003272,1.27037400790734,0.660370941712263,0.607217734081687,1.0980781830922,1.14560320320782,0.667169233372319,0.327610639465599,0.171260277235998
1.27164693760738,1.26029852771953,0.658474717565264,0.582319429353189,1.07903660877261,1.14904185313039,0.675669640333329,0.321578127410996,0.136468701285687
1.2834568494094,1.29499596719206,0.722361999926283,0.610807838687507,1.09096306175229,1.18450781926764,0.637254062094031,0.372723904327993,0.13189160344794
1.29395218615208,1.26861844739706,0.683298917310101,0.587547609189257,1.10957451232111,1.16286707531612,0.674187705474062,0.37153252119095,0.156188648079024
1.29057643378664,1.26601313628991,0.715586125197039,0.604346028480708,1.11533618516295,1.18728285792019,0.620825033219855,0.357078165712757,0.14045162774093
1.24054074913605,1.28497816684235,0.684031329541221,0.589588944710349,1.11767587652457,1.21732363011037,0.623714921792192,0.387256985071865,0.161438884109144
1.28743658571941,1.30843407551207,0.728617594204404,0.633326425721162,1.14183947185004,1.19442648063904,0.640937871760981,0.414205023451524,0.163064707046335
1.29975343638859,1.28534530364958,0.753235239769075,0.612478628498762,1.09458116351667,1.19331551421193,0.661167149721918,0.415825009507681,0.16841489660164
1.29868629051114,1.27550720643601,0.7299808021432,0.634533793441605,1.1519402727742,1.24684611351401,0.667359726888633,0.400540434921796,0.167749374736769
1.26644125930808,1.33814470341233,0.782650778789309,0.638704029541761,1.12584180570189,1.23295272730617,0.656975027573449,0.40436947763458,0.15005001810465
1.32134403727144,1.31423775613941,0.757655059615779,0.619270926671015,1.10894363640915,1.27293948429269,0.639159124425142,0.433683715899912,0.166800247505185
1.27408905253651,1.2683780468678,0.747652459088307,0.584573832935458,1.11095768658654,1.27838619180309,0.65301571218694,0.430772780756789,0.200103337065002
1.21085560715749,1.20776282527518,0.751176480600715,0.584291436333581,1.11894626118554,1.19034922731882,0.634522282617947,0.430433127889459,0.16117234977426
1.24147033982593,1.25666370280083,0.802803532628626,0.650023909507472,1.12978638017824,1.25298824667396,0.623798760751383,0.395927408131375,0.176754432776525
1.23266476136671,1.22842825374365,0.764276618535637,0.605945032678019,1.11281808053764,1.19041130960926,0.611762588406488,0.394950801375648,0.124098120572745
1.19619628079842,1.23843563474819,0.758683504466257,0.659838598900491,1.06637036638442,1.23430977783578,0.618590171172497,0.410282532898534,0.162855518196922
1.21023185160366,1.18604050093883,0.782348348399704,0.640896888951877,1.1170718402544,1.1878559242851,0.649510860787872,0.360314673689888,0.172251449785462
1.25067788960077,1.21530806484392,0.809113985929802,0.634151470119054,1.11676612821794,1.21575496254776,0.602224141416376,0.375297393593136,0.178754440377667
1.24301336677137,1.21102023253742,0.784276911925755,0.613124912169338,1.06119540223639,1.19496100986201,0.707033202596279,0.362879502617074,0.15485388924386
1.18469692454092,1.18986392005022,0.795361615865317,0.637562687599511,1.03297544321209,1.16637197451124,0.606119124916041,0.407250995565226,0.153477746288538
1.1619026104592,1.15925700701869,0.779605922800392,0.660347479616779,1.07392561293839,1.1483000686308,0.629650895383675,0.393284636162582,0.131538382644445
1.19836186826478,1.21642923519938,0.742232942534044,0.640318648646273,1.01511712025415,1.18174789610359,0.576245544874758,0.395925592254062,0.169170233842992
1.26387474910571,1.18719381684302,0.818154451950962,0.665769042751681,1.05946025107865,1.17830478204091,0.605917001193121,0.430031148525417,0.186568516378312
1.25741198582271,1.28387848051187,0.796964288868273,0.639902657142713,1.06086980935204,1.19650508435208,0.635440237906467,0.467323792974405,0.159583062612807
1.26483505301294,1.24634897023564,0.822558198015478,0.672203219085824,1.07945113595531,1.22884879100326,0.600094088448592,0.460916400032592,0.144789722266758
1.28958813820063,1.23750344566878,0.804204685663356,0.700289426417287,1.03496424773614,1.23994878936479,0.638064700849652,0.452581690783471,0.187274494110054
1.27982532656792,1.27670324873658,0.819380640902589,0.673618872943998,1.05598466480272,1.21514769550931,0.634221651859861,0.475668866692499,0.221420541239094
1.23195800178042,1.28746380171846,0.807309169576997,0.639770517945128,1.09470881610749,1.21258963829343,0.615008100523431,0.466635184360585,0.166927155959635
1.22620261925263,1.27708038943517,0.793600405805651,0.648557074656567,1.02504528549555,1.17057083848433,0.61004292554117,0.463493912164399,0.170185232985443
1.19808080501354,1.26110925590984,0.765629926699479,0.640709604760952,1.02495751559737,1.18436429163629,0.592120795223914,0.444483464633704,0.182631731254531
1.1681651348678,1.16785713000644,0.686275246693901,0.55879084818543,1.00043020587389,1.0774246636398,0.541531076272158,0.403357642858973,0.176261889448383
1.10321014920474,1.12887727119448,0.641275518826428,0.547399144396127,0.950656086231205,1.05479352724065,0.507137508505885,0.413959293346158,0.173282459065447
1.06299186090584,1.0829022820587,0.652376754262357,0.581695149395286,0.951144882973035,1.07859962876637,0.465037508678656,0.4025209424661,0.177843895244637
0.971081506549937,1.03726862896458,0.571279195901005,0.49346229854969,0.866196635839867,0.974067941517277,0.448237389791378,0.399973769453715,0.107059912289971
0.917111438312326,0.95113866982633,0.518335220404152,0.49535396854026,0.824144959454757,0.953483070168654,0.417146513493557,0.361994611633961,0.154125008540699
0.861304252084541,0.86318599170322,0.496932337346212,0.478005565646881,0.787659298482738,0.912863248850651,0.333465700761675,0.329067894977899,0.123825082018644
0.80584105761961,0.811851294474703,0.48649202809046,0.431350305372249,0.803027618585362,0.878487073042865,0.333750896868049,0.352687709607813,0.128424106703463
0.735816647455472,0.787838765891252,0.465702128981185,0.424336726514838,0.756523602825637,0.826874175114053,0.289872399434198,0.340593184476409,0.129263980856223
0.6864242209003,0.722580183156525,0.454566953391626,0.365991476264876,0.735673551241577,0.791431969092014,0.270912696760389,0.316273586603054,0.141134461783976
0.68691041958626,0.706709026645573,0.446083291719897,0.407718397809966,0.718935943094837,0.800323571247455,0.254620579821175,0.332785610443085,0.152375616997995
0.679809531134032,0.683353469194078,0.393888888735238,0.347883967324331,0.709061853613526,0.758875606284817,0.23970458932502,0.32824658763733,0.103255388512748
0.732068110359407,0.721803552818044,0.371727307504615,0.339783273012265,0.679611954301854,0.758477814794865,0.215515478725353,0.311554456704383,0.100233814792361
0.7991360167341,0.782088551059575,0.385351827735033,0.338011542781123,0.68742965598989,0.733000649020181,0.232822419635412,0.313919399444224,0.116875385381807
0.884729656141018,0.843542813705081,0.373648268191339,0.346366158358321,0.718715775286937,0.728957508490397,0.263022763716153,0.294386510042174,0.152238831939432
0.930949259106169,0.910675075514429,0.383280268480881,0.376000997835414,0.688341957535367,0.728702425801306,0.2635830390679,0.309773639791406,0.0991672120111172
0.9932123321892,0.991750841327918,0.368813251690312,0.349896224785616,0.659303989843667,0.721984749986553,0.284997188266781,0.374651779366782,0.128738145470327
1.04636233999538,1.0609581020335,0.394912593233201,0.356300012193479,0.669851214945241,0.767376910082548,0.322819203828572,0.350527067034018,0.139019670924139
1.05066013120839,1.07142174318404,0.372927886840757,0.376463718516573,0.696590529925979,0.752787990148582,0.32526368392032,0.340894201061825,0.162714990477058
1.06165362918744,1.09078673861526,0.381554134960487,0.396731661233791,0.680441677040338,0.753789177468183,0.36323386277811,0.339564755375814,0.131163576609327
1.08264714654922,1.13175505097188,0.38086403742297,0.403180107349221,0.678065211215798,0.781145083230453,0.369023397356781,0.36096903206392,0.118511456825786
1.12084418848632,1.09660185549051,0.44682974338647,0.407424577438807,0.711736379649556,0.74667345930922,0.358405028652604,0.367257387263694,0.121897437790362
1.11589060651271,1.13106407310568,0.441867600556063,0.403314802276027,0.742304596306559,0.750939187924709,0.373785199849006,0.357153426843254,0.160420032642486
1.13723858338927,1.16561373164872,0.444302912686134,0.425399509725836,0.727918656621322,0.804640255793604,0.405107465401262,0.369530418674903,0.129600994985064
1.13163003872174,1.13601560343005,0.45118051019491,0.438653437747821,0.751406089845754,0.778858308799991,0.404736030494062,0.369821014918197,0.160219765931415
1.18103986534198,1.19193127171744,0.474508320890735,0.437924060549464,0.73181702075013,0.82703902469657,0.384886830107952,0.346176448483673,0.15493686781369
1.17273333660635,1.17936679147373,0.475942096074339,0.459636459319364,0.760434807397903,0.80480717176758,0.42361905343824,0.371784984010662,0.147285664308051
1.19096394367107,1.17430439806137,0.47772548618631,0.465161582300264,0.765266562783759,0.825557602063654,0.420982217191979,0.346886735878958,0.154276989972036
1.17151246472286,1.19836333996571,0.491090285841272,0.439309902587442,0.779588266950659,0.832097964912497,0.493694604518133,0.285719942229883,0.17101071877874
1.18100535016857,1.20301158440523,0.496583179110191,0.458952339679207,0.770980824081091,0.847232865446433,0.452525666842621,0.450666471012727,0.150614255089503
1.22112831508501,1.18158663132209,0.50597469955528,0.492339804005006,0.787035895267616,0.87592106797284,0.440996761216517,0.406153479317,0.137426607456476
1.18228294142353,1.19018898512468,0.524836669450089,0.490255250052718,0.8078767947949,0.897832590627426,0.432241299378635,0.405489510761493,0.121480616765637
1.21412655265945,1.20603057428237,0.537033063886098,0.50514722072716,0.817828242274121,0.910740272478724,0.450945208827566,0.44955613187701,0.138773395239224
1.21685891021604,1.21573902061749,0.535786602444515,0.498088830410176,0.786217790259759,0.897711979755511,0.45612053456203,0.470297725092016,0.142868732306752
1.19175062332139,1.18290325717938,0.516931301742431,0.504686117172901,0.811623998144239,0.919109484467567,0.448021334188557,0.464149834986577,0.156393892139056
1.21640967127848,1.19256690665774,0.529145201058894,0.499116885276614,0.810824116829845,0.946931472641313,0.45607594322616,0.442277900048833,0.140691619524978
1.24831600885461,1.20056528325544,0.580841673079761,0.510956037109299,0.783081145535391,0.932037636984664,0.510559555768901,0.481230787157187,0.136215642703889
1.23357050611693,1.26738993867269,0.579524596157694,0.516495997344599,0.773784205667635,0.963305023700217,0.487005132773744,0.494499179193703,0.171847937402515
1.20993325784019,1.25752043541422,0.571483467999097,0.499430362099428,0.81887578258277,0.968988593784286,0.504459818470561,0.466329306811283,0.174082592203149
1.20015395615813,1.2380466671206,0.61090396167043,0.494873743574441,0.826246894688276,0.961908799288994,0.462083928061766,0.50572099368828,0.157932988833488
1.21784912381126,1.22123736476777,0.60883599240436,0.529467380627792,0.828367840574661,0.965374687780642,0.470604220276645,0.472994051473268,0.142833006519947
1.21001037445507,1.24562916020009,0.624043839906402,0.515380067682159,0.845710666354868,0.980100092895709,0.495934637500555,0.487525372212975,0.155602479328578
1.22695929117787,1.22845359250367,0.590091034394273,0.543629832628423,0.818328016072693,0.969222645829667,0.475322959351307,0.499769721191022,0.12737277499486
1.21667414344411,1.21593216338596,0.612190515329463,0.559221653053074,0.817100660584264,0.982644076423428,0.496376705457485,0.496301619014996,0.163516355423575
1.18795233781549,1.22338904381788,0.611381957287115,0.561932153561424,0.849326201080062,1.017109303314,0.469667610320797,0.507190541293164,0.157119654896006
1.19582048075324,1.23426425475114,0.620096215097578,0.533072259383215,0.833727735943782,0.964058507598553,0.45966278300481,0.497016488008426,0.168215601478856
1.2112848124088,1.25641908414064,0.644402155237218,0.544345472530206,0.815239986911622,0.999875221103438,0.515289477719756,0.487599515880511,0.157009277174921
1.21610841922094,1.22533023700971,0.649721782374106,0.580740966414209,0.855914272036409,1.00232257251758,0.508396820620235,0.491695436685219,0.126425364904452
1.22316150915317,1.24989831863466,0.64602874922419,0.573786736416157,0.857940552543467,1.04898951886044,0.488949467670863,0.452967550744284,0.139667109796693
1.20183403679897,1.23191809811581,0.647134330896293,0.597896572681963,0.853224248535575,1.01629718159091,0.487159098571743,0.507028620909956,0.172372923902159
1.1567576726502,1.22015834005149,0.681510920443913,0.563288457845433,0.858380375623009,1.02005792933002,0.453548001105037,0.526020462682331,0.154449460897388
1.14304715872216,1.1705124560564,0.637073086392525,0.555723652152627,0.822975694500341,0.98817456514847,0.453853572196602,0.505777509377588,0.144783309153341
1.07836003208527,1.14046642346102,0.579302405562734,0.535411551788788,0.804601771916572,0.977239819473802,0.437730069588987,0.5042896633167,0.134953069273723
1.03642732353532,1.08464783584635,0.580330111985554,0.478540339576242,0.730694648813179,0.944928116763601,0.386038489517494,0.503688412369942,0.127080280951952
0.983976179978634,1.02938807387535,0.522674299937425,0.454207471243902,0.764343012698293,0.886461530571142,0.338538842116283,0.48185841022985,0.137070848366831
0.894933330150291,0.961331743080382,0.478924766298786,0.442651670122285,0.745980236078243,0.862534955268257,0.320488684420692,0.461040661913977,0.14801389778332
0.803372974098329,0.874058774024649,0.502305943731077,0.413389640549641,0.697567380852888,0.856473237191586,0.274343976284583,0.457912771336763,0.145877949150138
0.739971188835851,0.81213700661172,0.456031180341211,0.381685367897882,0.678220666844242,0.790773079364585,0.25877084553127,0.440283228661484,0.124199551271313
0.648877321490426,0.730769219169402,0.401269919765155,0.39261600701464,0.629778071884237,0.74867700118004,0.228547044282349,0.388429399275127,0.13881899177435
0.59455044448798,0.677512294552438,0.380453090765302,0.356146381751958,0.597461718278241,0.711444490329784,0.1950416489411,0.382000523107868,0.116403826891499
0.541155853592506,0.61642051048547,0.374603475064302,0.32810544933582,0.603162852575729,0.661439097191353,0.186243335447281,0.372368634915767,0.140246675651927
0.525728241729303,0.577104981182926,0.332186526819523,0.320540589440459,0.545223031082028,0.679628591313712,0.166181785855384,0.355086260046239,0.135773872937328
0.4492681217644,0.521530422354401,0.328940769735433,0.30944639287862,0.539363513237076,0.63054638472089,0.14967702526208,0.335984627537837,0.152446131972457
0.436140330233617,0.472611458054442,0.292842479545142,0.31124839707971,0.512855027090243,0.621543538037451,0.144964753342497,0.350172859211606,0.114985053266059
0.378893859952429,0.398196902798821,0.28583632063387,0.283832894113979,0.485087853749358,0.575963836864668,0.140993465723564,0.365455254744715,0.118917134168208
0.362694313983373,0.36133314713325,0.277205841976058,0.283967017869234,0.471325645676015,0.578429878952453,0.124403968414974,0.348504263516598,0.125836185497106
0.330019021119272,0.34313088791429,0.240043611788712,0.262269914209856,0.445945910690969,0.532107752542676,0.105570278993825,0.357929029948674,0.162990031653204
0.283363415567229,0.326320538990386,0.234249863461088,0.270073249062294,0.449313724089269,0.53621081484372,0.0762143549203515,0.355950310345109,0.149050491854966
0.280280084180674,0.278696729823218,0.243268569931626,0.259812954842396,0.411577127216444,0.512626630845542,0.0777475805493247,0.340688001208743,0.155010066012227
0.224675666097221,0.254676202719746,0.222976852708404,0.2598874901876,0.368186590419887,0.484036074517389,0.0891255203210694,0.313881936498419,0.127512249535268
0.201200332526367,0.220883361854965,0.229528368876517,0.236135311254082,0.346138182022598,0.449487367685391,0.0893884245333612,0.287456060624376,0.127770453473469
0.194713088877948,0.199588694019096,0.209644732540362,0.225338899863512,0.336437395999764,0.458796580154483,0.082876443415337,0.322777137232756,0.146160433005788
0.175015842891562,0.173861631482131,0.209079519135123,0.22763228125427,0.317958069136988,0.421078413774845,0.0634075094003275,0.332137398115344,0.134174312463591
0.149478212159362,0.15488627693656,0.182624715674512,0.224996506843113,0.316449548569034,0.387862139070606,0.0700218028324945,0.294535132616133,0.130448395496627
0.157211364661198,0.130522351571209,0.18068907022458,0.209881488257298,0.304846761796515,0.383941577564681,0.0565655313998426,0.281777951948204,0.140824429194904
0.1214782376869,0.129992696148985,0.206778273753301,0.21801239711231,0.276922718241173,0.374262738989449,0.0639207928472794,0.281583373709928,0.124471557196168
0.10805787020136,0.114177375483403,0.191052041919961,0.205786356173914,0.279217795369123,0.339609221948069,0.0584037873811894,0.272318376544859,0.149857228144451
0.0952560949187595,0.107075099152121,0.199285599975945,0.206769241566099,0.289632565737741,0.354914522345221,0.046831726562549,0.284832257589365,0.148653388303748
0.0909102153541763,0.0824478178751631,0.162004712495813,0.223150132167427,0.276798471297145,0.327951334801043,0.0603690059866969,0.243881402577924,0.137957218064672
0.0742668657222049,0.0986198621202735,0.14161395554515,0.203701603904722,0.267708629509135,0.316740057009055,0.052628947233185,0.241776828708252,0.127963169249945
0.0585394782146844,0.0837377349054752,0.153104474265193,0.184938088124841,0.231434614106362,0.320585890903261,0.0393842912946039,0.235567142901009,0.126732725864417
