AVAL,AVAR,AVEL,AIBL,AVER,AIBR,RIMR,VD13
0.905918241227478,1.37055431504454,0.907267628661188,0.678688919103171,0.430791185420521,0.729513442993984,1.77752284831774,0.161050973758749
0.951336140761864,1.41239623132874,0.913445094686163,0.685655835194877,0.413622486509787,0.736622538261151,1.71775013859576,0.180241004410894
0.988600851288836,1.47560351199309,0.907430437874218,0.74309451022835,0.41376857892875,0.714736960278623,1.73262624851541,0.192681320167731
1.06413640559572,1.54455257702265,0.894211990950465,0.73494931866895,0.430014596322257,0.738875166038667,1.77403309111879,0.197096164788854
1.05911498018752,1.56709225545408,0.876914674941576,0.738219686447263,0.462334580520832,0.779298232171735,1.796277493673,0.204539349162939
1.08543300946036,1.56898875993831,0.906867545692799,0.746452406308635,0.425019316281248,0.758351086682627,1.76957220615612,0.222218935296991
1.10198116655103,1.64712853319433,0.890364583658573,0.759453473756266,0.415681670294637,0.819376586326672,1.81083829425599,0.216056306332659
1.11723100664119,1.70148612305237,0.971784729469345,0.788863168137594,0.469285862779463,0.8170723772618,1.79986723025611,0.238493884914443
1.12984573249716,1.65087383906073,0.948960710572319,0.786364120193129,0.446595174017207,0.806728966911214,1.77784776413728,0.249475796284381
1.11635506212139,1.6900858017189,0.923968026262651,0.796526346455749,0.427746474081449,0.853122982869241,1.84317681729927,0.247190917354559
1.19749659601557,1.67703545127339,0.981426814180919,0.837923239930712,0.439070317813991,0.851339198891948,1.82809544266313,0.261780282548557
1.19484995404627,1.71080643877061,0.942679735807835,0.854528299086185,0.428536123658628,0.865657858141476,1.88309897086387,0.285713551525994
1.16331548462372,1.66823248622255,0.970417458142123,0.849517073926363,0.435409372164905,0.884059285978346,1.88110128041145,0.295651388174309
1.11303645120433,1.69077879163824,0.914180977850053,0.81306680269148,0.478525883836612,0.887038939501224,1.85386110117922,0.235980791232047
1.03006177407289,1.62025368896461,0.896437062697971,0.791340382223345,0.46562808415547,0.839723746036309,1.81502149433202,0.235724574213669
0.991830670642962,1.56249915501673,0.902732808266378,0.755962079454007,0.468065205875855,0.863584535286099,1.78057899600631,0.263805723118659
0.927949376505121,1.4720600467383,0.872433040391356,0.729722335901025,0.458288829239781,0.829269846629445,1.67537278519365,0.235046209375946
0.829351001299352,1.36564127299386,0.816718063921527,0.700582652448628,0.445841730069455,0.818705498982356,1.53312157098113,0.241081179694459
0.752663746914415,1.24428480565875,0.786935094836849,0.639054321964963,0.419769428398666,0.761771747457379,1.47210422876261,0.198521638231421
0.66732210373529,1.14544047633133,0.752494640062958,0.577689283253495,0.390095517683259,0.732350628082824,1.36440168164048,0.226685349150015
0.61046446724817,1.03152254174766,0.729166282680102,0.574668510880793,0.414806689912086,0.702090575548778,1.22793549849036,0.198938418149133
0.551286068995787,0.941008167683962,0.717689379918586,0.544864805333769,0.407270522472895,0.692598251337553,1.17768845270254,0.185905648503059
0.490087330155855,0.82874501483355,0.700475496845996,0.509434884732974,0.413163617397726,0.657600455008888,1.09275869242096,0.200331176871061
0.461269812552564,0.745439190966278,0.683986472353179,0.473698561035715,0.370215192995543,0.620259684568729,1.02079753335633,0.182869161227879
0.404964550595323,0.687000935040421,0.661747818837647,0.462151474551067,0.414045859818544,0.582422233779999,0.935636173926766,0.209933015009068
0.356132971332474,0.63164242682392,0.649119593185467,0.412681504095745,0.383585525234968,0.591329337419033,0.875439585605512,0.160968385347992
0.346645995370377,0.581704810894277,0.652896138362511,0.417573600110987,0.397453378013226,0.566188424085638,0.835431138117134,0.18482429646748
0.305247798400032,0.535785966685591,0.633135023446546,0.426284445205738,0.383794191355,0.567220947785923,0.818281917313219,0.183734095137802
0.321452293638574,0.507245809206318,0.640938536834334,0.411520648057683,0.429875752606634,0.570912300626149,0.805833653805099,0.168850053725805
0.369743586158561,0.522214609271016,0.645804844614668,0.439693064834521,0.397766782604347,0.589062964835568,0.83212713251308,0.166967339194361
0.446061322961619,0.618267617190812,0.641799468289506,0.493096218389395,0.367127790395882,0.601458820630269,0.875627496912029,0.181468076171299
0.528873211671768,0.694287764743976,0.649151254731305,0.507330774783934,0.352973754883245,0.584980379920466,0.97108847479616,0.189837508482172
0.637837354289963,0.825919144294992,0.669906594841722,0.543385670666917,0.389904923141347,0.597919517792593,1.06877872004998,0.183431046874072
0.740481894512431,0.960822309837043,0.687086038236165,0.584311025960959,0.387790992263911,0.610194619293611,1.15026968864185,0.208410722308417
0.843941496945182,1.08609591705008,0.734525084952477,0.582197902247907,0.371113206408797,0.598981275991053,1.21548479985707,0.231366495298887
0.871168280445444,1.18573126786197,0.738069649495837,0.621285162244724,0.389544258631035,0.596120713507686,1.24813205748705,0.228897561412891
0.933267442740656,1.24717091271894,0.769422777875448,0.637101996613088,0.378005299936457,0.603012381658933,1.28835021298369,0.182697937517268
1.01468921260836,1.40611377207868,0.812674015072079,0.675259920542343,0.381529073329535,0.638507756289345,1.35397211601989,0.243705623442941
1.05196122714564,1.44882804343565,0.800812794681989,0.705361468256336,0.3850192554947,0.656525982609825,1.37516464001718,0.248408406957834
1.08040250654415,1.53795349554016,0.821756930886967,0.718431371999194,0.405988590317549,0.68447308123958,1.42353100461399,0.193783857146594
1.11714872568169,1.56154531299248,0.837294165842072,0.778348216672853,0.398596622253312,0.685913918533048,1.39369400071051,0.261532107776195
1.14664110583426,1.66698203779089,0.805649217760316,0.79842255476185,0.430788120416315,0.701042796848572,1.47447778067223,0.256477371044445
1.18840928709641,1.65752520688166,0.891054794335789,0.786782160303773,0.429031091639431,0.734108371418113,1.45869998561384,0.287151669708473
1.21740000075229,1.65103126042537,0.909360570990916,0.81201278373237,0.453925450128498,0.748009247750093,1.50433779696227,0.245916744165147
1.25012864085593,1.66638194645737,0.851946849429976,0.815473966073994,0.482704056341626,0.768600477254441,1.52005576198812,0.243229244842537
1.27242694422924,1.75056284286444,0.885369594520383,0.826940316352814,0.501696739195695,0.818171308680802,1.56526675329051,0.174433615162077
1.22874959268331,1.72438264358272,0.890404132349817,0.840070945785905,0.489522609443871,0.827285472158218,1.54007155696652,0.264825323303579
1.27904302410383,1.70026935109357,0.909353628683134,0.87154004392102,0.516181464682124,0.83902170991958,1.56274241863082,0.268298041036075
1.2474273004836,1.70351306014229,0.92662139374213,0.87125356729495,0.557166398687613,0.828000906144443,1.54810901967365,0.266506327800414
1.24556732142575,1.75878303254552,0.94587048377452,0.887569728552036,0.508778433692803,0.887696914688418,1.59833494319104,0.283657475307994
1.24159536328687,1.75001094889914,0.926500679670525,0.877674764108722,0.487580134519931,0.865741357582511,1.58783779052774,0.238258607819326
1.21849947598991,1.7224577989225,0.944525565515255,0.902159390530933,0.472544128279101,0.877072608259034,1.60490505557419,0.261943626851401
1.18176457456802,1.6886055078257,0.906460653360953,0.884912519284601,0.500416835493087,0.90291015978611,1.56948932548991,0.27354751099839
1.15996166044293,1.65717304255632,0.932974003367034,0.850542109154153,0.449213346741992,0.931543723208262,1.54617462333395,0.221038059473476
1.11467182611154,1.59498633002371,0.903405987850683,0.872647399239588,0.474651416284723,0.914155023285827,1.4976158281129,0.245424966219353
1.02916998475119,1.51339999663487,0.867380318534896,0.794176517541316,0.478451378995847,0.876613662351735,1.44474862280875,0.247167026952765
0.935325213464065,1.38748029046027,0.824103543586058,0.759009441469329,0.465478499650094,0.863359230671892,1.37841527215257,0.236752144387926
0.881522356774288,1.28635158815039,0.783071401790592,0.722147302396996,0.437006139126561,0.863435883219986,1.25740387025862,0.176972323240021
0.79583541825831,1.21652818257346,0.771704428938253,0.689634877028572,0.432574340035096,0.789661540348304,1.19813285663898,0.242676768926903
0.719366187414106,1.09558353910982,0.734436966832157,0.608611002897125,0.441988580182729,0.719119359513228,1.13568685457653,0.214389936817016
0.67695242965037,0.986480307274522,0.707206241085662,0.421384822748172,0.432045304946391,0.723899460167158,1.04882140347234,0.187506533600209
0.619221158857576,0.90837396945495,0.686822213225255,0.407894840503191,0.380369440452196,0.688641696191022,0.960597948659741,0.128620762593794
0.545558231447478,0.828719397876509,0.65016135499796,0.396324408975915,0.38177974558573,0.643049256499706,0.908913564411711,0.179586393623208
0.502506084514974,0.755763556569076,0.650053344609829,0.360319527786696,0.373811703394033,0.614233398379511,0.841274064936641,0.173786661808955
0.441254607453694,0.664455416668111,0.621342346866278,0.343878410264699,0.3665571966013,0.605312151978009,0.789137327299607,0.186649208484205
0.395480328221774,0.617805684776794,0.652364079504356,0.312876659130966,0.354987661680374,0.558417057741667,0.724288576863373,0.155826167957205
0.359092985679864,0.551179824581522,0.616477809714426,0.305267711151608,0.372270274253218,0.525567114381701,0.65024380008693,0.151584053035494
0.32535767560687,0.474907420940102,0.582177558183551,0.29013335121037,0.391144841424419,0.479618891357797,0.610855874433701,0.163473006788448
0.293170675704865,0.425803334615415,0.552549665986049,0.293511046058541,0.374263208015332,0.472133696567514,0.545804787953898,0.142895760040169
0.264628353607927,0.376879262889248,0.565830007410421,0.276579443654691,0.371848214487669,0.43521069884089,0.496897677001242,0.14275166265042
0.251516721696478,0.352690526713537,0.578387549847493,0.255951468913086,0.367730468033356,0.419562691347479,0.455238750235954,0.137992363236124
0.204558959440718,0.319861654110023,0.529817055649337,0.238233490951665,0.402756648380506,0.411171012829495,0.448492452635617,0.135919756724107
0.196542889808808,0.282347861203253,0.539004769876146,0.23701604640291,0.408834017247034,0.397996570410103,0.40660016781378,0.136189508722095
0.191847017907698,0.267178747702094,0.519673380592619,0.239903259142935,0.377634079875884,0.382495919073112,0.376203146257855,0.0670226992414852
0.178212064159104,0.240030412192984,0.494447163912531,0.21600754636731,0.369797085872134,0.39383673091012,0.374050046460516,0.122855813985519
0.173527206612187,0.220916207539708,0.520012883892203,0.237529271513263,0.405937709163158,0.383392117155381,0.37805496707103,0.129536031831268
0.221620427440668,0.245045843635179,0.510437499556825,0.226417299508473,0.354137726228196,0.392959920453167,0.401487923369309,0.154513298793795
0.272957002211055,0.295816492751236,0.503026309187142,0.259180939244689,0.365476120419662,0.409660216820674,0.44080470884522,0.127914247393001
0.367555836721476,0.37344076720407,0.518460509596893,0.26418141997553,0.358014401973112,0.409785726184566,0.491972446208147,0.151541751502438
0.492229738723878,0.500096102595326,0.528766466266485,0.316978448868726,0.362298720687997,0.433960472516325,0.567047591883772,0.153655777809823
0.605715180396323,0.594184662510516,0.531196928346933,0.318415226738199,0.375267587262341,0.446679662881241,0.62854693991485,0.172609883863684
0.726753272082204,0.742010924359496,0.517436979166062,0.358816235935972,0.37878163862835,0.457344979240177,0.680225593373984,0.179127870068446
0.842298514666225,0.8908559086909,0.521909333193566,0.386555817306764,0.374787938681465,0.490212932683661,0.778143960069156,0.195559128442917
0.910988134461228,0.98697494786684,0.555713525392105,0.405217951684151,0.376545156076513,0.482900726531269,0.817215806690828,0.183152749628105
0.98410762483648,1.08214291285399,0.593217999920735,0.44268825540618,0.373157250298376,0.48665167080931,0.898423359265479,0.199151189135026
1.08773937322449,1.16252211029241,0.585934618398026,0.472847575825552,0.368458312820597,0.483930546168023,0.953744580664057,0.212562184141002
1.13899366703538,1.26155332299609,0.59657580985208,0.457476996398452,0.374150246613734,0.494148508378797,1.04290500619218,0.214181057948618
1.20722829132602,1.34858607760081,0.594854355135177,0.486982685645131,0.380004922295781,0.507947518045758,1.08638832051097,0.218552340847612
1.21176851546767,1.38700873479893,0.60225124103035,0.509248867390201,0.370310735626508,0.505644982439071,1.12373153079822,0.21076507773851
1.24916714840717,1.43210437715655,0.607468659178266,0.523979429401927,0.361384845838666,0.529178090208969,1.15830351199839,0.262602186609479
1.27679880276601,1.47469207264864,0.607921945671979,0.550503361734078,0.374437438726187,0.543374168646429,1.2046557789858,0.267965727103886
1.33853710494842,1.50915372721143,0.613728307216027,0.561486429962596,0.387244013412203,0.56475891324696,1.26141770705864,0.275405526579884
1.34904836917948,1.54437614018745,0.634643979946511,0.592707176576932,0.400559031917546,0.602348253451705,1.30057600501513,0.272340429462429
1.38373189380391,1.61532632581745,0.70280689088371,0.639152113040485,0.40310652678713,0.625097437897943,1.3867675795175,0.28165673745115
1.39803316931019,1.62245540539501,0.653168531685313,0.626262188033747,0.39607530343542,0.636526055269609,1.42943018791589,0.302630015499984
1.43556273771871,1.64309988911037,0.694856577008384,0.670368718203743,0.420990617469747,0.668919164953035,1.4655930992451,0.317594595734669
1.40953458197931,1.62564924088498,0.70651974329582,0.70213035632413,0.446646075309012,0.69630001227137,1.44821578794827,0.308662290108229
1.42958651714915,1.68078283178245,0.71556713013721,0.692528090717969,0.437521710818942,0.717627685825378,1.48255496737174,0.0555151611810168
1.43162526944318,1.67009768526499,0.706356110053941,0.731038909721688,0.447798686457257,0.763228747907953,1.54808439655351,0.0165097342790781
1.43703537087562,1.69883841528379,0.706331551762851,0.713267888508305,0.451158380835507,0.774156440061503,1.58037959236921,0.24103647630944
1.46486274004085,1.69817488118583,0.747428451734865,0.778387838943802,0.470508572754632,0.794322427514563,1.59939791047095,0.241215351776015
1.42608091890127,1.7030795495589,0.739386007726253,0.779516817152306,0.446099326379138,0.804771143282658,1.60421545343634,0.270817292737251
1.45361199727161,1.68947936064386,0.741193132221299,0.769270927363338,0.448470199323226,0.832965423931187,1.62591220091612,0.289974721464766
1.471542432478,1.73163521500975,0.749957486193073,0.804473111549008,0.480882245224058,0.888566317031697,1.64815490903753,0.284423344844454
1.41927600819166,1.70538099735501,0.778538566916159,0.836581363457099,0.476219690562984,0.896389907515863,1.62810426407392,0.316855714555066
1.44640898299731,1.71437905299006,0.78509666408314,0.864758399977205,0.495673747398457,0.907993044127419,1.67142966863017,0.328797590146741
1.48128290193501,1.75791568280878,0.793281178255907,0.874780616928636,0.524902431599395,0.928672364878797,1.66204952623263,0.372314729895473
1.47543430319401,1.7301227801035,0.803855716920517,0.874745156018412,0.534396925248493,0.940590387137536,1.70329980848261,0.374169945762662
1.47191451696446,1.72953054577033,0.798064608686242,0.911693040388204,0.555647845630425,0.938891316878864,1.68036713961369,0.398031568080636
1.48405205525921,1.77461565212764,0.795955043964183,0.922950556415431,0.538369111737087,0.954996790697642,1.73372803617684,0.416641822807725
1.48598036064986,1.74154794260633,0.832028771012129,0.930491283895012,0.52551495799627,0.957322989411228,1.75080011075687,0.432148559379695
1.49834759023343,1.76092539360176,0.820375097670518,0.931435785470982,0.544202134009833,0.989211429003648,1.73275666031289,0.463892974783228
1.51163241819747,1.75976327766016,0.837871991856824,0.972978245852346,0.55473808448165,1.01945591021336,1.73384302147017,0.450134066932532
1.5080377250252,1.76951938336912,0.852553152225785,0.963681208887477,0.549507815541461,1.04685698188611,1.75356710225034,0.444931895201117
1.52716748805733,1.72980305627199,0.845233347174381,0.985588221460377,0.560037389739083,1.03462275766247,1.7444839798942,0.47078038801373
1.47527986888035,1.70417902624864,0.848496047058297,0.980548941597684,0.557590207203657,1.03080623219079,1.73078117643,0.440004318645262
1.45809642624191,1.71077962995862,0.836896505677279,0.980063598641569,0.531389464985406,1.06175190258412,1.72296283283955,0.453503997248748
1.4554394699833,1.73138182503086,0.874270682943142,0.960106248037017,0.538533693936617,1.10240915082299,1.73367794931274,0.472922079906055
1.42949473864271,1.70320380084867,0.846324505525036,0.941649813997407,0.563629464883763,1.1054324775229,1.76525458344622,0.42705270792817
1.42082877544242,1.69518230565282,0.871457146584745,0.97508445262207,0.574471153333527,1.07009038758065,1.72884445480787,0.429292210417389
1.42385608936077,1.68039256906836,0.841068658186985,1.00495546553865,0.552776002283269,1.04137413083451,1.7214475342667,0.457354417499445
1.44677327342805,1.67162975445595,0.866096850709324,0.972295649074713,0.551395525299926,1.0303292251799,1.71657062495133,0.448486396789236
1.4749345735435,1.70112132803915,0.865371350737271,1.01704362293244,0.550033208779116,1.09744845954124,1.76267721951754,0.491200999594718
1.47798519962252,1.70380904280809,0.906010252514479,1.01506704150985,0.560131618936009,1.11810369882118,1.73389334432696,0.47430932135022
1.44256751695303,1.71735535723973,0.894672695744356,1.02126922178452,0.558957292515591,1.10973909155054,1.70606730722952,0.458948762107417
1.47386438435357,1.67602383151183,0.901809007826225,1.06062571028662,0.540338139407135,1.12251142441685,1.69598835720279,0.497663431878952
1.44162179929968,1.70456727442376,0.876767541765164,1.00949427843201,0.56941469363893,1.11530279920372,1.73850646014778,0.448065667327588
1.44457642314746,1.68077237857194,0.905196287803631,1.01941298202816,0.596997163350052,1.09942514018642,1.67369460304525,0.407427956424279
1.45241642646075,1.70391534665432,0.890010835083106,1.00640843868204,0.605743912235818,1.16632138624458,1.68183840117423,0.461653955937213
1.40590423216889,1.68477357802111,0.865728832313161,1.05993721518015,0.587338098648478,1.14714027995359,1.6601482888467,0.484738445335732
1.33227371776297,1.61913171653648,0.880004126406977,0.989180419077923,0.591116500290496,1.16050147622485,1.63329645780931,0.379760074478164
1.25379194038694,1.56139797059311,0.813014660447215,0.981965187099461,0.563330947943933,1.15863089691022,1.54964191493405,0.404948103456269
1.13147501683986,1.45667292094498,0.796476387533366,0.913372944256684,0.50747014959424,1.17030786976219,1.4448560808921,0.362094424930002
1.08962210439111,1.36563061211603,0.75728525824509,0.855920587880388,0.490313740637961,1.12812544805973,1.36464989158598,0.357586964381617
1.01149364976262,1.25885340407875,0.725198292957688,0.833174578070182,0.48336278141081,1.10162065610136,1.31104830966301,0.354043665634621
0.913217864455925,1.20814627438896,0.712827085194792,0.788628507014476,0.465438649443977,1.08794406398226,1.1844211781487,0.321152063911987
0.833566371998792,1.09474178529312,0.671902465361653,0.760358340716709,0.458243897259341,1.0366766724845,1.1193061037768,0.335748627400416
0.730039283311112,0.994837861368176,0.648590334280691,0.707286146678964,0.424153466277249,0.952436318042137,1.05266836363922,0.325512862791032
0.687784276927832,0.893993464980721,0.626696481383139,0.667304097022252,0.404716577453793,0.921741921476917,0.996699329201884,0.34509012832689
0.62377211732746,0.809653393090481,0.596786868250511,0.591768077773823,0.388046248349775,0.870231398953676,0.900676202762642,0.256168077708403
0.548001527903138,0.756384161030299,0.594544699067048,0.595518632971727,0.377807667659732,0.820808362456308,0.846603399740415,0.243529341620101
0.511264292931631,0.665125145163702,0.5879115490727,0.560876624421123,0.365563282071182,0.778058669041094,0.76521890167914,0.302113953290537
0.461632679518033,0.592256511137693,0.554105129693003,0.538681482149665,0.373435975854432,0.764186414966489,0.705818422147678,0.298136060118564
0.436601136149127,0.559291566143419,0.533063545385396,0.504212929153259,0.358107387832075,0.78592544290965,0.656911799971237,0.273657059289678
0.386295710283573,0.50998429308277,0.54329208365115,0.49148304448776,0.310253711318773,0.78052912189105,0.588851802971974,0.215011807081175
0.355833086871172,0.46485267363491,0.502722643141728,0.470155626977357,0.345298181024488,0.764739819425134,0.5413408735468,0.259259370179699
0.347468898307374,0.433831401514399,0.471351017983492,0.495767061410212,0.362801501385587,0.829310968803143,0.541898336025409,0.271821575495144
0.368078761855187,0.447101813167075,0.501276540327417,0.465535724800787,0.33399556361777,0.829743190399545,0.551389821511596,0.246793293361473
0.422787035796424,0.501548339674847,0.485425292253362,0.469275560923927,0.344768927633641,0.820226641860688,0.565730496894082,0.265563608811933
0.509769724408325,0.581587419173395,0.467146259363012,0.516870596440365,0.323938699466844,0.760496939664715,0.597946216021757,0.275692659560818
0.598993974111482,0.679419621324999,0.493919899240847,0.512411057395271,0.313972729311756,0.75930447825958,0.688823457841354,0.231013225703278
0.713267945535063,0.796580906643659,0.459428130347448,0.524962600442803,0.285819311460064,0.733427110672512,0.746507443362471,0.287264672375542
0.811310632570497,0.915047015683941,0.468045486452623,0.54806180751904,0.300481385165741,0.760411123912656,0.823902476904791,0.299141748227349
0.904116554239057,1.03492358596066,0.45239436802024,0.554721610406683,0.291406139393375,0.735017732677571,0.889753556512738,0.294634833288883
1.05802892286019,1.12851321548684,0.477323624053911,0.575952121420508,0.305424765935808,0.760126033984381,0.962472622777004,0.287264254896282
1.09065836376961,1.21202608961396,0.475268101334871,0.586982009697612,0.284790992892378,0.785760148097805,1.00237756720098,0.293203015068733
1.13314833526384,1.27288175896415,0.514799696939697,0.635464944641698,0.295293028261632,0.811394068334976,1.05120845519431,0.298321854571673
1.20063671372242,1.3592156003274,0.515896259507117,0.634149886291329,0.313431069295297,0.807787194521065,1.11505297036586,0.306070888285478
1.27232807173196,1.40911047797243,0.534306950022936,0.672064549035128,0.332902897935915,0.826052735512491,1.1974958903821,0.358524382108748
1.31035055582612,1.43658986212067,0.578352113911047,0.661671991317044,0.338657450939682,0.879968425608437,1.25574224178894,0.36958421136994
1.3364592890338,1.50108984961259,0.600729698310755,0.621249493738584,0.341027773965995,0.884079285844462,1.26568311279749,0.358662052945187
1.41005183658745,1.50771735310525,0.64950222205904,0.616094938371324,0.331656377677603,0.855539895261283,1.27655785418901,0.37346516604579
1.4147791647374,1.54427402672208,0.661019349930381,0.615045051566791,0.34978692710944,0.867590447245081,1.33828209288065,0.389985216303917
1.45278232704072,1.56235801950887,0.660184138038232,0.67652586636474,0.346478857108393,0.886402729474451,1.35312797396555,0.396802529067171
1.46954743423929,1.61373159294204,0.67819969360035,0.671973562444147,0.35957231063476,0.906850878303961,1.39531247370586,0.42860283091337
1.46921670025205,1.59870472448365,0.670628828346117,0.700391777674495,0.364478028141721,0.896675140300325,1.41117375336128,0.475383444144026
1.48142188815021,1.62068783447139,0.690788512836846,0.692837384890677,0.378505098928382,0.894377176091607,1.46526724869221,0.481230547905942
1.45627154377029,1.60291693891837,0.688545945322479,0.708185691065272,0.372544088615253,0.872043886820451,1.45726895670694,0.450079586683964
1.46570624822096,1.63414150413459,0.673724435941976,0.736910046764679,0.384306330206379,0.891289574311769,1.45809037719493,0.494952960289398
1.49855714298905,1.63400218513201,0.680205642890438,0.765297386354687,0.368455890821887,0.886872348779687,1.50284736306205,0.482593801186947
1.47176691995117,1.66054467105764,0.655640787069123,0.740558022740105,0.401040496556088,0.873057971868659,1.50343714578198,0.511449718429382
1.48742139754495,1.68599868068434,0.691012556745703,0.764993672893326,0.405892197430898,0.880187771078862,1.48937117269647,0.498914954831003
1.5539663452288,1.67043171225399,0.696666433627594,0.768405284787817,0.423615243881401,0.8794223782434,1.57065091423237,0.518727386916089
1.51734868133967,1.67142571135049,0.707801581282604,0.800937956001352,0.394885754248252,0.856730070967432,1.58774238923701,0.511130881281135
1.50106463539468,1.67686676446325,0.669124853762962,0.774421677158931,0.434149096599321,0.861446335314004,1.6265014896102,0.522358930532259
1.49862782620696,1.65760933461739,0.703134268596396,0.786216151961371,0.411090044330671,0.876523642546186,1.66701473608138,0.537793860127779
1.57862342389064,1.65672816666162,0.685077361183851,0.799389021017589,0.440565678723837,0.894759500062852,1.61328031646285,0.548860122998042
