AVER,AVAL,AVAR,AIBL,AIBR,RIML,RIMR,AS10
1.27608209193039,0.232714344612486,0.0433488520100995,0.184922305579393,0.37306073778545,0.00792504153896256,0.233256649883907,0.0245977655601579
1.26490320701603,0.261699160320061,0.0386716085580673,0.186531090030768,0.374982185716375,0.0260532836700681,0.255896728639719,0.0383348405682995
1.24264413166509,0.263721914535971,0.0391078820491055,0.181617880554123,0.362778840669375,0,0.247807999328459,0.0530882555737351
1.19962038653096,0.257765748438778,0.0430782182457099,0.18716631576126,0.35158180513214,0.0140983666420412,0.243408525279048,0.0579628139071525
1.29101802911558,0.283968979215443,0.0607799026289088,0.186483911488129,0.36520657617548,0.0100653728789221,0.242686152237839,0.0493606614449045
1.30155182917712,0.308310449014576,0.105348666214719,0.221726813624978,0.411453689805228,0.0121138710479687,0.253557486151032,0.0326480890846197
1.26690200823496,0.385911082651924,0.17261642929638,0.239865032914783,0.420007634227086,0.0248760052863068,0.271151625965431,0.0321766744583307
1.27169323021765,0.491781397732797,0.291158279375872,0.28565375872286,0.448179727477506,0.0742576948292998,0.301849411234651,0.0496945274800218
1.29410611810682,0.575953511274272,0.448005946709586,0.272618463780748,0.468369361852944,0.0890014402582097,0.330899999307659,0.0702004258697274
1.28792365162832,0.72309245455537,0.645054405076794,0.332502402466942,0.472427362455387,0.164461489591794,0.331926593795202,0.0374702763652867
1.31538645607296,0.866075702130621,0.856077224619199,0.330896533595466,0.472497264304373,0.201899124094718,0.412482606719792,0.0724488927463621
1.34105935176696,0.975658356420821,1.02290354635137,0.382499682206336,0.441253730995066,0.28029383311248,0.459488839355464,0.0314660323595662
1.3035433788556,1.15483476306743,1.2205086447258,0.372570090355777,0.426825826549873,0.345219183336283,0.483734249291248,0.0479268738327301
1.3474451801015,1.25231604681679,1.41921931737259,0.42282553549779,0.477506647342204,0.38618756159457,0.558630944592103,0.0444673900666686
1.41120598575963,1.38645594249196,1.57298906895138,0.434730745095573,0.496307656373017,0.460730968284138,0.607239652125496,0.0317998359966415
1.39710737490147,1.49097414223605,1.63651261241335,0.482533547697442,0.501878494153689,0.524630562257624,0.696768621518945,0.0558222602808776
1.38240144851539,1.47886735278846,1.72141354372221,0.484750099324482,0.505903479280252,0.59992232873472,0.761929754999217,0.0473217064631208
1.43182186618125,1.56414749614064,1.78793189516506,0.549916510444152,0.514433780015185,0.686362106856937,0.823326118117812,0.0750232863736932
1.45943352288358,1.58982964650552,1.84298507496822,0.56883689059124,0.529940023410837,0.715147102541451,0.873065470025782,0.0453421390653853
1.48721560554483,1.66105802073755,1.90385582676696,0.608605495399602,0.556260474284778,0.790528493412004,1.00262110495352,0.0400735470004481
1.48026563412559,1.68603090168318,1.94305569913843,0.619197093964546,0.585905925387768,0.879898591620339,1.0442216503866,0.0430170031908532
1.50250756476141,1.65527334147457,1.98009159264669,0.60791743226201,0.604630485722096,0.970313259665788,1.16731890905266,0.0305323700866966
1.52721052980468,1.6922034622767,1.99367682837267,0.645412226547103,0.623347728277537,1.00736628104967,1.25511586092484,0.0306503868820299
1.57339190621053,1.69901320571208,1.99662025220459,0.695046842871795,0.629289356013877,1.08742557672911,1.32106646522764,0.0304634978211296
1.54909708309472,1.71261608214813,2.05400685978621,0.714889372022943,0.676321225917447,1.12406324400889,1.34252879958705,0.0256827355587517
1.57148801805528,1.75817888295338,2.0794158237904,0.762575311438082,0.679886535074854,1.16167131817453,1.45396583751377,0.0309231120462209
1.60142194196293,1.81795962971924,2.06425444405115,0.790621040840449,0.666345837486754,1.22949294732602,1.42628734114539,0.00807176579905472
1.55715076892865,1.70898655132614,2.05990611710927,0.799948647426867,0.651569804277144,1.23135369941135,1.47125609660839,0.0171742396587198
1.54541685170149,1.71534185677502,2.00958084610597,0.868509898688863,0.657092942818689,1.26773221213157,1.49708179798325,0.0225772221352334
1.60166602396164,1.72939900369492,2.0385020905267,0.847549970176033,0.682534374965227,1.28314261856777,1.52246648666185,0.0430627313689487
1.49446160255209,1.73113316073973,1.94723713883399,0.900286711982304,0.653141598008695,1.25716219856812,1.51387519728228,0.0468802128859488
1.48867249969886,1.70123981423779,1.98673792012586,0.894246050925054,0.709775459218838,1.30551290875175,1.57419727166845,0.0751509033716716
1.49123608927813,1.63360180486526,1.89742811960466,0.879623837512756,0.66874138199601,1.25094381440495,1.47552824583631,0.030773395192556
1.60792521070432,1.59502028557452,1.90030663737856,0.923317280819051,0.737415382048558,1.29270134986965,1.5561670847463,0.0601417301705247
1.56404797050668,1.63754651970704,1.87270574262525,0.932331655506766,0.735690078280773,1.32279524108865,1.56430363880676,0.0549950548292024
1.58381764481337,1.69699466156705,1.88820130501093,1.03218910914013,0.781430080711382,1.28389469429855,1.58760370206483,0.0383840277952637
1.56978216251308,1.68430020116394,1.84804073425512,1.01684952065189,0.766295869772601,1.33488640070725,1.55007113999219,0.0637886163050216
1.53618591183664,1.63192176109385,1.83786208123365,1.05116949506855,0.77278290048739,1.31739166193599,1.56007371383244,0.0540887155727925
1.53514822502116,1.54719549982979,1.8099378192716,1.01467234082596,0.753511658914738,1.30593928075751,1.5308004313256,0.047844377992221
1.58198954355897,1.59859818052689,1.81420150816463,1.0637291887322,0.794197586795782,1.29673873520206,1.55883524584928,0.0535319039581099
1.5582268147724,1.58393109106265,1.802511999933,1.07341465644736,0.789270282789252,1.34794713567195,1.52649670021892,0.0625936856388913
1.57012296173954,1.54201381318921,1.80768783237639,1.04780004381531,0.786010147940262,1.31352500210808,1.56928968380886,0.071513176348749
1.61915888945086,1.6191373256883,1.87344890646642,1.10673187280733,0.85190487973838,1.37862372836933,1.63893972059948,0.0604513612565493
1.66786450562911,1.56744585768697,1.89773182759462,1.12751445945692,0.913055899754401,1.40060610526089,1.57740181551405,0.0652241667290146
1.6689360827459,1.58349747983393,1.86404012655175,1.14331889252259,0.904787681208851,1.42339775222652,1.59157353710964,0.0909946150691835
1.67966013949203,1.57693111032454,1.89254539558314,1.14060122455027,0.895625760930375,1.43071392477067,1.61600028194746,0.0679805977559538
1.58828694656873,1.6031558010443,1.88654824209071,1.16168468871477,0.890100891239842,1.45304263796726,1.58526346471276,0.0714118216464212
1.619445285819,1.59374137292328,1.8641469358037,1.19627079492712,0.921414851486628,1.425321545419,1.58862879920227,0.0908402809793604
1.67727053104202,1.61922354901067,1.87564826697425,1.2165112190659,0.93679458208093,1.45517652487417,1.5657251353972,0.0944137869835595
1.65767317368175,1.58926341112255,1.88517248356,1.21024197192674,0.936342713481096,1.4444582113938,1.59902316665132,0.109289023896344
1.59452225650054,1.52414067225149,1.83642086729942,1.19637241504995,0.930125658928627,1.3704721702059,1.57176889802594,0.0768433290394253
1.62983550203775,1.53759903410393,1.85552057762773,1.21911919038567,0.932002799179175,1.43651282311663,1.56328580734198,0.111354306290016
1.57436603818125,1.4856968617057,1.83337862748746,1.19511828046371,0.965861104832816,1.33345547671475,1.53570872829193,0.078380107188963
1.52870886389904,1.43465905386957,1.72968270884318,1.19367427696477,0.940710103080161,1.26384775215593,1.39314350513385,0.0710584017764563
1.48539553032355,1.31208814341091,1.70081491133449,1.13640547281023,0.947613654375856,1.10458733580255,1.29818215898569,0.0448327141196102
1.44725999951665,1.2281040800431,1.56133480531916,1.14129212770121,0.913982843523255,1.04867691587109,1.14663571177317,0.0901169150911511
1.37632078755203,1.14317804615768,1.44548466937033,1.0855233431062,0.90192855831292,0.927826333914061,1.01465976228031,0.0581183934541007
1.27208781077286,1.02781026253675,1.29808509170568,1.05681935472093,0.850853933166126,0.803354318397911,0.894323638356101,0.0450645018863663
1.19621572487206,0.90226936036247,1.14906044962312,0.918884275715059,0.765130728880726,0.75362369398819,0.7661822719875,0.0798803613981777
1.21076403726471,0.864130680002239,1.06217299508572,0.936684502759174,0.768634948295775,0.565124157305456,0.681924766094381,0.0680257486477638
1.22468372644499,0.841683826514739,0.923883849723632,0.856810549678286,0.723746675855116,0.475988969075914,0.589951715851897,0.060419446579642
1.13505722305256,0.738960322044884,0.868803813319626,0.820433924661035,0.689458080159653,0.437551875767203,0.542188996429655,0.0345596217735903
1.10408091177806,0.688398882403975,0.793007889745262,0.789635953161357,0.669538157233553,0.355856291763147,0.45614108745311,0.0442717980767164
1.08929863176615,0.620472229294829,0.696240851403678,0.759381296435176,0.664192709153779,0.313992189282627,0.426444693375139,0.06349694166353
1.05422045806687,0.612176781216004,0.622147466402079,0.746172849201443,0.626126743536516,0.274348349900337,0.379406587403331,0.0669077856490526
1.03703030048122,0.562125055038387,0.553050218108484,0.700623116285575,0.603044251322526,0.248448095529507,0.350599146669952,0.0747905357735758
0.996454591342257,0.51628440020683,0.516302348222833,0.674767652680355,0.613495860338178,0.225374608560559,0.316540073488014,0.0573460160712123
0.99627878488051,0.519414248835163,0.463144642751899,0.616978384431263,0.580829056540878,0.205440521953102,0.303603555898801,0.0713064912916602
1.01412949645775,0.442422591853464,0.416358208041653,0.605663532796717,0.571889899143961,0.184595847350419,0.267185606134666,0.0714243722804378
0.997770199930958,0.418767671627651,0.373952979750899,0.589138048867912,0.549143240475968,0.165454971705644,0.273019446612954,0.0527602321896191
1.02150184031384,0.386812458848476,0.334220180477581,0.535345922022332,0.531342714432073,0.156725311518082,0.247396299283584,0.0535488936615059
0.966159509396639,0.361783360976867,0.281561901543744,0.528327739138414,0.497631288900095,0.151670069562958,0.224884967261664,0.0575491959891479
1.03891009500652,0.334770602474119,0.276363796971636,0.507273998506762,0.483403312996395,0.172849205043633,0.20983645862042,0.047239386319698
0.999005324376995,0.342853920863266,0.245154358987277,0.47997930124106,0.466039228600727,0.129579124763052,0.196707843711674,0.0476418286473181
1.00299496607398,0.318600500008241,0.227444418030929,0.475436114893017,0.465456569733221,0.132049941181583,0.18315513866678,0.0254814540386865
0.942559876444233,0.322904887930793,0.196289599179613,0.459019519076035,0.460653934166314,0.135281174713986,0.181322780130207,0.0257009487574685
0.996687132654842,0.265450330067747,0.202269342231898,0.418225135756327,0.479668377122478,0.105183125796243,0.204892722884979,0.0626714024414795
0.970238204637121,0.274464454287388,0.167243260733132,0.394468741680379,0.441755144189517,0.126266114493562,0.152789921109138,0.0559594322132681
0.937812349200027,0.270878543558507,0.147187829142361,0.376285310190487,0.407998678294902,0.107862294892866,0.157187453472915,0.0530689086282925
0.957154206719924,0.221203366927707,0.129615675593534,0.343359159953456,0.422035613460887,0.105930004403594,0.161016182950154,0.0382261887471507
0.974024300428417,0.216719796468613,0.11701124478893,0.354015135203436,0.411664105942736,0.0908907245511431,0.158516767256978,0.0555202307362429
0.970364112725939,0.205941741176679,0.109039817949833,0.343603626673387,0.403438766586442,0.0714802741143337,0.173243505890234,0.0274853731990841
0.893447033805805,0.199574229879282,0.10105162507057,0.330752042924713,0.381875725143057,0.0704963806932024,0.162847807086684,0.0511620431919265
0.921652863251878,0.205651575103105,0.0987155352961888,0.298166250381379,0.365029423602998,0.0708947142180822,0.176705230339091,0.0425393305725909
0.913070418465273,0.191571090724856,0.094345367166382,0.32460445307683,0.385870484777982,0.0803992135370197,0.10365209759491,0.0259281592541851
0.990455003205211,0.208187204565325,0.0990710408115646,0.340668845429813,0.405570192336052,0.0932250904941608,0.0967352334666047,0.0470029824408851
0.915711188884524,0.15924331169962,0.0925904382011449,0.297979776252259,0.403150173518276,0.0879895083562028,0.0918786081021039,0.0720821940101952
0.849160257480715,0.175416120089184,0.0729586969718715,0.282895555247027,0.409136379840677,0.0656032630033094,0.0904638881527119,0.0557149362130446
0.919449170709528,0.183676499357895,0.0712149161773186,0.300494410458784,0.413916052542207,0.0423198902048589,0.0888427152201477,0.0481695324912705
0.908394812317873,0.164199090746354,0.0735093592031784,0.289497172931585,0.437046972873182,0.0530843281556261,0.0847379042931156,0.0463766270671429
0.895902127473373,0.170553365617549,0.0624471434729067,0.293039377771666,0.435995355799237,0.0508266457687386,0.0896745232418703,0.0323876030391807
0.872212058880492,0.150089642877411,0.0671299544374088,0.313422786968068,0.462704598752081,0.0479464259524337,0.104026696453217,0.0529948908817867
0.853412135505054,0.195939456932398,0.0938220979654852,0.320345926310861,0.454409538523944,0.00268072823365118,0.091137464581592,0.0474618345329655
0.881649552428006,0.222972340475439,0.153210077839913,0.334017635469013,0.435910277174205,0.00395550465285799,0.0932136361637632,0.0701221293262893
0.89198822422207,0.274041654235613,0.239496901703667,0.357717037836341,0.458364273893658,0.0236911391023459,0.10135081624371,0.0323913217413756
0.879793664074686,0.370745846640212,0.407779139347191,0.370673590035542,0.470772349490433,0.0359396156470121,0.14033469518826,0.0794031883137037
0.883185857830692,0.49434557634671,0.567549061643789,0.386518217362255,0.463614364154358,0.0633083692127018,0.1707547413706,0.0503519438662137
0.90885551290499,0.634468268846705,0.763580829571609,0.438757425996204,0.462735875644274,0.100796935525186,0.211081800844448,0.0577061017842919
0.959231739637235,0.811149837304426,0.998368781779515,0.437134210198204,0.494743797154641,0.130434597264361,0.301983966375834,0.0606899819943624
0.947793463414027,0.952901522986048,1.19796161068555,0.464636722817499,0.528835953829999,0.190187510399814,0.385779667658664,0.0545877531025414
0.970192230596008,1.15513771323554,1.36145061276527,0.465830361151564,0.483822505187455,0.242565159697778,0.436981174945311,0.0802360757618392
0.964112837957167,1.25044549870164,1.46022902630347,0.510875627656175,0.504417555516233,0.304172562384838,0.569100513573894,0.0728125951590654
0.95708520261035,1.32785614395154,1.55311835613718,0.541443055562564,0.484620850125121,0.39109814161917,0.650401006397517,0.0882974822439437
0.92790787911297,1.3466883230976,1.60700408377188,0.52568102889858,0.526175148362772,0.433522312105544,0.709728346187616,0.0525790074306687
0.96154645915949,1.41255168903,1.69873382814949,0.564316295425796,0.545186010109449,0.503436147234081,0.838805379944225,0.0795892179856507
0.970925860516717,1.45025615834922,1.72598948779855,0.614148190232739,0.543054404730733,0.561237878336614,0.891107210499701,0.0716575542104775
0.942313086616431,1.45928088597141,1.75026242753415,0.625593109174742,0.560733822700947,0.651579994539055,1.02728188113968,0.0626688908232917
0.963923196922963,1.47883331701183,1.76600473567063,0.627577975711441,0.572177524114638,0.709037987898284,1.09865184417348,0.0981553930120568
1.02058490585519,1.49372028944835,1.81781665934011,0.684690038466209,0.590657287523831,0.792558307922339,1.1797763535564,0.076096553154204
0.985579624387459,1.50411911225082,1.77733493925701,0.6848270955861,0.584555336112758,0.835681569466175,1.21779957064207,0.0904024619493464
0.986350413061718,1.52025829640043,1.83081138792612,0.752424823903637,0.612140785322193,0.869092368797238,1.33274261269573,0.113489571112589
0.97621147592541,1.52175839261893,1.83337176422146,0.745847281047699,0.628366741815411,0.938782727618517,1.36581995904986,0.0896216320087676
1.00397940748222,1.56279837183998,1.89401524383303,0.779547469006398,0.686755795220518,0.973531370461544,1.43801091635159,0.120046731602079
1.03192841963028,1.56866466851025,1.87636882905673,0.814370097253142,0.684625197041968,1.00826907335976,1.48698775485886,0.12166866842598
1.01910456448324,1.56968819763355,1.89288308677861,0.812292222496591,0.668031319038964,1.11217178385788,1.54551224024301,0.175672919158954
1.03142409480919,1.55579559358162,1.86209488329421,0.84072051412677,0.695878881969354,1.08888435730316,1.51841767556883,0.177355830729885
1.02835922242931,1.57483811356325,1.90847632680416,0.818729975496626,0.681069172749274,1.13408690997233,1.55830084653297,0.158000439846204
1.03254968181256,1.57153968742514,1.90763398522796,0.807999014528888,0.710579273195865,1.11157317918184,1.60355729952074,0.186677414949021
1.05653522235961,1.64781972520217,1.88390910670884,0.858890547212182,0.695814817476436,1.15121514759969,1.61329543399051,0.183522525225723
1.03363250384228,1.60603413883644,1.8750138157818,0.873492427777163,0.722941113671068,1.18370730339422,1.62655316054329,0.190551389177922
1.04037980973874,1.60631508826961,1.89816009285543,0.865644838555911,0.737790877314057,1.17074344281015,1.65864763892583,0.171439908953491
1.07728853170473,1.5672777581018,1.86862640158917,0.921282494748098,0.742438183641413,1.16506259712279,1.65089499392196,0.161760088605639
1.07027080459387,1.53690638726629,1.8810945392582,0.930135747134732,0.787145799993951,1.17786555476563,1.6653099831003,0.186574945847443
1.09970034925201,1.50989278859664,1.86157989394321,0.97467650707345,0.807880128492664,1.21138409046529,1.58743276045598,0.190819018405875
1.10020426655163,1.55916635618324,1.87899645257822,0.990714388225679,0.847146292609517,1.19085085348382,1.638628436963,0.178740619908323
1.12000252740585,1.57679025696452,1.8817186772983,1.03215550332542,0.844838231041803,1.20704615548523,1.67470607207828,0.217662308882453
1.08449587501924,1.5312145768029,1.84953365407643,1.03666068325315,0.839334703593063,1.23061116040206,1.65864091041336,0.197900351689772
1.13673546922183,1.52332811736823,1.83735979374263,1.04569868950043,0.853128987128388,1.18655174101575,1.64226258805827,0.199583228316909
1.09305713006997,1.50243159619264,1.81850463212154,1.04092943037531,0.861434498632386,1.19003173486087,1.62974559739357,0.187850374792761
1.17264544914293,1.52269290239941,1.83778345685945,1.09359460239516,0.846305459534264,1.20098103449185,1.68587394463165,0.192175737332934
1.19003572173276,1.50382431981589,1.81630910362012,1.07265436183303,0.864263241018785,1.17156479619618,1.64708126153747,0.200729083733006
1.16397897497728,1.49110612564353,1.84196710003657,1.06492763680324,0.881280229801709,1.20672130928557,1.65601396469511,0.173954345486917
1.19906545510241,1.4992106368244,1.8304040800484,1.08492633846164,0.885612930175462,1.19072147109617,1.63410914093489,0.200314014959354
1.20624909122763,1.52760592646422,1.78186759608593,1.09397173372548,0.891623232315037,1.21568208555183,1.63218720383045,0.198561634894513
1.20249103971913,1.50526867186497,1.7954109057312,1.09906496079749,0.912244127036747,1.24701764751382,1.66343514934238,0.215347347750583
1.18993275311395,1.5111678537721,1.78537363446713,1.13492295472726,0.914361072386511,1.26711448204132,1.62798238484275,0.204183625946095
1.2460181042687,1.51142637786901,1.79406104134851,1.1319338777287,0.927384172976479,1.30718620059516,1.64578485531684,0.204484249971949
1.26324830696704,1.49466322490302,1.77888921801273,1.15793457863041,0.948876975165094,1.29236636927931,1.68874586744988,0.202284667380561
1.31655289179119,1.51253071304196,1.79997704417392,1.20010963932097,0.972734184427845,1.33166059816883,1.71304564539972,0.194657810410405
1.36911166001773,1.47011313641643,1.81505957238372,1.17303099214948,0.988224268813985,1.26971798102088,1.63045747889605,0.181888255094429
1.36235961384684,1.45777157683876,1.74546568632721,1.15215809377731,0.955246599850509,1.25611282139184,1.67443634251142,0.195360672437355
1.39004123494792,1.47743426931822,1.74367827582195,1.20762164001556,0.98075814731239,1.21183520077854,1.63874507871329,0.180863328263417
1.40170986794948,1.47411327077132,1.75220500964511,1.1908373824059,0.963981355167951,1.25078532812612,1.63582971928316,0.168093764242267
1.34138943527489,1.48268303845611,1.7482344430335,1.23740436026372,0.986463852454935,1.26966902411822,1.6210142758652,0.191445026578511
1.38499866419696,1.4940675696782,1.76834323996769,1.20072228766993,0.996651137115736,1.21417746634917,1.62686319197045,0.189956863756102
1.34645491843184,1.47097657252505,1.76488844777158,1.21223659240503,1.00814010607548,1.26014849167352,1.65607448494658,0.205157049649642
1.37009849092478,1.48445553332306,1.82060699483164,1.26434897856799,1.02582244696498,1.25085567119167,1.63957216557484,0.19519258063424
1.43403542670842,1.48762839418417,1.82265684679418,1.22649838392672,1.02915985231101,1.25599908234569,1.6417029817937,0.16821452735335
1.42910491670706,1.4858698331447,1.83908778718769,1.29271217581545,1.08582709144428,1.23187621820046,1.63310738938926,0.194492842956141
1.39188211782569,1.47855926882735,1.79256243539411,1.26956404759532,1.05986532690065,1.20921494107594,1.56089987717028,0.196622846624497
1.41197776257073,1.50724240833675,1.80202971147446,1.2639243609269,1.09418257338416,1.19034896727471,1.59408047495357,0.160192795002742
1.42805681504343,1.47224944915205,1.80494748858163,1.22304459983475,1.06554325373155,1.17347185465123,1.57668229930429,0.197020741973578
1.44908993709386,1.45641692384004,1.80149991411749,1.27617976348963,1.06642229945989,1.17746490852083,1.58068592085396,0.203703953471243
1.40469685303106,1.46300288465515,1.78529613252366,1.2791499222105,1.08041304810902,1.15109717289795,1.59492436280831,0.148959392789358
1.40283447077037,1.47722419655915,1.77642610799459,1.26945261994273,1.08523875794815,1.16512860059029,1.54383061562761,0.199304692613923
1.40972963349716,1.49505816238922,1.7612122178335,1.25647568509976,1.06192127279953,1.09191529369878,1.53032535586277,0.196922116108299
1.44561427333288,1.49928364882434,1.78679078578587,1.23939593534506,1.05967926723212,1.12065393104235,1.53043720784318,0.197812161081664
1.42123989353587,1.47686844686573,1.74797697897756,1.26884210437398,1.04717369315562,1.12053998411126,1.54075678396995,0.143474126012469
1.54016167841193,1.48751026901443,1.79232780366058,1.28358018018819,1.06534131511606,1.12125336725814,1.49866863844867,0.166398480852892
1.52581263177702,1.39940206265824,1.7816891706202,1.24941140982602,1.00232411560803,1.13015837839005,1.43246473223324,0.164341122526313
1.44562187336089,1.38187389035115,1.71983243947399,1.21793419142668,1.01439757342353,1.02285810042432,1.34511980553299,0.166674362951044
1.40961318566039,1.30065853757742,1.64003323929774,1.208489875736,0.993742857463747,0.931635435600048,1.21651735158414,0.160673588106476
1.3262687714913,1.19004312564515,1.52719172087346,1.16740877536885,0.959633137617273,0.846184098381959,1.08311620441597,0.142497021555442
1.2945535689402,1.11319397370318,1.44390347684912,1.12050902653588,0.924122316367693,0.743568923241054,0.94052960716388,0.150745369410492
1.21526825209475,1.05291211205122,1.300647953977,1.04818132395396,0.86942592163991,0.628888444170583,0.818749451167886,0.12919453840945
1.17280309704418,0.973735747488828,1.14179677450904,1.02207486698032,0.839326090004051,0.555506308724628,0.712054503548455,0.0821741496175374
1.12147378314855,0.866422650165912,1.05101383000829,0.914266274293447,0.775327931045885,0.501077718609608,0.588216211045069,0.123616250301158
1.10215968035882,0.812390880921096,0.964263188817785,0.896098682961198,0.753652542104201,0.433086429363921,0.528888486616511,0.119526182909239
1.05870359322263,0.77907099906214,0.865494854558282,0.84899116507226,0.709298756906966,0.358942083796513,0.471626948209565,0.081734179647253
1.01702668595684,0.717747366178501,0.795850279686363,0.816210561961198,0.706579453246901,0.301095501518825,0.438462140832476,0.0988450208960935
1.01368280748105,0.670564107135107,0.719653704056111,0.73910184503666,0.693698319645735,0.296735088979955,0.376215027894077,0.0820100039624075
0.995593766229758,0.607633579350786,0.642267465593237,0.730061008934319,0.604510693535083,0.260970148651245,0.310642108811387,0.124021242275576
