AVAR,AVAL,AVEL,AVER,AIBR,AIBL,RIMR,RIML,DA01,VA02,AS02,DA02,VA03,AS03,VA04,VA05,VA06,VA12,VA11,DA07,AS09,DA06,VD07,DA05,VA07,annot
0.07326259692007,0.057050640943025,0.193769129276125,0.0295223007731945,0.0107500282112758,0.119509397717797,0.0689056976171954,0.0142842313727268,0.0743354102683708,0.112386076364815,0.23651501360069,0.267904711320247,0.30533462683325,0.150136583098347,0.30797105035049,0.29005828466263,0.27102765677745,0.126367450538687,0.293424824251432,0.313641572285405,0.189384468654094,0.0747965242027094,0.449529888652311,0.411562648633967,0.338146379043979,1
0.0779245127022559,0.0506199389377221,0.192474569132323,0.0367942934951144,0.0061887785614438,0.13152858524208,0.0811133095645143,0.0204873438015206,0.0845141339765063,0.131243802181717,0.253087304613786,0.257982406396595,0.331122101429923,0.158277584049533,0.315076034918408,0.296180201419244,0.28320875278561,0.108599138444062,0.307092459764823,0.33328297032578,0.203649594303426,0.0692056630227064,0.442562751512997,0.409999681841379,0.341894968902479,1
0.082056962452023,0.0474767258624827,0.18927222406674,0.0219544505530762,0.0090137223539972,0.123642178286084,0.0801384383077424,0.0145687778144147,0.0766199949492938,0.12199237987031,0.230164026575659,0.259090781723617,0.33102320299243,0.144399045974334,0.325794715950857,0.280766294984329,0.29051659104294,0.119204237927698,0.282689423111812,0.333219463840512,0.213687301268094,0.0633180064085974,0.4439870151111,0.404975860008061,0.353302540925971,1
0.0793667976745365,0.0543499111368737,0.177541409383542,0.0156214083345405,0.0105270463286415,0.127585381764082,0.0595743959759149,0.006032384563781,0.0651804098857101,0.11789599500606,0.233683541711745,0.263178361555652,0.317335244828132,0.143601729649554,0.316681848218549,0.281753919472282,0.239148984490513,0.11758662789423,0.305724676480955,0.329570238512086,0.218753586005928,0.0800518637183323,0.362222909246002,0.237012750047447,0.304514572856209,1
0.0787963649391575,0.0524500564074795,0.179516832116327,0.0147202679871441,0.0095804046457937,0.129822391429485,0.061319790448203,0.0264059097886266,0.0603444602401435,0.123505149510453,0.216071816041656,0.25965328286032,0.321580687307032,0.159136661857677,0.307746795043161,0.28333304720334,0.271054941412235,0.104840755024082,0.284438278443388,0.327709369843392,0.199869099326121,0.0663072471263061,0.334840683805098,0.206311616621612,0.355348148165385,1
0.0756447068412629,0.0469955290973102,0.193060261673245,0.0117642577964449,0.0042292737018792,0.114504562534184,0.0733084442902966,0.0120078598392246,0.0573476865084172,0.123001643930466,0.229661112359882,0.273312020288234,0.308653410182329,0.143204641694367,0.310187316870215,0.288114233779993,0.260194432058359,0.125917427552993,0.284390689342389,0.33898124468164,0.204274074716804,0.067172636448884,0.433959977749917,0.374107265854448,0.362256504028216,1
0.0828011711386245,0.0497542340049472,0.189399185347877,0.0205276808183699,0.0156056921092596,0.101309997050112,0.0827302771951534,0.0147964149677648,0.0758334096537928,0.120563184225669,0.239626537368291,0.255309694320714,0.327545406655508,0.168274220981105,0.31281770456595,0.296736567415887,0.257816454473988,0.0765238149558592,0.312503776718597,0.330822474124914,0.206896318271283,0.0776240488668464,0.448560215306405,0.390741698146992,0.340806003419643,1
0.0846545326895622,0.0480772132208601,0.202364747806723,0.0194130593398992,0.0084926351891269,0.102940360026592,0.065719865160747,0.0176418793846427,0.0548641306209721,0.121061301661754,0.195275163532613,0.260498358043012,0.311629174876188,0.153097644950465,0.315234800083721,0.277296531287899,0.262452065624266,0.105711487802884,0.309970301973042,0.338741019413241,0.20124848193767,0.0783560758346606,0.45200748452078,0.394928216341424,0.338774005794429,1
0.0748464518479918,0.0506661794817077,0.187290215451451,0.014660495334354,0.0057604014879899,0.107679787283802,0.0749829608778206,0.01001603474741,0.0828533928058082,0.137419589585901,0.236086092039168,0.262899003538929,0.322554945556328,0.158996390014106,0.308565763128857,0.278375386563747,0.26759432690501,0.0985990527752461,0.27912992865036,0.321298255657497,0.224217173158422,0.0743580224900803,0.461210713000595,0.409218198445085,0.336840457709776,1
0.0786327734736132,0.0491447186262571,0.172928104016283,0.0135675142401083,0.0137317323925944,0.112419214541011,0.0772106151143355,0.0227637153350229,0.0640848089384051,0.124795437994157,0.22010397351141,0.260897435033206,0.317941556225587,0.179555985275552,0.313050753447017,0.298539281482045,0.249818405611774,0.101704021588282,0.309918901051354,0.332585802446069,0.234418010833608,0.0695106854479378,0.42813449202857,0.375781873132221,0.352860363579715,1
0.0683988782890665,0.0452762862687769,0.181165462310038,0.0119732104825362,0.0060804358550812,0.107679787283802,0.0648449897623463,0.009503851152372,0.0641239444629595,0.125643960133024,0.228045949998661,0.266586634641542,0.324945856304143,0.158766790827363,0.321482672754448,0.291271858977597,0.241404663208976,0.0809845477445537,0.313921426280348,0.332823922527111,0.205741914151983,0.0733079366321371,0.435712262313909,0.376284255315553,0.331392644110134,1
0.0757235655167396,0.0493662448229725,0.194323881649585,0.0008534414427588,0.0145574384292619,0.110864682400647,0.0821948755686714,0.0156500542928283,0.0807435618038364,0.105390524575588,0.240409798254176,0.24947386319794,0.326029734280265,0.143569976570536,0.302583070415213,0.289297712964584,0.269451569877359,0.0914380191174394,0.288340728867454,0.343176766129195,0.2027379056289,0.0917499784478817,0.461924383824088,0.408436715048791,0.351886000544168,1
0.0857561734460867,0.0445701040561816,0.194974554128557,0.0128875078903554,0.0102912543865379,0.118068611831605,0.0880302926893071,0.0122354969925748,0.0839499624542158,0.121040861437298,0.190323551526512,0.263911457781438,0.331816721319047,0.177038070789942,0.302384832705845,0.279177398153359,0.278623269877022,0.10471982888013,0.307633532967554,0.313287316035171,0.206155165508376,0.0972493227887479,0.460226135861927,0.417647055076542,0.339665520211698,1
0.0832005674997485,0.0394709270625285,0.199495241912621,0.0106710767861338,0.0183648486472481,0.118447766012182,0.086012304745546,0.0316984736040193,0.0714701861464093,0.117607757122851,0.237209542259758,0.245174732309336,0.305903096065327,0.158014138174168,0.31907325793738,0.290201354706513,0.260850084234648,0.0846133536093935,0.305428875507451,0.32858828556492,0.191440850657352,0.0866756665976104,0.440969791643851,0.398779813080301,0.354529340520367,1
0.0804283837254045,0.0402339651709759,0.203880286204601,0.0059780943354945,0.0069966807866448,0.105897762635091,0.0699290018859865,0.022877533911698,0.0592635835496016,0.120271155877374,0.206592207344854,0.248216678972974,0.306976798434765,0.159512464781874,0.307987346298878,0.265881653172107,0.258628238769918,0.0762905580456826,0.292147430523284,0.3369541831666,0.201349760453622,0.0975057383021013,0.438279649124463,0.393141968578466,0.357881503400114,1
0.0901331027732555,0.0422049909752007,0.17862258668383,0.0151815842353998,0.0054809684958282,0.112191722032665,0.106539292865701,0.0159915100228536,0.0727155482842121,0.116781193529818,0.192611133187961,0.253448575566475,0.325067566990221,0.169106430799312,0.318065468617588,0.286084939622311,0.250855893218985,0.102011250812777,0.288334426232423,0.315944647253912,0.203588148443595,0.0674874245774366,0.458138460524346,0.409218198445085,0.344226256915845,1
0.0845240598921972,0.0465350313090886,0.209983786317387,0.0087837821269971,0.0145298642334541,0.113594592500799,0.106893276815518,0.0196906137647948,0.0717557592315244,0.116507755076675,0.216034377527352,0.242416823932112,0.317761105741364,0.154769392220498,0.331847111707813,0.284165469055583,0.270859258456748,0.10700647267508,0.304071661545394,0.318178952768758,0.198730893483021,0.0943443622740612,0.459825781716519,0.425182787826519,0.347368111139782,1
0.0746015277231727,0.0351137748551884,0.195723937588154,0.0220496741992298,0.0178009889109279,0.0945231372177879,0.114636840127006,0.0309017435672936,0.072516189597249,0.119264633323897,0.216450917847922,0.255471546446323,0.322858600041171,0.169167145477873,0.312824261031383,0.283353688366059,0.240044214012371,0.0822430284745949,0.284032493779541,0.316683568016202,0.201600723954446,0.0746317390496127,0.419446366798003,0.390685877904399,0.342861072157854,1
0.0798901092395282,0.040049588363402,0.198164330967762,0.0260965072753506,0.0044201218760129,0.127206227583505,0.114626728922561,0.0381861324745009,0.0852270979881918,0.111123428341522,0.205218479182181,0.245161300458891,0.330303949519325,0.147425707594093,0.294155089901443,0.296902484548277,0.24563825753733,0.101252889488894,0.296271968704359,0.312462784320364,0.195109874337414,0.0809856006803254,0.419898740988258,0.393644350761798,0.339990420959064,1
0.0751907816058127,0.0455131059188101,0.183453704353818,0.0252296737391561,0.0206782585396205,0.115338701731452,0.1356460352431,0.0314139271623316,0.0672625360361409,0.124281195674151,0.210767633459899,0.257344910784665,0.332843070830701,0.172558095168997,0.312837792521634,0.287617270213463,0.259269981160865,0.093686043228295,0.291926351796047,0.319342653557741,0.187528397809244,0.0839645944150391,0.430993548136805,0.405366601706208,0.340374429114867,1
0.0788372346698871,0.0441942179867625,0.214668053269322,0.0103570279477705,0.0227324275674698,0.110220120293666,0.127672017264405,0.0376739488794628,0.0599720915362142,0.121992794481676,0.233559729302234,0.261269769335995,0.324924327119963,0.151166639024279,0.322905344386642,0.280701692872003,0.2670665215671,0.0967185987494248,0.304637180838238,0.324540712006618,0.221274658969784,0.0798621682937198,0.413333064902206,0.383038504669237,0.341992637799088,1
0.0756662122144529,0.0362335499367542,0.216250259180949,0.0210074870386285,0.0305899877744109,0.116097010092606,0.1512594788785,0.0421128733697923,0.0780990077931002,0.130406980623654,0.217833784545583,0.247806644587982,0.330193031126168,0.14359649562554,0.287935491378131,0.296085346610413,0.23793634821398,0.103762059975792,0.294321915372036,0.322355059710688,0.233433539718244,0.0851613527857207,0.401102606599732,0.373939805126671,0.346097835409091,1
0.0781587363404981,0.0481723810264006,0.230295396719922,0.0321851496598142,0.0260593519955151,0.116931149289875,0.18784935292366,0.0333488429658085,0.0774660584925086,0.117689828025367,0.225462692511642,0.256448247085763,0.320476598406081,0.180080434481742,0.309563299426543,0.307687098153569,0.248615553303031,0.0903159650142142,0.28576462582076,0.325386412549848,0.205901800414835,0.0911114914926359,0.393390302677697,0.377568120895179,0.331623405612279,1
0.0701309569292002,0.0476037445141063,0.230590927169706,0.0299325914629656,0.019794147316557,0.114921632132818,0.211844720322387,0.0552589189757681,0.0746864675480378,0.12454096379673,0.21310179217064,0.254708783083439,0.313610571605654,0.152323358331345,0.318916985620781,0.290073726143137,0.227094113788519,0.0951451564976413,0.292263257730985,0.330140510376114,0.202602048875085,0.0845991758280412,0.418493632130445,0.390964979117361,0.350501893167628,1
0.0779402143731379,0.0349328419421919,0.25657389372362,0.0385691386938722,0.0215059186531563,0.111774652434031,0.213909591357633,0.0429096034065182,0.0758766137229792,0.121785383590696,0.233533492863076,0.250219373491145,0.319131548324984,0.146689454882807,0.294666308026774,0.266210178548205,0.262942997932797,0.0926213599119456,0.281262310038237,0.332718663159263,0.220540124466027,0.0799285218546438,0.421813074172124,0.405534062433985,0.334670670285963,1
0.0677063443568641,0.0394265208798209,0.262719981736128,0.0455888310861569,0.019407891455597,0.131718162332369,0.265393253294498,0.0582751112576586,0.0809555136051364,0.124658626233693,0.22872603387662,0.248427514096584,0.313587623117409,0.149718559047106,0.313441004408623,0.277686349887643,0.260771414619159,0.0900927889053994,0.341492697838729,0.321588069783638,0.211355796177954,0.0750857622796398,0.427360316179512,0.40196156690807,0.330469402306493,1
0.0672477619261006,0.0460742039687799,0.268711152072654,0.0428320910253678,0.0284090208697765,0.129101998486389,0.282900187543159,0.0715349754403094,0.0725190957005576,0.131686169861517,0.219423300050548,0.241594505520848,0.318077142746001,0.151429387029775,0.313442844915489,0.258517957763681,0.283152607214113,0.0816590136258857,0.293390456697625,0.315168768758021,0.202475938458271,0.0944991840839673,0.405062612958091,0.397551767743268,0.341052913699615,1
0.0760521879703288,0.0469272326234206,0.270553671841861,0.0550893973482795,0.030960176781121,0.149045508384727,0.304445929584788,0.0835997445678716,0.0807199254969272,0.137064556900744,0.214114106014121,0.246603320985047,0.310446727528826,0.143741303623257,0.302962143602441,0.270926447880276,0.273075532512913,0.0909198286765441,0.291611965400169,0.309781711266431,0.205274006626583,0.0873252034856771,0.429891317618095,0.411283547421005,0.353675173572042,1
0.0906750630154451,0.0461788259337036,0.280479304206537,0.0478458388053592,0.035158836612064,0.133310609890791,0.330418474467234,0.0833721074145214,0.0766337505049539,0.127317677575131,0.227072548626741,0.255621583810373,0.32045428525979,0.169317187499604,0.307498892500783,0.247606818557905,0.266777775544858,0.0833955661231182,0.292389284535716,0.327736737279033,0.205070992035107,0.0768974057980003,0.420506898516084,0.398389071382154,0.340987617941705,1
0.0871997505208859,0.0475854836310895,0.285542056755384,0.0509652653332087,0.0278629649449228,0.123642178286084,0.350476722390087,0.0856484789480236,0.0794832816690497,0.123686888700048,0.238530502752664,0.245139403926544,0.342778110301332,0.150627883485783,0.317353756289259,0.283012400133623,0.251925261217608,0.0828735972174108,0.311098477048863,0.339817588836616,0.185277067151785,0.0974429850984245,0.436622809244588,0.404194376611767,0.320459511519959,1
0.0770981311856478,0.0501278404694135,0.322783552099676,0.0622632564763605,0.0289337990687314,0.134713480358925,0.397695819599998,0.0859899346780491,0.0771367001175454,0.119053962364881,0.212480077000022,0.232661883865286,0.312476041149971,0.159916531435745,0.304621807775222,0.280670809910988,0.26513789468587,0.0890504199783216,0.295246888651659,0.33424550876732,0.195224748630389,0.0978763630341464,0.447072907404108,0.414632761976551,0.354117902364608,1
0.0861590315788642,0.0467275922676259,0.334801273377551,0.0742621494703794,0.0387263296145578,0.123300939523564,0.404824969144397,0.10459927196443,0.0746630249813491,0.109803375536237,0.207764003363444,0.243901212038215,0.305525088450959,0.159898037884229,0.309258294070041,0.284273874551389,0.23575922339094,0.0856723146374637,0.284915212357216,0.338741604187507,0.198184577120086,0.0825392069064548,0.367224588293474,0.399561296476595,0.339239684469604,1
0.0624963152200603,0.0584780623573976,0.319365437588686,0.0615010153560056,0.0270772089242286,0.12386967079443,0.457778448667806,0.11438766955849,0.0637017845223447,0.124622864964732,0.195001597065884,0.245770732106947,0.312646017295638,0.146662237957935,0.313337185460655,0.271492425410705,0.253510876419337,0.0779901440823992,0.303190239824975,0.332077516654217,0.225247916768999,0.0812667394461083,0.374416336120202,0.400063678659927,0.336330761805866,1
0.0741740956427026,0.0555788171270959,0.366367379304753,0.0564070882665674,0.0316899159315915,0.132817709456041,0.486578222054489,0.1118267515833,0.0861341897008853,0.1155713278357,0.225157583359632,0.25257485365331,0.325823443926141,0.136146036909252,0.287143197133555,0.26466004298463,0.24720908832777,0.10168453740647,0.274254467973147,0.322401022967981,0.226560359673452,0.0959597043883306,0.379397548935151,0.398389071382154,0.31143859588078,1
0.077432372099249,0.0434444633759915,0.363340265128171,0.0896511454761609,0.0378359219215855,0.151130856377899,0.51164476138526,0.137777387065226,0.0669573951887481,0.118676295022627,0.221368334045682,0.238890615635344,0.307115327003496,0.143500887453553,0.301242160565388,0.251589617565882,0.282920093241126,0.0608828664851474,0.298830610248722,0.322173077959164,0.221033387406812,0.0846270668011554,0.372487313992591,0.409274018687678,0.336348687439524,1
0.0858351620319995,0.0513110055492707,0.385375139556175,0.088236416713129,0.0360707391505871,0.149235085475015,0.560557107933323,0.136639201298475,0.0852703020573782,0.125609700610901,0.212954986027933,0.23676976327172,0.308719289260646,0.168290271988081,0.308583274964737,0.269062755722728,0.25875219518433,0.115164093733788,0.285956295806606,0.32268966754559,0.22549636037643,0.0916017825400144,0.338890277272571,0.380973155693317,0.356337592316285,1
0.0809821161799233,0.0552627817045009,0.4094728329457,0.100576814675839,0.0366222230667416,0.143585688184422,0.606325584386575,0.142557767285581,0.0633241848324599,0.131695632643729,0.223030957830549,0.238602234893239,0.313177664290195,0.128185435319078,0.316373078100582,0.256075367653238,0.260226804247797,0.0918206024657531,0.267693228706188,0.345662875442903,0.22507755486752,0.0861794391763271,0.353629317656551,0.385215494130341,0.349293665074229,1
0.0734615108542418,0.0537895390005375,0.427486024189725,0.106024391172892,0.0501570279349454,0.140476623903692,0.654955181487245,0.161793106743675,0.0672646671785669,0.116162576778703,0.197344009937258,0.245033501331911,0.307158910634288,0.134619097636937,0.301984972411409,0.275136772376543,0.243378568736953,0.0741755655817857,0.274839721086062,0.344047027191589,0.193664260783061,0.0787816436804963,0.367393424603495,0.393421069791428,0.329425735022411,1
0.0742803727340547,0.0545510708923265,0.46764610307638,0.107549920348597,0.0538554440876128,0.14426816570946,0.729086632606369,0.198101232703037,0.0850934172360007,0.11171520667164,0.190431445197658,0.239953867989132,0.318098045171598,0.16342716580932,0.296107455329056,0.288364606356789,0.253109350956395,0.0939767052012481,0.290994375221626,0.334391936243481,0.186294231787359,0.0785526013408687,0.368039126385952,0.390127675478475,0.356418018237729,1
0.0812683063327816,0.0583468889852171,0.503384801596759,0.117484093719965,0.0578956065725744,0.131301092733734,0.776278514278204,0.208060358162109,0.0813249762057572,0.117734993915742,0.205533611243532,0.227416045162972,0.329087880254708,0.143305832825303,0.320050589876084,0.276220197070093,0.278023049148713,0.111848966462451,0.290475259963828,0.336210701165036,0.218018115400415,0.0811291318505738,0.359761875034338,0.388341427715517,0.334879233183676,1
0.0925249308645874,0.0600118302473156,0.51218673230832,0.136750056270836,0.0471288601480924,0.154164089822513,0.822344030716653,0.244311574833133,0.0776150447221245,0.12233189684976,0.212146373077244,0.249300010314676,0.308493609765755,0.138584743164785,0.307305208629212,0.277977059393111,0.250874837354897,0.102395497808721,0.286401382124677,0.309957026591324,0.207341028666406,0.0858774042290575,0.348648321775013,0.388006506259963,0.333814369105813,1
0.106088785546077,0.0619486704219691,0.521228986737486,0.160505615779903,0.0519419685942785,0.146088105776228,0.844592323145525,0.263148549272865,0.0789349968448457,0.128586728776979,0.208494791371012,0.242994366703966,0.326429922953086,0.15622235728675,0.291686420928048,0.262036409393547,0.24181396773927,0.115459072251634,0.275342290863078,0.321373925447494,0.198328668932587,0.107107742272374,0.358881850057981,0.385662056071081,0.354907834274751,1
0.104401426659486,0.0677368504320766,0.57694947619655,0.153567609572695,0.048731854539025,0.166600346945431,0.907455891079433,0.308675979942911,0.064816372011265,0.12862765684842,0.221902790946739,0.259223764255779,0.324573656841001,0.191887694787182,0.298660727398071,0.266663023598999,0.25628123416761,0.111836170245591,0.291025298429795,0.337018391380987,0.192591350244851,0.103098826359722,0.355894091147432,0.39185810299884,0.348674314998972,1
0.114978071666474,0.0662824841248808,0.600855502360189,0.159726529972123,0.0556086852777495,0.176192947714023,0.943569290841852,0.340089907105242,0.088539280799001,0.113596484283121,0.199049968065454,0.229927961822473,0.340206956339127,0.160733388116844,0.295944234572581,0.287575987888026,0.287068503544599,0.10263723263413,0.272135120806284,0.319417972483179,0.231764600292503,0.0933782590800775,0.363394526992032,0.397719228471045,0.366073350145084,1
0.111335696340554,0.0659133113588549,0.624925237333011,0.183606739666004,0.0620866672156963,0.149424662565304,0.985023892252682,0.39512118892766,0.0820226347400179,0.110706425966646,0.238581206882273,0.241934197521167,0.323606887385414,0.139379268010091,0.316685166434905,0.283799758073365,0.275309264165903,0.105070973245334,0.295559726428653,0.329572811518856,0.2006984446143,0.086468080998049,0.377564318281331,0.402854690789548,0.345215705356978,1
0.125358793545688,0.0746893151224854,0.646850596712712,0.18609864733737,0.0591397021787023,0.163377536410529,1.02436488315545,0.415380895575831,0.082124542096036,0.114627173755218,0.220759589698918,0.242388452373725,0.339894840711361,0.134619097636937,0.299882921091272,0.295603351826008,0.251459857614979,0.115792239560807,0.296668978024712,0.32753592579615,0.217604523052641,0.0897066891757838,0.344337168164763,0.39621208192105,0.333828358467122,2
0.175729767058068,0.110045824244291,0.723877976413196,0.189195184788469,0.0645470671124926,0.157728139119935,1.07671661200799,0.467908168711396,0.0918966050812018,0.124573070653175,0.234053210191572,0.2434010330906,0.32848378632443,0.16406711247875,0.30802335320751,0.296084716345903,0.262326067509601,0.106797142656764,0.301327968225313,0.337771931499923,0.236088588623556,0.119730808998038,0.291033430402287,0.413069795183963,0.356326312688432,2
0.198367477134561,0.151244500474818,0.745073564023902,0.191585291416619,0.0605210174049129,0.170884789185949,1.10677465218229,0.480143665703971,0.096037414815375,0.12783433089332,0.245003238647047,0.243002434093462,0.321926405902139,0.178207700689576,0.300897858102828,0.317303201356394,0.255880176813341,0.112786720918254,0.303072205345097,0.352861212745446,0.250827931033658,0.142969232556222,0.290670377128102,0.401347544239553,0.339147898746491,2
0.216310094877279,0.185719662339241,0.792602152696731,0.197101950607618,0.070799027492677,0.169102764537238,1.11285884814221,0.548377902420702,0.104747006430953,0.110349131494143,0.273023166085273,0.229939656766014,0.323102233496159,0.175557190928949,0.315024960181572,0.338534134090968,0.282530847226775,0.132544613599266,0.304559906103595,0.363854968942869,0.244218337417164,0.157077577241572,0.285927452255012,0.393644350761798,0.357837155626867,2
0.240656266961642,0.218088429112609,0.804037407618927,0.204518909225158,0.0616476512792931,0.143851096110825,1.09753808435536,0.576775637301143,0.0972356980795802,0.122528491609212,0.265108605202985,0.235971588057137,0.34079704573272,0.207143130112964,0.308672265865261,0.360900645907335,0.281468152118284,0.121431000493029,0.286846261884049,0.362802726128952,0.264851950159197,0.144335011961652,0.268387141388805,0.393365249548836,0.337028197969398,2
0.263690238891901,0.266897927857885,0.849946479672538,0.223744349214181,0.0696776044899455,0.16955774955393,1.11086025209436,0.601189721997955,0.0937516676931285,0.11822151762342,0.282744208980623,0.241449232769521,0.33385115120855,0.191854894903362,0.321589449494121,0.360048843421395,0.286505938792434,0.130620512982026,0.298695508832628,0.369320620095786,0.245978222104883,0.15870129561274,0.262994867017374,0.392862867365504,0.343045227967289,2
0.320787313488653,0.316941149071043,0.87985375540573,0.234155764623157,0.0778410862865959,0.184117270088078,1.09817840937405,0.633628016350363,0.104440509402016,0.114788214740477,0.275194305123491,0.259683377917515,0.326495478364805,0.193244004876645,0.294545908950588,0.397648375758162,0.288699269337438,0.135398804738591,0.297813180923624,0.380928857091733,0.389303049517865,0.170507208817686,0.278736960941018,0.389346192082181,0.354220166214766,2
0.333461896295962,0.352626508046023,0.93197477614096,0.257845500451016,0.067422382664317,0.169709411226161,1.08896959913143,0.652920265096795,0.117796572727446,0.125470407456202,0.27371474682983,0.255121050299178,0.348847163995813,0.191863269341784,0.298500264039408,0.406710318890131,0.285270974751284,0.133675155450127,0.312966186992011,0.365290589765458,0.46470286674545,0.175798104342124,0.296986856859299,0.401459184724738,0.338506838610098,2
0.343670219390653,0.39560799827745,0.948993036094843,0.241600640772782,0.0669616547627108,0.178278295707196,1.0698598734353,0.675285615413455,0.126754926786232,0.115456508056715,0.269585308181175,0.254337659602361,0.318581277356153,0.197639887178434,0.3111152885503,0.406228796804109,0.295255697146401,0.166443725205613,0.304530418115612,0.383943251477184,0.443380018181357,0.19751872792568,0.294867281836609,0.410892805722858,0.342783353254509,2
0.384830529613837,0.450705436195724,0.969609424818401,0.26860867231601,0.0674206457071007,0.185785548482616,1.06304126508967,0.713699385041306,0.13213509271137,0.129240878392173,0.292974946295127,0.261157480450289,0.321788566375882,0.200189903677995,0.304387823175672,0.426849318360264,0.336550260299297,0.167030533283461,0.285981966811214,0.403809085880781,0.456183316232082,0.206801299972954,0.27951997896115,0.39230466493958,0.310561177891177,2
