AVAR,RMDDL,AVAL,SAAVL,AIBL,AVEL,AIBR,RIML,RIMR,DA01,VA02,DA02,VA03,AS03,DA03,VA05,VA06,VA11,AS10,DA07,AS09,VA09,DA06,VA07,DA05,annot
0.876524590070784,1.04740971661769,0.969840218833603,0.635804463007757,0.396090432968801,0.228546974130911,0.876114599353338,0.677701762124204,0.686519604409066,0.101068454966419,0.608409846678728,0.415654511722105,0.158406735355304,0.127197170119892,0.358162544221546,0.369374999524946,0.580240938142024,0.189034529924468,0.213146947336934,0.411511081145917,0.311846262979426,0.171760288451889,0.183048372873758,0.485126623555475,0.225080851364183,3
0.863533451075422,1.06636244626457,0.963723757714387,0.686314900876355,0.374273547890776,0.243779490935772,0.866198198511507,0.693213398277777,0.665116781790487,0.132202138624024,0.611160568204178,0.403419502885122,0.152012929495089,0.0974395146676461,0.342910232509772,0.368834334733078,0.575866915193118,0.224703479408799,0.20599375791945,0.427658093607502,0.263558276289666,0.169621214153255,0.186704583321225,0.445133538052501,0.23472632800039,3
0.840000697976383,1.0029809907349,0.940912602979398,0.716012798288463,0.378832299996632,0.213330906402227,0.83265880062874,0.682511990757193,0.647713102498564,0.107585291177007,0.608260165592827,0.391040828746066,0.143642343798626,0.109733083401052,0.352755706464718,0.367765456302698,0.560467832627594,0.190198767986399,0.233085993846509,0.437242168783315,0.30357084802496,0.184243358253795,0.203408914028284,0.466906930828416,0.247895731295312,3
0.853971079251735,0.989184217415468,0.940507448498276,0.719932739321404,0.369193795544251,0.207909729967717,0.840125636888503,0.666405831963588,0.626754629138503,0.13462169653206,0.600042673976881,0.365545978978667,0.146999175046154,0.115701199576106,0.349469427314511,0.352558933322199,0.568865860227759,0.213480862369527,0.229655096549737,0.416868530598793,0.327342141863144,0.179165800095457,0.200435165318318,0.422771385712476,0.216642066940327,3
0.821524383021368,1.0005719560407,0.948693692076692,0.725014746685166,0.36027166642279,0.19204021463092,0.802366027839411,0.660676795614185,0.599723382578707,0.114970466036881,0.598119935167109,0.365836610646534,0.148095677738369,0.102523441482804,0.34232060900541,0.370039081957953,0.571107734314319,0.204218964376462,0.199919707784238,0.418517367891899,0.3204216715594,0.208541533268175,0.206761937085218,0.430518256067911,0.207569557321468,3
0.813736426592857,0.976542693807228,0.945945394214518,0.711397156618613,0.367956419972661,0.208487644450653,0.792859111243599,0.643219449002325,0.633345809806508,0.118984937461953,0.583731035538562,0.364546209272581,0.139814005219671,0.126300995204294,0.340062178236079,0.354732273014753,0.550294564586701,0.192459626013613,0.20653906526259,0.418639884385685,0.296851744733418,0.204477945823542,0.202099722950871,0.439999576085726,0.245497120368995,3
0.797925495588637,0.975209410068474,0.950909827147805,0.650555239241789,0.378571799876297,0.242915929885943,0.812737334709174,0.628356383001515,0.62564375599221,0.105094446081006,0.530231794452278,0.339238480240017,0.162624672616416,0.0963237055398388,0.351388066760848,0.364056010879443,0.567299735049503,0.188597147453774,0.184000144225867,0.434373838571929,0.316827717604063,0.181985213021708,0.192066578191845,0.417917779884043,0.236269040324474,3
0.794523267301941,0.948290710396063,0.930295264023985,0.607673284764756,0.360662416603292,0.228342324885366,0.78794495618696,0.613547364513435,0.613276034963482,0.126566293719745,0.546620357600567,0.362777032145014,0.146113374425414,0.136269220379244,0.362460211837223,0.379186802695711,0.558478826090713,0.20109705087649,0.209727428499041,0.442758601478276,0.316352812608264,0.172878154391843,0.208625511020274,0.409182096933459,0.234659797700322,3
0.790549104756064,0.942250420020458,0.923153583863915,0.604092017064574,0.36170441708463,0.239768066263366,0.769612449724006,0.600305723894532,0.615201548417056,0.110969505028689,0.539656397711607,0.334634589126606,0.15111507151837,0.1107004303426,0.352243004545226,0.369750347901838,0.561142892523502,0.184756142649273,0.213617018481506,0.459202144447747,0.292154385277109,0.204732897704584,0.195226608978656,0.383432264000981,0.209911009616752,3
0.805026279391103,0.925799934128212,0.936416495199436,0.612977060625902,0.342232033089617,0.211101351386391,0.789214586752559,0.612034034156989,0.609128775217321,0.10517858909604,0.513831105241335,0.341671334162117,0.145462893801825,0.0978884122264587,0.353822341576948,0.379716335195221,0.562255819797667,0.210494808586564,0.206215518547946,0.436165359790372,0.270156590102525,0.165744404643452,0.187681793035059,0.369360182870691,0.201436410678432,3
0.833443748437239,0.926205486146187,0.912726550735597,0.624925819318792,0.372580297108601,0.209972885157421,0.767933449613857,0.60970999110959,0.620385623099756,0.118952106208882,0.510573362721112,0.330634581904345,0.155259328329431,0.118576298438742,0.351238949705433,0.361483167872341,0.588924733633822,0.200550365218684,0.21606079934445,0.466893523298971,0.292516928958704,0.159372008451909,0.175071779943659,0.390810303383123,0.221948493790055,3
0.815795531845084,0.89893959546208,0.913932163867665,0.638036644506402,0.364569918408311,0.190215599560699,0.753825742376007,0.581443141951686,0.608314134910039,0.112934718504005,0.515124046671949,0.325902283392867,0.151283750884313,0.131698030491363,0.359460921905142,0.377209638456765,0.555651980479147,0.174740401270756,0.207294406035296,0.460326122294896,0.322384566035007,0.185420993132895,0.200006735608943,0.374525743225922,0.227229777859077,3
0.821108134092786,0.910016411522039,0.910500351098155,0.678510028864106,0.344967284353131,0.190869015271225,0.75082710185957,0.549609156953587,0.578838967428399,0.108794172822762,0.496475867535748,0.325542655067997,0.171330674067382,0.132627938442481,0.342530024760829,0.35629871800833,0.564334742452349,0.205837349623888,0.221110134505765,0.449166590829106,0.314259950886922,0.201816360252222,0.195205407150318,0.396997646561966,0.216938581174396,3
0.805305718238828,0.872615424216056,0.935185875956899,0.643128709024109,0.336435905412171,0.200107883289289,0.740982618839098,0.574254822758566,0.589133058584047,0.116705038213869,0.519880305278739,0.31226953460298,0.160304436946904,0.113958732300187,0.344724408532589,0.353518505217724,0.539858266063273,0.199428372476454,0.220408752935892,0.462439731403086,0.305449169107427,0.187229937431718,0.192440249622066,0.361416047023608,0.222602729331059,3
0.818326092583418,0.91289534290647,0.938099963010362,0.639441481460322,0.355517539226683,0.222062941280651,0.737770289485033,0.56009437442325,0.599204975110437,0.128508890927614,0.502498541811094,0.306623633439808,0.160344482650322,0.0963771931056784,0.358836585905913,0.371510522115022,0.537032798476501,0.198589663935509,0.204942105937493,0.462044459933633,0.294770976433216,0.183708005998091,0.185985042763013,0.36384393659781,0.218303598709942,3
0.807416056311791,0.952746872259489,0.924026467444598,0.584409688032883,0.351610037421664,0.229357927860978,0.719502245247922,0.580794571798923,0.612313278236694,0.11870781605998,0.479455991250471,0.309306309629422,0.139959099955535,0.111265688460118,0.359309849216213,0.368819970594325,0.5521667835223,0.216001009629203,0.205605540426685,0.470655469087806,0.278644189314566,0.175997579375913,0.189751145979694,0.37657944697035,0.212069392535569,3
0.820740705359034,0.950583346057231,0.919960000634866,0.565086578544357,0.367500544762076,0.192753699954023,0.690352357900424,0.576146485704124,0.647713102498564,0.119129424816734,0.47039876979565,0.288551832174917,0.154062169363012,0.108513279730063,0.357396261823119,0.357479547665386,0.543812852715539,0.187048118432008,0.214830316808291,0.480766434818506,0.287515567945161,0.17574916472259,0.195037066802956,0.38880416171849,0.212613434218182,3
0.817370125047474,0.970895318166566,0.912134775235567,0.562244372120222,0.349851661609405,0.221674308246442,0.701051137465532,0.5800379066207,0.654378341376322,0.0999467445377764,0.472831750585586,0.282294320882815,0.143901204075125,0.104800943043525,0.351724272755734,0.356772955401099,0.550787897462913,0.194157361288748,0.188072541356916,0.45174237858142,0.273790382242873,0.198107183938929,0.197365132331778,0.365310365665661,0.192289367567691,3
0.838687236048657,0.930350430073757,0.907531314627283,0.538800919909382,0.377855424545377,0.239498618802588,0.675271982201441,0.547339161418918,0.652600944342253,0.121081880445935,0.462005071331745,0.292689730632624,0.149630446393981,0.124773171378109,0.37941441361424,0.349304137861955,0.575792157348049,0.196875782672187,0.19506388059523,0.493753370202572,0.313328359508367,0.163504003315173,0.197728894579656,0.375201834692354,0.220600000371153,3
0.834300798310987,0.960296672510847,0.903123098193255,0.489790805988988,0.359034290851201,0.257808896055852,0.674805376623624,0.539826557149418,0.635641614308847,0.110071774253793,0.464961556982876,0.253848541930685,0.140462292192093,0.131012657240479,0.372516894211642,0.386329511686101,0.561687384570187,0.212247696390281,0.201310734370138,0.458775368224641,0.268853316156051,0.197899860431268,0.211387778657671,0.389948367408069,0.211069989823864,3
0.85401521611392,0.954199513124921,0.903010573236777,0.533327541611923,0.338585031404932,0.222743560654333,0.670076808544594,0.535502756131,0.620237506680251,0.123953205634297,0.451762527252375,0.293357132351031,0.145754195513414,0.137813216275574,0.39544881576201,0.365076082512674,0.570641789680885,0.227093423990989,0.198996207689598,0.450096134037429,0.280971458926631,0.167933208567234,0.201470074837838,0.35490642235781,0.208619504433378,3
0.851828951284464,0.948881664136601,0.904557737931225,0.505869342022026,0.361769542114714,0.221858052118806,0.644631778661078,0.531827525265345,0.626088105250727,0.114872601186007,0.449327083355961,0.293727286301975,0.142721747043898,0.101101278690713,0.367957823582976,0.38596603299729,0.559586758025001,0.216223526820423,0.193703796991306,0.474976862943245,0.270889877768757,0.188853504630223,0.203499590323842,0.345200826346585,0.228569763965321,3
0.860527886871708,0.929417495215226,0.903078366801738,0.490137923962397,0.34815841082723,0.220810551434318,0.652122358125022,0.524206825970385,0.629865073948123,0.115838224229975,0.427923256481355,0.304132855618794,0.150087255132691,0.134327205104603,0.359878286690844,0.386460922661835,0.563622648140107,0.214823473671764,0.192257775697188,0.459386263977556,0.276899028505219,0.164504666101021,0.185742209131224,0.362946650855139,0.217464705130246,3
0.84335410606825,0.936093072891463,0.897889051972386,0.503036831102747,0.352000787602165,0.216604248923676,0.638032888420818,0.514478273678945,0.647713102498564,0.112649631733515,0.412480526220176,0.300251641731453,0.135016602130531,0.0974947690974994,0.37143868826779,0.382351002512485,0.574763978598708,0.218150105795108,0.211408633103049,0.457633390786379,0.278467662472917,0.179285571446167,0.207678087988756,0.365299142970588,0.206778573611139,3
0.851209474102992,0.908418651840418,0.916618997852382,0.499771672803219,0.358513290610531,0.191663260799098,0.659348665403301,0.505938766667571,0.60135266319327,0.110191450998669,0.427109105055893,0.304213494405798,0.142230837310058,0.117161367713346,0.392475926882363,0.38516441470816,0.574353671716328,0.204337849524908,0.173980040798081,0.455705522199106,0.301775217612486,0.184446712730341,0.180273058522602,0.318491144671075,0.220906039838441,3
0.868993791180148,0.904460491890717,0.893172899217347,0.511719651980779,0.350502911910241,0.175955683844546,0.631680950444334,0.498966637525373,0.646972520401035,0.131103007169976,0.434238093078802,0.305632390968719,0.153615565036739,0.11082908587473,0.406460173230003,0.394917912050096,0.578268295649571,0.211788249960134,0.194371636737397,0.471017993134792,0.256124260408612,0.208029528254324,0.196560295138675,0.34364412185289,0.226271822937792,3
0.865729650246849,0.921942813117355,0.888764576428525,0.514264983223506,0.344120658962043,0.189649237247421,0.626450563436358,0.495021169096067,0.63675248745514,0.112057927962736,0.458230265921114,0.316800197312149,0.158007199702736,0.133996732986076,0.405600020422922,0.403987739727971,0.574347642857854,0.184436805140373,0.199129423462886,0.439226490693435,0.272497533110468,0.171530785064467,0.194275411527912,0.342247711704492,0.21015376809814,3
0.857335982796454,0.912588893044403,0.892703577612638,0.551145585739812,0.338650156435016,0.166004159524799,0.620623155279775,0.486968089699265,0.621866787294814,0.112571934719496,0.431191040897214,0.316349788141028,0.150100664756547,0.112076474178713,0.390257423630601,0.400175643678524,0.569740905971879,0.211198901719367,0.210215153604127,0.463508397481337,0.298513139697774,0.194051301084107,0.190550082834702,0.329726249020399,0.2135800341565,3
0.859978517760717,0.900879043897957,0.869452692873748,0.554324696375927,0.330574652704642,0.199622442684237,0.619725386878209,0.480590483197099,0.612609511075706,0.117443062028962,0.474834635090721,0.330557988635324,0.146212689175686,0.17441169863544,0.366617073839918,0.383949224055036,0.594302992151276,0.213271878133402,0.196857557960693,0.461034284147028,0.287709148918305,0.214749097932231,0.188371654001863,0.313094886121991,0.226159631651705,3
0.858983522452744,0.945957668386182,0.854695576667691,0.545459980452063,0.34281815836037,0.178569195499995,0.615828404452858,0.454863867137515,0.584837682418381,0.112837949139753,0.451658697840889,0.34121736599878,0.145058762992708,0.128396835444299,0.375187148805054,0.373489947382255,0.589604444363408,0.196201370767235,0.193302081306085,0.438185858047826,0.292134866805891,0.170398443834564,0.187893318039501,0.32332127966304,0.222117109516112,3
0.862948886010019,0.932617113761673,0.851751638717449,0.570402300132411,0.347963035736979,0.188051006663918,0.630907174331268,0.459025525617742,0.576617221135813,0.121960046188082,0.438209568068123,0.337308294228482,0.155611936414343,0.126160171658918,0.370807507551264,0.389288948996662,0.580707916294054,0.19666636109169,0.186644643012857,0.453679814444778,0.2608700067496,0.197150647440183,0.197234303565019,0.306564288185047,0.204681316237143,3
0.846358676837767,0.94305409471151,0.840313901942537,0.565023836731411,0.328620901802133,0.207009213572915,0.613787980012401,0.469672885625595,0.570026040467808,0.134794129392337,0.444210074385177,0.307495023203722,0.146723741436898,0.132356769875631,0.382186524119821,0.37627165256096,0.590566133416444,0.215819183214215,0.19562097555156,0.440291506791094,0.264459727562946,0.166669422365694,0.183956524665858,0.298674868954368,0.218337632512064,3
0.826085523258556,0.932067650704608,0.845912532255139,0.527845530203161,0.356754914798272,0.205151740020524,0.60159842544855,0.458052670388598,0.584393333159864,0.121590492501201,0.440091381416433,0.303079483404468,0.144473830180026,0.135632315494238,0.379502417122354,0.394568283879131,0.593103766074393,0.220164275680677,0.193058062976037,0.426033483378648,0.244617973354795,0.182271450206834,0.186742272394177,0.287278620764071,0.207831993743396,3
0.86220650682645,0.935040095074504,0.852731518661372,0.49901329673114,0.384302802523659,0.201026408070745,0.609371629333276,0.475023589385886,0.609573124475838,0.100983440576063,0.441119254696194,0.321743302254868,0.134953750103582,0.118229326977766,0.391442700509325,0.405830949739624,0.578379915657876,0.211669695424922,0.199180570137911,0.416477676535667,0.251885026057894,0.18261675591385,0.180988328003887,0.290941086253114,0.232868232343695,3
0.831889733514646,0.923137215272992,0.822890538524443,0.512017282188028,0.372319796988266,0.213828998636934,0.622597511673816,0.449188878300842,0.604240933373632,0.120218842711451,0.457834653126987,0.319293760627247,0.157238208525868,0.117674414049803,0.402038648825129,0.389728651850458,0.582236318043577,0.180291683886276,0.186939558789441,0.418675434352184,0.246560701758079,0.171863249788464,0.200478885409461,0.315908832448338,0.216477487264703,3
0.856123851156831,0.923540430820373,0.844305134481387,0.501039313523579,0.375380673402198,0.201199201943312,0.62598877532026,0.444054364591471,0.575580406199273,0.105014538040098,0.443093339802521,0.341629447681438,0.167936515851571,0.122183340045123,0.416310862207652,0.41700722342135,0.616016012069305,0.177845767994713,0.213162614817186,0.439443178059398,0.257873065638349,0.186558704228425,0.199514468299871,0.313080623827636,0.213921728381479,3
0.845943421343383,0.926108729794892,0.832525618171213,0.479496578530285,0.36027166642279,0.211409952268235,0.612240886592147,0.440973656365849,0.589133058584047,0.130483902887838,0.447394113180824,0.325427392333778,0.166722330322432,0.142336559857188,0.412448648987679,0.395292476584691,0.63076949001889,0.20480854729904,0.185660008301042,0.458315774365128,0.295602256836053,0.167007957372573,0.194525881643119,0.284645517422718,0.221104288349359,3
0.867911373662832,0.911637332776964,0.865851007023754,0.527786556699705,0.371408046567095,0.218299911069906,0.609541961015443,0.436866045398352,0.592095386974162,0.116254900055389,0.453099425660115,0.345044710570823,0.153731223133747,0.152874573361307,0.398318544973813,0.394142520460451,0.618447192311925,0.176762985742956,0.200840110924666,0.450351585603776,0.252435084657438,0.163645020655969,0.193940534634544,0.298665897990509,0.201424817166102,3
0.882336038204596,0.871571894782558,0.877795477024453,0.495573356749291,0.353303288203839,0.202187328300119,0.6153860008851,0.427029398081453,0.560842822458453,0.121721603079013,0.458738802673718,0.369231381530151,0.154460465690237,0.166319528664374,0.386783892571463,0.423224458465783,0.58226956289173,0.209052793399767,0.181402516578772,0.480236971384696,0.25032488484525,0.179938593800814,0.197201940287218,0.308756638742392,0.208823354091966,3
0.850728084274916,0.894162902767369,0.87099503001352,0.488081537901308,0.371603421657346,0.219606613566563,0.595176290172748,0.446594597689792,0.574839824101744,0.11078509229388,0.453954692016767,0.347501628630838,0.153081493178061,0.122890398289602,0.409790454134267,0.388939423942342,0.599871245837187,0.189772993236264,0.201421611230772,0.493192315883762,0.248820053697268,0.159642836457411,0.181062287076791,0.287371215596604,0.229942690605152,3
0.860076300069544,0.843684926224379,0.868685534011045,0.478899313231253,0.381632676290229,0.23095128220323,0.601340461843705,0.435568905092827,0.569581691209291,0.129394284029266,0.436147000598358,0.36673150881065,0.176047767382239,0.166418216329511,0.414223223431845,0.428357822879942,0.583294296579086,0.211744256355844,0.179750580120243,0.484813944889723,0.26451470256673,0.166933012726222,0.201809150614529,0.311093826707928,0.220001438998418,3
0.864491831237273,0.87282833325757,0.868230987190344,0.47278080441276,0.397523183630642,0.23200960169037,0.606009499860079,0.43383938468546,0.558843250795125,0.105685001505468,0.467038334682316,0.37927087688938,0.181837287429224,0.137244987257346,0.384691364711871,0.427566543122593,0.576010229771682,0.198582543942341,0.202251190564825,0.484516033044011,0.246461401649568,0.180830925384462,0.178421383843903,0.300284746952487,0.225139808725229,3
0.864730539282917,0.886033187575328,0.884617548129794,0.446483638955016,0.404231061729258,0.246432070030681,0.605395846998397,0.436595807834701,0.5723959031799,0.135148099065403,0.465859832968009,0.352983867569186,0.15772865773459,0.152238101980312,0.395106090988745,0.377889113611144,0.585668633298959,0.201152239148529,0.188769249391477,0.47933552031607,0.254869250553342,0.19943774325217,0.189707563714302,0.280896124513942,0.20566123355933,3
0.866244391080113,0.841124696018943,0.852091615546335,0.47575682184674,0.398630309142064,0.239552888784521,0.596107322000462,0.438433423267529,0.559139483634137,0.128552905635647,0.488692830008372,0.359523603157913,0.163465796817878,0.125239235522723,0.415037418851356,0.395177782851603,0.573801083773978,0.196506912727161,0.159777576848631,0.46425576892932,0.255463611716274,0.171193417419682,0.201659661643928,0.288636284720066,0.206454261076392,3
0.895888467521315,0.866419470924115,0.854224210536667,0.507142896329061,0.394592557276877,0.225951132063557,0.598405251239887,0.415409182844456,0.550104382044287,0.131451845904394,0.480401824137579,0.38309181475751,0.170879386432998,0.158799131132753,0.403469031770895,0.39389153355366,0.580997990513168,0.193151137418389,0.169001816362223,0.46387736169872,0.232008389090675,0.180855906933245,0.202575788652107,0.275118168724976,0.211031210521314,3
0.876370323931893,0.862549215967722,0.8415170764573,0.505355715063035,0.37915792514705,0.194044535436573,0.594959619096913,0.410707049236927,0.543513201376282,0.11850447872117,0.483805268879394,0.373932927974593,0.155009765061743,0.139009816241263,0.388884894842947,0.398153901796193,0.568194245393837,0.175885795533185,0.176488949048421,0.477264558592716,0.24086762565499,0.166064495329266,0.194630991588446,0.248814774724555,0.213542209561244,3
0.881061036372215,0.847138871876274,0.842282825600125,0.517830847429543,0.415237191813396,0.236734198931547,0.606167902589421,0.42146250427024,0.518407468270061,0.138032521031912,0.478095409126607,0.369858716967993,0.155381686002397,0.147417547941183,0.389885038415713,0.395422215702709,0.58330463176504,0.194716386251697,0.197004221028167,0.492276968665422,0.238573731013172,0.181252109627502,0.206569431230263,0.2744103224713,0.206842684384135,3
0.855307815923507,0.882620278688108,0.854520049172416,0.534214872968138,0.415497691933731,0.226696208650446,0.59023804780752,0.433407004583618,0.523739659372267,0.137691322842577,0.474634555056909,0.36046631717946,0.163932080179164,0.134693019918344,0.412680554528504,0.395769341307194,0.55763599167615,0.214172668590031,0.191835390401855,0.484238770166294,0.235496092101534,0.189093747748897,0.177695032489208,0.270103488371576,0.215878915005634,3
0.856862966199467,0.861307627145397,0.863144958911756,0.515840935610556,0.418102693137077,0.243224528784703,0.61031986638141,0.411301571876959,0.508409609953423,0.11837038361122,0.490645694505054,0.375957680924386,0.178216530865675,0.124531496093725,0.39949974761605,0.407426322346407,0.573270716481429,0.1758747392055,0.186170229957995,0.521177300029421,0.263434849335368,0.18813440958113,0.175424947921975,0.248649788219972,0.194696904169766,3
0.840842846337175,0.843927854012963,0.851999839882841,0.505601777382659,0.400779435134824,0.229622760016453,0.622258454130054,0.416003705484488,0.482044887281403,0.0968191357966574,0.494976214630807,0.362042507869852,0.147088202465143,0.167502012859456,0.392275963355593,0.405371869878974,0.523092527408409,0.195987283412369,0.194525830420669,0.520963942078094,0.232738784679134,0.181514532625938,0.181128854039557,0.255309565046905,0.221930882036144,3
0.859000126995753,0.858200192417497,0.848616266797271,0.528324478038155,0.400909685194992,0.240319445692961,0.612481415573632,0.435677000118287,0.487821427642127,0.119051463677425,0.47805732571108,0.351403734221988,0.1622023840682,0.153377896413312,0.390234933845194,0.387641472003804,0.533559314730402,0.176875221224942,0.183401213224048,0.517740880257444,0.246336604207938,0.18205035182648,0.163432695490212,0.251966530811227,0.21005147474479,3
0.80942761864173,0.856093736459567,0.855874315739056,0.489454840327659,0.401039935255159,0.247857329573703,0.616796370153742,0.430272248845266,0.475305590193893,0.143035777652441,0.483889582908794,0.347184017020806,0.160840142884231,0.133662838574651,0.381553224800321,0.392473882389047,0.523102862594363,0.192794221738401,0.189399299411596,0.493700431961294,0.227580740877332,0.169803089167295,0.19306252820956,0.253069987358491,0.215292995818809,3
0.826755097907395,0.830375944325439,0.877191026128649,0.544611112969291,0.385149427914747,0.246080802590844,0.649707548088204,0.434001527223651,0.455976397448395,0.119750150664445,0.47062537559152,0.359739179719646,0.163003262769218,0.116243115962766,0.398014280992983,0.398542789462759,0.508953820769998,0.201203152066757,0.184106296052841,0.509762050561297,0.236783026126838,0.167322211247923,0.162925519790447,0.265179224147589,0.192860003803439,3
0.838738326950222,0.856638647731611,0.864874290726931,0.47679405442465,0.410222564496955,0.238148664136089,0.65593067631447,0.423029882139417,0.464937440828491,0.115520442344153,0.480114777498162,0.350365989784835,0.160084771695007,0.146412596942588,0.386695237185511,0.392850485796937,0.522184236816136,0.179515030815101,0.177076185934909,0.496544948370193,0.240007940515694,0.168805228050469,0.190396052810301,0.234624207197033,0.216181572165141,3
0.827914293696229,0.852250640416954,0.886337415688532,0.47500641211358,0.396871933329805,0.263829388589945,0.646709481079115,0.438163185703878,0.46567802292602,0.114524684505,0.504393049631247,0.347397531048488,0.141338226152569,0.128156811027429,0.389167809824586,0.400452997758705,0.521514861272504,0.20184690900591,0.188285478512498,0.476319001386921,0.256257437132088,0.161766501576422,0.179936353515972,0.238282280160928,0.201602769530112,3
0.808763862678902,0.88730684262662,0.88510162099618,0.473430012985629,0.400388684954323,0.266831550915395,0.650680560653745,0.409247766393211,0.468936584155146,0.130724837016558,0.495066023282347,0.368672844292331,0.163538823456164,0.183582368865992,0.374379798102841,0.401424104214202,0.499777209161285,0.184791812749968,0.194159411093644,0.490781743355586,0.221345079645884,0.163971181624665,0.186008080616072,0.26005815338195,0.200468083685583,3
0.833929679678788,0.848766129729606,0.895190856247533,0.451041074653434,0.405207937180513,0.250232955647973,0.665996189066617,0.446810787740713,0.46515961545775,0.105725407793881,0.492832175177577,0.341909269183569,0.155875074095148,0.130142418504821,0.364396451985184,0.383545102832243,0.512987988354111,0.203078356823694,0.18104943686026,0.487240553448283,0.236205408402975,0.16953903186193,0.165531700574404,0.236595024859661,0.191615206147551,3
0.82247595106301,0.848013958281267,0.885412433086872,0.468903648562715,0.384107427433408,0.269353089552808,0.663268473421076,0.432758434430856,0.487006787334845,0.101191942377619,0.490224313827784,0.343082097765366,0.158239068138514,0.114011433631493,0.366138106598537,0.388800968502437,0.527949548047574,0.196133868965201,0.178113814950375,0.484888871017991,0.228539951775829,0.164747477416299,0.184333703885432,0.26649198923152,0.201992197576788,3
